tx_time,tx_slot,tx_time_ms,h_id,tbs,rv,nrtx,success,outcome,reason
2025-12-05 21:23:53.499373,962.4,9622.0,13,2049.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.499945,962.5,9622.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.500455,962.6,9623.0,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.500915,962.7,9623.5,11,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.502458,962.1,9620.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.502929,962.11,9625.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.503380,962.12,9626.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.503864,962.13,9626.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.504434,962.14,9627.0,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.504900,962.15,9627.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.505398,962.16,9628.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.507405,963.0,9630.0,4,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.507881,963.1,9630.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.508496,963.2,9631.0,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.508903,963.3,9631.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.509419,963.4,9632.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.509868,963.5,9632.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.510365,963.6,9633.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.510948,963.7,9633.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.512396,963.1,9630.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.512954,963.11,9635.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.513416,963.12,9636.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.513908,963.13,9636.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.514344,963.14,9637.0,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.514915,963.15,9637.5,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.515465,963.16,9638.0,3,2946.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.517471,964.0,9640.0,1,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.517912,964.1,9640.5,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.518390,964.2,9641.0,2,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.518831,964.3,9641.5,7,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.519422,964.4,9642.0,13,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.519893,964.5,9642.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.520394,964.6,9643.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.520871,964.7,9643.5,12,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.522402,964.1,9640.5,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.522874,964.11,9645.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.523453,964.12,9646.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.523935,964.13,9646.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.524371,964.14,9647.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.524874,964.15,9647.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.525473,964.16,9648.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.525950,964.17,9648.5,4,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.527354,965.0,9650.0,13,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.527962,965.1,9650.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.528413,965.2,9651.0,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.528885,965.3,9651.5,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.529336,965.4,9652.0,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.529930,965.5,9652.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.530922,965.7,9653.5,6,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.532426,965.1,9650.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.532932,965.11,9655.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.533338,965.12,9656.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.533995,965.13,9656.5,0,233.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.534434,965.14,9657.0,11,1409.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.534907,965.15,9657.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.535411,965.16,9658.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.537383,966.0,9660.0,3,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.537880,966.1,9660.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.538443,966.2,9661.0,14,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.538894,966.3,9661.5,2,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.539378,966.4,9662.0,7,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.539849,966.5,9662.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.540475,966.6,9663.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.540931,966.7,9663.5,0,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.542489,966.1,9660.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.542951,966.11,9665.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.543403,966.12,9666.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.543878,966.13,9666.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.544328,966.14,9667.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.544923,966.15,9667.5,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.545418,966.16,9668.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.547449,967.0,9670.0,13,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.547901,967.1,9670.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.548370,967.2,9671.0,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.548932,967.3,9671.5,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.549422,967.4,9672.0,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.549872,967.5,9672.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.550376,967.6,9673.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.550993,967.7,9673.5,6,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.552388,967.1,9670.5,4,4612.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.552856,967.11,9675.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.553444,967.12,9676.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.553908,967.13,9676.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.554369,967.14,9677.0,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.554849,967.15,9677.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.555459,967.16,9678.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.557454,968.0,9680.0,3,233.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.557949,968.1,9680.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.558405,968.2,9681.0,14,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.558857,968.3,9681.5,2,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.559454,968.4,9682.0,7,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.559921,968.5,9682.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.560404,968.6,9683.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.560881,968.7,9683.5,12,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.562425,968.1,9680.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.562895,968.11,9685.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.563361,968.12,9686.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.563965,968.13,9686.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.564392,968.14,9687.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.564880,968.15,9687.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.565366,968.16,9688.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.565955,968.17,9688.5,13,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.567369,969.0,9690.0,7,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.567976,969.1,9690.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.568437,969.2,9691.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.568933,969.3,9691.5,1,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.569377,969.4,9692.0,3,5637.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.569833,969.5,9692.5,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.570456,969.6,9693.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.570929,969.7,9693.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.572464,969.1,9690.5,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.572930,969.11,9695.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.573395,969.12,9696.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.573857,969.13,9696.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.574450,969.14,9697.0,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.574898,969.15,9697.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.577427,970.0,9700.0,11,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.577880,970.1,9700.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.578320,970.2,9701.0,1,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.578898,970.3,9701.5,14,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.579383,970.4,9702.0,2,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.579854,970.5,9702.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.580361,970.6,9703.0,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.580975,970.7,9703.5,12,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.582381,970.1,9700.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.582965,970.11,9705.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.583433,970.12,9706.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.583900,970.13,9706.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.584360,970.14,9707.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.584938,970.15,9707.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.585445,970.16,9708.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.585910,970.17,9708.5,15,333.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.587469,971.0,9710.0,7,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.587914,971.1,9710.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.588392,971.2,9711.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.588872,971.3,9711.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.589443,971.4,9712.0,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.589905,971.5,9712.5,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.590906,971.7,9713.5,6,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.592404,971.1,9710.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.592870,971.11,9715.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.593435,971.12,9716.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.593949,971.13,9716.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.594395,971.14,9717.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.594885,971.15,9717.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.595360,971.16,9718.0,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.597368,972.0,9720.0,11,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.597972,972.1,9720.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.598435,972.2,9721.0,1,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.598873,972.3,9721.5,14,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.599344,972.4,9722.0,2,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.599940,972.5,9722.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.600452,972.6,9723.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.600903,972.7,9723.5,0,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.602442,972.1,9720.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.602910,972.11,9725.5,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.603404,972.12,9726.0,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.603866,972.13,9726.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.604409,972.14,9727.0,6,1409.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.604902,972.15,9727.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.605413,972.16,9728.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.607406,973.0,9730.0,7,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.607873,973.1,9730.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.608461,973.2,9731.0,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.608913,973.3,9731.5,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.609406,973.4,9732.0,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.609855,973.5,9732.5,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.610483,973.6,9733.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.610938,973.7,9733.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.612372,973.1,9730.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.612934,973.11,9735.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.613421,973.12,9736.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.613884,973.13,9736.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.614332,973.14,9737.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.614925,973.15,9737.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.615446,973.16,9738.0,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.617444,974.0,9740.0,11,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.617903,974.1,9740.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.618382,974.2,9741.0,1,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.618950,974.3,9741.5,14,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.619441,974.4,9742.0,2,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.619903,974.5,9742.5,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.620389,974.6,9743.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.620855,974.7,9743.5,0,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.622411,974.1,9740.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.622876,974.11,9745.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.623478,974.12,9746.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.623946,974.13,9746.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.624362,974.14,9747.0,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.624853,974.15,9747.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.625466,974.16,9748.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.625948,974.17,9748.5,7,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.627466,975.0,9750.0,2,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.627940,975.1,9750.5,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.628423,975.2,9751.0,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.628880,975.3,9751.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.629336,975.4,9752.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.629900,975.5,9752.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.630906,975.7,9753.5,15,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.632430,975.1,9750.5,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.632929,975.11,9755.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.633333,975.12,9756.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.633955,975.13,9756.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.634405,975.14,9757.0,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.634873,975.15,9757.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.635384,975.16,9758.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.637395,976.0,9760.0,13,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.637862,976.1,9760.5,11,4737.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.638450,976.2,9761.0,3,5252.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.638887,976.3,9761.5,1,3905.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.639393,976.4,9762.0,14,1761.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.639844,976.5,9762.5,2,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.640457,976.6,9763.0,7,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.640941,976.7,9763.5,8,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.642463,976.1,9760.5,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.642933,976.11,9765.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.643401,976.12,9766.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.643875,976.13,9766.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.644440,976.14,9767.0,9,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.644904,976.15,9767.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.645410,976.16,9768.0,6,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.647413,977.0,9770.0,2,3521.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.647920,977.1,9770.5,14,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.648361,977.2,9771.0,1,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.648924,977.3,9771.5,3,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.649397,977.4,9772.0,11,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.649871,977.5,9772.5,13,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.650389,977.6,9773.0,4,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.650977,977.7,9773.5,9,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.652396,977.1,9770.5,15,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.652959,977.11,9775.5,10,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.653458,977.12,9776.0,5,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.653904,977.13,9776.5,12,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.654367,977.14,9777.0,0,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.654822,977.15,9777.5,8,5889.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
2025-12-05 21:23:53.655458,977.16,9778.0,7,2817.0,0.0,0.0,True,acked,No retransmission (implicit ACK)
