time,ue,rnti,h_id,mcs,tbs,nrtx,rv,type
2025-12-05 21:24:01.219824,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:01.220468,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:01.220925,0,0x4601,12,27,2817,0,0,PDSCH
2025-12-05 21:24:01.222451,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:01.222926,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:01.223386,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:01.223873,0,0x4601,15,27,469,0,0,PDSCH
2025-12-05 21:24:01.224428,0,0x4601,5,27,1409,0,0,PDSCH
2025-12-05 21:24:01.224910,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:01.225417,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:01.227425,0,0x4601,9,27,3521,0,0,PDSCH
2025-12-05 21:24:01.227882,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:01.228373,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:01.228901,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:01.229382,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:01.229864,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:01.230357,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:01.230954,0,0x4601,5,27,2817,0,0,PDSCH
2025-12-05 21:24:01.232363,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:01.232964,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:01.233420,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:01.233889,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:01.234389,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:01.234950,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:01.235429,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:01.237458,0,0x4601,0,27,3521,0,0,PDSCH
2025-12-05 21:24:01.237929,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:01.238382,0,0x4601,2,24,5252,0,0,PDSCH
2025-12-05 21:24:01.238843,0,0x4601,1,24,5252,0,0,PDSCH
2025-12-05 21:24:01.239421,0,0x4601,6,24,5252,0,0,PDSCH
2025-12-05 21:24:01.239891,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:01.240403,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:01.240876,0,0x4601,14,27,2817,0,0,PDSCH
2025-12-05 21:24:01.242418,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:01.242889,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:01.243462,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:01.243924,0,0x4601,15,27,5889,0,0,PDSCH
2025-12-05 21:24:01.244373,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:01.244867,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:01.245343,0,0x4601,13,27,5889,0,0,PDSCH
2025-12-05 21:24:01.245948,0,0x4601,9,27,2817,0,0,PDSCH
2025-12-05 21:24:01.247354,0,0x4601,6,27,3521,0,0,PDSCH
2025-12-05 21:24:01.247980,0,0x4601,1,27,5889,0,0,PDSCH
2025-12-05 21:24:01.248443,0,0x4601,2,27,5889,0,0,PDSCH
2025-12-05 21:24:01.248896,0,0x4601,4,27,5889,0,0,PDSCH
2025-12-05 21:24:01.249362,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:01.249925,0,0x4601,10,27,5889,0,0,PDSCH
2025-12-05 21:24:01.250438,0,0x4601,11,27,5889,0,0,PDSCH
2025-12-05 21:24:01.250921,0,0x4601,15,27,2817,0,0,PDSCH
2025-12-05 21:24:01.252441,0,0x4601,5,27,5889,0,0,PDSCH
2025-12-05 21:24:01.252904,0,0x4601,8,27,5889,0,0,PDSCH
2025-12-05 21:24:01.253376,0,0x4601,3,27,5889,0,0,PDSCH
2025-12-05 21:24:01.253863,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:01.254407,0,0x4601,14,27,5889,0,0,PDSCH
2025-12-05 21:24:01.254873,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:01.257403,0,0x4601,10,27,233,0,0,PDSCH
2025-12-05 21:24:01.257853,0,0x4601,0,27,5889,0,0,PDSCH
2025-12-05 21:24:01.258442,0,0x4601,4,24,5252,0,0,PDSCH
2025-12-05 21:24:01.258914,0,0x4601,2,24,5252,0,0,PDSCH
2025-12-05 21:24:01.259374,0,0x4601,1,24,3649,0,0,PDSCH
2025-12-05 21:24:01.259863,0,0x4601,6,27,5889,0,0,PDSCH
2025-12-05 21:24:01.260459,0,0x4601,9,27,5889,0,0,PDSCH
2025-12-05 21:24:01.260935,0,0x4601,14,27,2817,0,0,PDSCH
2025-12-05 21:24:01.262339,0,0x4601,7,27,5889,0,0,PDSCH
2025-12-05 21:24:01.262945,0,0x4601,12,27,5889,0,0,PDSCH
2025-12-05 21:24:01.263422,0,0x4601,3,27,5889,0,0,PDSCH
