pw,mean,std,count
1594.9999999999002,24.708787878787877,,1
1599.9999999999,27.459393939393937,,1
1604.9999999999,33.798181818181824,,1
1609.9999999999,24.831818181818182,,1
1615.0,13.943939393939393,,1
1620.0,35.984848484848484,,1
1625.0,29.90969696969697,,1
1635.0,32.53727272727273,,1
1640.0,27.52909090909091,,1
1645.0,14.099696969696968,,1
1650.0,40.49090909090909,,1
1655.0,25.402121212121212,,1
1660.0,37.11515151515152,,1
1665.0,30.71515151515152,,1
1669.9999999999002,28.568484848484847,,1
1674.9999999999002,31.62484848484849,,1
1679.9999999999002,37.53151515151516,,1
1684.9999999999,27.777575757575757,,1
1689.9999999999,27.459090909090907,,1
1700.0,26.036363636363635,,1
1705.0,26.98090909090909,,1
1710.0,34.54545454545455,,1
1715.0,27.232424242424244,,1
1720.0,26.673333333333336,,1
1725.0,40.809090909090905,,1
1735.0,29.456363636363633,,1
1740.0,32.42727272727272,,1
1745.0,37.233333333333334,,1
1749.9999999999002,35.418181818181814,,1
1754.9999999999002,32.873939393939395,,1
1759.9999999999002,27.578181818181815,,1
1764.9999999999,27.540606060606063,,1
1769.9999999999,28.05181818181818,,1
1774.9999999999,27.000606060606057,,1
1780.0,25.146363636363635,,1
1785.0,24.41878787878788,,1
1795.0,27.750606060606064,,1
1800.0,22.31392857142857,,1
1805.0,27.75818181818182,,1
1810.0,27.64727272727273,,1
1820.0,27.54909090909091,,1
1825.0,30.628787878787875,,1
1829.9999999999,30.167272727272728,,1
1834.9999999999002,36.04969696969697,,1
1839.9999999999002,33.517272727272726,,1
1844.9999999999002,35.172727272727265,,1
1849.9999999999,27.37939393939394,,1
1854.9999999999,37.14848484848485,,1
1859.9999999999,38.64545454545454,,1
1865.0,28.80121212121212,,1
1870.0,33.31636363636364,,1
1875.0,25.309090909090912,,1
1880.0,33.71575757575758,,1
1885.0,27.503636363636364,,1
1890.0,38.54242424242424,,1
1900.0,29.976666666666667,,1
1914.9999999999002,28.804545454545455,,1
1919.9999999999002,38.6030303030303,,1
1924.9999999999002,28.179090909090906,,1
1929.9999999999,34.93636363636364,,1
1934.9999999999,40.93030303030303,,1
1939.9999999999,28.728181818181817,,1
1945.0,31.62181818181818,,1
1950.0,40.86666666666667,,1
1954.9999999999,34.75757575757576,,1
1960.0,38.512121212121215,,1
1964.9999999999,14.163333333333332,,1
1970.0,38.266666666666666,,1
1974.9999999999,40.79393939393939,,1
1980.0,30.133333333333333,,1
1984.9999999999998,30.62969696969697,,1
1990.0,31.740606060606062,,1
1994.9999999999998,19.23272727272727,,1
2000.0,32.40090909090909,,1
2004.9999999999998,32.125454545454545,,1
2010.0,30.413333333333334,,1
2014.9999999999998,41.015151515151516,,1
2020.0,27.978181818181817,,1
2025.0,26.522727272727273,,1
2030.0000000000002,14.643939393939394,,1
2039.9999999999,26.659393939393944,,1
2045.0,28.140909090909094,,1
2049.9999999999,38.85151515151515,,1
2055.0,15.404545454545456,,1
2059.9999999999,37.93636363636364,,1
2065.0,28.283333333333335,,1
2075.0,21.11939393939394,,1
2080.0,29.267272727272722,,1
2085.0,37.49393939393939,,1
2100.0,20.66969696969697,,1
2105.0,36.975757575757584,,1
2110.0,31.87242424242424,,1
2114.9999999999,36.131818181818176,,1
2120.0,31.112121212121206,,1
2124.9999999999,34.93939393939394,,1
2134.9999999999,14.64030303030303,,1
2140.0,28.495151515151516,,1
2144.9999999999,23.4130303030303,,1
2150.0,26.733939393939394,,1
2155.0,32.10818181818182,,1
2160.0,38.039393939393946,,1
2165.0,14.322727272727272,,1
2170.0,14.479999999999999,,1
2175.0,14.67242424242424,,1
2185.0,40.948484848484846,,1
2190.0,19.272727272727273,,1
2195.0,33.88787878787878,,1
2199.9999999999,35.054545454545455,,1
2209.9999999999,32.45647058823529,,1
2215.0,37.72121212121211,,1
2219.9999999999,32.92545454545454,,1
2225.0,32.28969696969697,,1
2240.0,40.79090909090909,,1
2245.0,33.129999999999995,,1
2250.0,40.77272727272727,,1
2255.0,33.44242424242423,,1
2260.0,33.81212121212122,,1
2265.0,35.12727272727273,,1
2270.0,14.42090909090909,,1
2275.0,32.551515151515154,,1
2280.0,37.41515151515151,,1
2284.9999999999,40.95151515151515,,1
2290.0,35.39393939393939,,1
2294.9999999999,38.115151515151524,,1
2300.0,30.96787878787879,,1
2310.0,42.455882352941174,,1
2320.0,29.063939393939393,,1
2325.0,36.73030303030303,,1
2330.0,34.68969696969697,,1
2335.0,36.38787878787878,,1
2340.0,14.384848484848483,,1
2345.0,39.37272727272727,,1
2350.0,31.02151515151515,,1
2355.0,36.64666666666666,,1
2359.9999999999,40.54242424242425,,1
2365.0,14.512121212121212,,1
2369.9999999999,14.289090909090907,,1
2375.0,33.25,,1
2379.9999999999,33.31181818181818,,1
2385.0,26.440909090909088,,1
2389.9999999999,28.70121212121212,,1
2395.0,22.535757575757575,,1
2400.0,15.18121212121212,,1
2405.0,40.78181818181818,,1
2410.0,40.826470588235296,,1
2415.0,35.07878787878788,,1
2420.0,18.063823529411764,,1
2430.0,15.24242424242424,,1
2435.0,40.763636363636365,,1
2440.0,24.311818181818182,,1
2444.9999999999,40.26060606060606,,1
2450.0,37.53030303030303,,1
2454.9999999999,14.86181818181818,,1
2460.0,36.39090909090909,,1
2464.9999999999,40.342424242424244,,1
2470.0,40.694117647058825,,1
2474.9999999999,37.99060606060606,,1
2480.0,36.12,,1
2485.0,38.214705882352945,,1
2490.0,36.376969696969695,,1
2495.0,33.91470588235294,,1
2500.0,38.58529411764705,,1
2505.0,35.6030303030303,,1
2510.0,30.523823529411764,,1
2515.0,27.874848484848485,,1
2519.9999999999,33.366363636363644,,1
2525.0,40.93529411764706,,1
2529.9999999999,34.83939393939394,,1
2535.0,31.790000000000006,,1
2539.9999999999,30.544117647058822,,1
2545.0,37.301212121212124,,1
2549.9999999999,33.63939393939394,,1
2555.0,27.24121212121212,,1
2559.9999999999,22.115882352941174,,1
2565.0,37.92941176470588,,1
2570.0,41.88235294117647,,1
2575.0,39.378181818181815,,1
2580.0,38.267647058823535,,1
2585.0,29.718235294117648,,1
2590.0,30.868181818181817,,1
2595.0,26.686176470588233,,1
2600.0,14.67121212121212,,1
2604.9999999999,35.327272727272735,,1
2610.0,36.987272727272725,,1
2614.9999999999,30.752941176470586,,1
2620.0,35.76676470588236,,1
2624.9999999999,33.49121212121212,,1
2630.0,40.564705882352946,,1
2634.9999999999,37.59212121212121,,1
2640.0,25.823333333333327,,1
2644.9999999999,15.564848484848484,,1
2650.0,37.014545454545456,,1
2660.0,30.702941176470585,,1
2665.0,15.053030303030303,,1
2670.0,14.734545454545454,,1
2680.0,14.545454545454545,,1
2685.0,37.464705882352945,,1
2689.9999999999,40.911764705882355,,1
2695.0,14.639090909090909,,1
2699.9999999999,40.938235294117646,,1
2705.0,21.474242424242423,,1
2709.9999999999,15.308484848484847,,1
2719.9999999999,36.246764705882356,,1
2725.0,18.134545454545453,,1
2730.0,32.03441176470589,,1
2735.0,41.20882352941177,,1
2740.0,15.012121212121212,,1
2745.0,36.21470588235294,,1
2750.0,22.282941176470587,,1
2755.0,31.76882352941177,,1
2760.0,36.80882352941176,,1
2764.9999999999,14.766363636363636,,1
2770.0,41.52424242424242,,1
2774.9999999999,36.63941176470588,,1
2780.0,41.021212121212116,,1
2784.9999999999,23.136363636363637,,1
2790.0,25.61264705882353,,1
2794.9999999999,40.817647058823525,,1
2804.9999999999,40.47575757575758,,1
2810.0,24.28735294117647,,1
2815.0,15.023939393939393,,1
2820.0,15.323529411764707,,1
2825.0,39.38676470588236,,1
2830.0,24.117575757575757,,1
2835.0,37.47352941176471,,1
2840.0,36.817647058823525,,1
2845.0,14.579411764705881,,1
2849.9999999999,27.107941176470586,,1
2855.0,35.06294117647059,,1
2859.9999999999,39.5,,1
2865.0,23.61735294117647,,1
2869.9999999999,35.89411764705883,,1
2875.0,30.08696969696969,,1
2879.9999999999,34.88382352941177,,1
2885.0,35.61588235294118,,1
2889.9999999999,36.22545454545455,,1
2895.0,36.17575757575757,,1
2900.0,14.60878787878788,,1
2905.0,36.796470588235294,,1
2910.0,22.59970588235294,,1
2915.0,37.87647058823529,,1
2920.0,14.896969696969697,,1
2925.0,24.11441176470588,,1
2930.0,33.47647058823529,,1
2934.9999999999,27.032647058823528,,1
