ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 15:52:52.274508,7.21,60.5,0,695.0
6,2025-07-30 15:52:53.274508,7.12,59.8,0,1.01
6,2025-07-30 15:52:54.274508,7.12,59.8,0,1.34
6,2025-07-30 15:52:55.274508,7.0,58.7,0,1.67
6,2025-07-30 15:52:56.274508,6.5,54.5,0,2.0
6,2025-07-30 15:52:57.274508,6.5,54.5,0,2.33
6,2025-07-30 15:52:58.274508,6.62,55.6,0,2.52
6,2025-07-30 15:52:59.274508,6.25,52.4,0,2.52
6,2025-07-30 15:53:00.274508,6.0,50.3,0,2.52
6,2025-07-30 15:53:01.274508,6.5,54.5,0,2.52
6,2025-07-30 15:53:02.274508,5.88,49.3,520,1.24
6,2025-07-30 15:53:03.274508,6.88,57.7,0,1.32
6,2025-07-30 15:53:04.274508,6.25,52.4,0,1.38
6,2025-07-30 15:53:05.274508,6.75,56.6,0,1.44
6,2025-07-30 15:53:06.274508,6.12,51.4,0,1.47
6,2025-07-30 15:53:07.274508,6.5,54.5,0,1.49
6,2025-07-30 15:53:08.274508,6.38,53.5,0,1.5
6,2025-07-30 15:53:09.274508,5.0,41.9,0,1.51
6,2025-07-30 15:53:10.274508,5.75,48.2,0,1.51
6,2025-07-30 15:53:11.274508,6.62,55.6,0,1.51
6,2025-07-30 15:53:12.274508,6.38,53.5,0,1.51
6,2025-07-30 15:53:13.274508,6.25,52.4,0,1.52
6,2025-07-30 15:53:14.274508,4.38,36.7,153,1.07
6,2025-07-30 15:53:15.274508,7.62,64.0,18,811.0
6,2025-07-30 15:53:16.274508,5.12,43.0,0,864.0
6,2025-07-30 15:53:17.274508,6.25,52.4,0,896.0
6,2025-07-30 15:53:18.274508,6.0,50.3,0,916.0
6,2025-07-30 15:53:19.274508,7.0,58.7,0,928.0
6,2025-07-30 15:53:20.274508,6.5,54.5,0,932.0
6,2025-07-30 15:53:21.274508,6.62,55.6,0,932.0
6,2025-07-30 15:53:22.274508,6.5,54.5,0,932.0
6,2025-07-30 15:53:23.274508,6.62,55.6,0,936.0
6,2025-07-30 15:53:24.274508,4.38,56.6,0,941.0
