ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 20:07:36.436917,7.21,60.5,0,671.0
6,2025-07-30 20:07:37.436917,7.12,59.8,0,1011.0
6,2025-07-30 20:07:38.436917,7.12,59.8,0,1.32
6,2025-07-30 20:07:39.436917,6.88,57.7,0,1.65
6,2025-07-30 20:07:40.436917,5.88,49.3,0,1.94
6,2025-07-30 20:07:41.436917,3.38,28.3,0,2.13
6,2025-07-30 20:07:42.436917,4.12,34.6,64,1.53
6,2025-07-30 20:07:43.436917,3.88,32.5,82,1.1
6,2025-07-30 20:07:44.436917,3.75,31.5,0,1.17
6,2025-07-30 20:07:45.436917,3.88,32.5,0,1.23
6,2025-07-30 20:07:46.436917,3.88,32.5,0,1.26
6,2025-07-30 20:07:47.436917,3.88,32.5,0,1.29
6,2025-07-30 20:07:48.436917,4.0,33.6,0,1.3
6,2025-07-30 20:07:49.436917,3.88,32.5,0,1.31
6,2025-07-30 20:07:50.436917,3.88,32.5,0,1.31
6,2025-07-30 20:07:51.436917,3.88,32.5,0,1.31
6,2025-07-30 20:07:52.436917,4.0,33.6,0,1.31
6,2025-07-30 20:07:53.436917,3.88,32.5,0,1.32
6,2025-07-30 20:07:54.436917,3.88,32.5,0,1.33
6,2025-07-30 20:07:55.436917,3.88,32.5,0,1.36
6,2025-07-30 20:07:56.436917,3.88,32.5,0,1.4
6,2025-07-30 20:07:57.436917,4.0,33.6,0,1.45
6,2025-07-30 20:07:58.436917,3.88,32.5,0,1.52
6,2025-07-30 20:07:59.436917,3.88,32.5,0,1.62
6,2025-07-30 20:08:00.436917,3.88,32.5,0,1.74
6,2025-07-30 20:08:01.436917,3.88,32.5,0,1.89
6,2025-07-30 20:08:02.436917,3.88,32.5,0,2.07
6,2025-07-30 20:08:03.436917,3.88,32.5,0,2.25
6,2025-07-30 20:08:04.436917,3.88,32.5,0,2.25
6,2025-07-30 20:08:05.436917,4.0,33.6,0,2.25
6,2025-07-30 20:08:06.436917,3.88,32.5,0,2.25
6,2025-07-30 20:08:07.436917,3.5,32.5,0,2.25
