ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 15:19:23.014038,7.2,60.4,0,500.0
6,2025-07-30 15:19:24.014038,7.12,59.8,0,839.0
6,2025-07-30 15:19:25.014038,7.12,59.8,0,1.15
6,2025-07-30 15:19:26.014038,6.88,57.7,0,1.48
6,2025-07-30 15:19:27.014038,5.88,49.3,0,1.77
6,2025-07-30 15:19:28.014038,6.62,55.6,0,2.11
6,2025-07-30 15:19:29.014038,6.5,54.5,0,2.43
6,2025-07-30 15:19:30.014038,6.12,51.4,0,2.51
6,2025-07-30 15:19:31.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:32.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:33.014038,6.12,51.4,0,2.51
6,2025-07-30 15:19:34.014038,5.62,47.2,0,2.51
6,2025-07-30 15:19:35.014038,6.12,51.4,0,2.51
6,2025-07-30 15:19:36.014038,5.88,49.3,0,2.51
6,2025-07-30 15:19:37.014038,6.25,52.4,0,2.51
6,2025-07-30 15:19:38.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:39.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:40.014038,6.25,52.4,0,2.51
6,2025-07-30 15:19:41.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:42.014038,6.12,51.4,0,2.51
6,2025-07-30 15:19:43.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:44.014038,6.12,51.4,0,2.51
6,2025-07-30 15:19:45.014038,6.25,52.4,0,2.51
6,2025-07-30 15:19:46.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:47.014038,6.12,51.4,0,2.51
6,2025-07-30 15:19:48.014038,5.62,47.2,0,2.51
6,2025-07-30 15:19:49.014038,6.25,52.4,0,2.51
6,2025-07-30 15:19:50.014038,6.0,50.3,0,2.51
6,2025-07-30 15:19:51.014038,6.62,55.6,0,2.51
6,2025-07-30 15:19:52.014038,6.62,55.6,0,2.51
6,2025-07-30 15:19:53.014038,6.62,55.6,0,2.51
6,2025-07-30 15:19:54.014038,6.62,55.6,0,2.51
6,2025-07-30 15:19:55.014038,2.0,53.1,0,2.51
