time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-07-30 22:21:03.229526,PHY,0x4601,1,0,50,"[0,",0,0,2,0.3,-15.4dB,20.8us,"[0,",1,247.17,normal,0,invalid,-44.3dB,-60.6dB,na,na,,,,
2025-07-30 22:21:03.229986,PHY,0x4601,1,0,50,"[0,",0,0,1,8364.1,+27.5dB,16.0us,"[0,",1,247.18,normal,0,valid,-15.9dB,-15.6dB,na,na,,,,
2025-07-30 22:21:03.234480,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-19.4dB,16.9us,"[0,",1,248.7,normal,0,invalid,-43.3dB,-63.9dB,na,na,no,,,
2025-07-30 22:21:03.234768,CSI,0x4601,2,,na,"[4,",,,,,+32.2dB,26.7us,"[0,",1,248.8,normal,0,valid,-12.2dB,-12.2dB,-0.02us,+42.2Hz,,"[7,",0001,1
2025-07-30 22:21:03.239437,PHY,0x4601,1,0,na,"[0,",0,0,1,16745.2,+28.0dB,15.9us,"[0,",1,248.17,normal,0,valid,-14.0dB,-14.0dB,na,na,,,,
2025-07-30 22:21:03.239456,PHY,0x4601,1,0,50,"[0,",0,0,1,2799.2,+23.0dB,12.3us,"[0,",1,248.17,normal,0,valid,-17.0dB,-16.5dB,na,na,,,,
2025-07-30 22:21:03.254431,PHY,0x4601,1,4,na,"[0,",0,0,,13603.3,+27.1dB,14.8us,"[0,",1,250.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-07-30 22:21:03.254667,CSI,0x4601,2,,na,"[4,",,,,,+32.2dB,13.8us,"[0,",1,250.8,normal,0,valid,-12.2dB,-12.2dB,-0.03us,+9.2Hz,,"[7,",1111,1
2025-07-30 22:21:03.274508,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-18.7dB,27.1us,"[0,",1,252.7,normal,0,invalid,-43.1dB,-62.8dB,na,na,,,,
2025-07-30 22:21:03.274527,PHY,0x4601,1,0,na,"[0,",0,0,1,1013.9,+15.8dB,11.8us,"[0,",1,252.7,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-07-30 22:21:03.274740,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,23.8us,"[0,",1,252.8,normal,0,valid,-12.1dB,-12.1dB,0.23us,-46.9Hz,,"[7,",1111,1
2025-07-30 22:21:03.279935,PHY,0x4601,1,0,na,"[0,",0,0,1,950.0,+15.5dB,19.5us,"[0,",1,252.18,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-07-30 22:21:03.294456,PHY,0x4601,1,4,na,"[0,",0,0,,1006.5,+15.8dB,17.0us,"[0,",1,254.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-07-30 22:21:03.294698,CSI,0x4601,2,,na,"[4,",,,,,+29.4dB,13.7us,"[0,",1,254.8,normal,0,valid,-12.0dB,-12.1dB,0.26us,-132.4Hz,,"[7,",1111,1
2025-07-30 22:21:03.314517,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-14.0dB,16.2us,"[0,",1,256.7,normal,0,invalid,-43.2dB,-58.0dB,na,na,,,,
2025-07-30 22:21:03.314532,PHY,0x4601,1,0,na,"[0,",0,0,1,1038.6,+15.9dB,11.5us,"[0,",1,256.7,normal,0,valid,-14.0dB,-14.2dB,na,na,,,,
2025-07-30 22:21:03.314639,CSI,0x4601,2,,na,"[4,",,,,,+29.9dB,13.6us,"[0,",1,256.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-68.2Hz,,"[7,",1111,1
2025-07-30 22:21:03.315461,PHY,0x4601,1,0,na,"[0,",0,0,1,965.8,+15.6dB,15.8us,"[0,",1,256.9,normal,0,valid,-14.0dB,-14.2dB,na,na,,,,
2025-07-30 22:21:03.334467,PHY,0x4601,1,4,na,"[0,",0,0,,1035.9,+15.9dB,14.7us,"[0,",1,258.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 22:21:03.334709,CSI,0x4601,2,,na,"[4,",,,,,+30.9dB,13.0us,"[0,",1,258.8,normal,0,valid,-12.1dB,-12.2dB,0.26us,-18.8Hz,,"[7,",1111,1
2025-07-30 22:21:03.354655,CSI,0x4601,2,,na,"[4,",,,,,+32.1dB,11.6us,"[0,",1,260.8,normal,0,valid,-12.1dB,-12.2dB,0.23us,-45.3Hz,,"[7,",1111,1
2025-07-30 22:21:03.363993,PHY,0x4601,2,,na,"[0,",,,111,,+30.0dB,21.5us,"[0,",1,261.7,normal,0,valid,-13.3dB,-13.4dB,0.23us,-117.2Hz,,"[6,",,1
2025-07-30 22:21:03.374495,PHY,0x4601,1,4,na,"[0,",0,0,,1032.7,+15.9dB,24.7us,"[0,",1,262.7,normal,0,valid,-14.0dB,-14.2dB,na,na,yes,,,
2025-07-30 22:21:03.374731,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,13.6us,"[0,",1,262.8,normal,0,valid,-12.4dB,-12.5dB,0.26us,-46.6Hz,,"[7,",1111,1
2025-07-30 22:21:03.394452,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-22.8dB,21.3us,"[0,",1,264.7,normal,0,invalid,-43.0dB,-66.3dB,na,na,,,,
2025-07-30 22:21:03.394489,PHY,0x4601,1,0,na,"[0,",0,0,1,988.4,+15.7dB,31.5us,"[0,",1,264.7,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-07-30 22:21:03.394683,CSI,0x4601,2,,na,"[4,",,,,,+34.6dB,14.7us,"[0,",1,264.8,normal,0,valid,-12.3dB,-12.3dB,0.19us,-94.1Hz,,"[7,",1111,1
2025-07-30 22:21:03.414508,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-22.1dB,15.1us,"[0,",1,266.7,normal,0,invalid,-42.8dB,-65.6dB,na,na,no,,,
2025-07-30 22:21:03.414642,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,14.4us,"[0,",1,266.8,normal,0,valid,-12.3dB,-12.4dB,0.18us,-87.9Hz,,"[7,",1111,1
2025-07-30 22:21:03.434460,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-23.1dB,15.0us,"[0,",1,268.7,normal,0,invalid,-43.6dB,-67.9dB,na,na,no,,,
2025-07-30 22:21:03.434737,CSI,0x4601,2,,na,"[4,",,,,,+28.6dB,12.6us,"[0,",1,268.8,normal,0,valid,-12.3dB,-12.4dB,0.19us,-271.8Hz,,"[7,",1111,1
2025-07-30 22:21:03.454422,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-15.9dB,16.2us,"[0,",1,270.7,normal,0,invalid,-43.0dB,-60.4dB,na,na,no,,,
2025-07-30 22:21:03.454700,CSI,0x4601,2,,na,"[4,",,,,,+35.6dB,17.8us,"[0,",1,270.8,normal,0,valid,-12.4dB,-12.4dB,0.19us,-103.7Hz,,"[7,",1111,1
2025-07-30 22:21:03.474489,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-20.3dB,21.7us,"[0,",1,272.7,normal,0,invalid,-43.8dB,-64.8dB,na,na,no,,,
2025-07-30 22:21:03.474721,CSI,0x4601,2,,na,"[4,",,,,,+28.7dB,12.4us,"[0,",1,272.8,normal,0,valid,-12.5dB,-12.5dB,0.20us,+100.7Hz,,"[7,",1111,1
2025-07-30 22:21:03.489478,PHY,0x4601,1,0,na,"[0,",0,0,1,955.5,+15.5dB,17.3us,"[0,",1,273.17,normal,0,valid,-14.2dB,-14.4dB,na,na,,,,
2025-07-30 22:21:03.494434,PHY,0x4601,1,4,na,"[0,",0,0,,966.8,+15.6dB,14.1us,"[0,",1,274.7,normal,0,valid,-14.1dB,-14.2dB,na,na,yes,,,
2025-07-30 22:21:03.494688,CSI,0x4601,2,,na,"[4,",,,,,+31.6dB,14.0us,"[0,",1,274.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-14.6Hz,,"[7,",1111,1
2025-07-30 22:21:03.514503,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-15.6dB,15.6us,"[0,",1,276.7,normal,0,invalid,-42.8dB,-58.8dB,na,na,no,,,
2025-07-30 22:21:03.514628,CSI,0x4601,2,,na,"[4,",,,,,+30.2dB,12.6us,"[0,",1,276.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-25.5Hz,,"[7,",1111,1
2025-07-30 22:21:03.534457,PHY,0x4601,1,4,na,"[0,",0,0,,0.8,-20.4dB,16.8us,"[0,",1,278.7,normal,0,invalid,-43.2dB,-64.7dB,na,na,no,,,
2025-07-30 22:21:03.534704,CSI,0x4601,2,,na,"[4,",,,,,+28.6dB,12.3us,"[0,",1,278.8,normal,0,valid,-12.4dB,-12.4dB,0.24us,-92.2Hz,,"[7,",1111,1
2025-07-30 22:21:03.554412,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-20.5dB,14.6us,"[0,",1,280.7,normal,0,invalid,-43.6dB,-64.2dB,na,na,no,,,
2025-07-30 22:21:03.554688,CSI,0x4601,2,,na,"[4,",,,,,+31.6dB,11.3us,"[0,",1,280.8,normal,0,valid,-12.4dB,-12.4dB,0.24us,-55.2Hz,,"[7,",1111,1
2025-07-30 22:21:03.574475,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-19.6dB,14.8us,"[0,",1,282.7,normal,0,invalid,-43.3dB,-63.2dB,na,na,no,,,
2025-07-30 22:21:03.574711,CSI,0x4601,2,,na,"[4,",,,,,+28.0dB,14.4us,"[0,",1,282.8,normal,0,valid,-12.3dB,-12.4dB,0.25us,-21.0Hz,,"[7,",1111,1
2025-07-30 22:21:03.594426,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-18.6dB,14.9us,"[0,",1,284.7,normal,0,invalid,-43.7dB,-62.5dB,na,na,no,,,
2025-07-30 22:21:03.594670,CSI,0x4601,2,,na,"[4,",,,,,+28.2dB,12.5us,"[0,",1,284.8,normal,0,valid,-12.4dB,-12.5dB,0.24us,-113.7Hz,,"[7,",1111,1
2025-07-30 22:21:03.614493,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-21.1dB,15.5us,"[0,",1,286.7,normal,0,invalid,-42.8dB,-64.3dB,na,na,no,,,
2025-07-30 22:21:03.614746,CSI,0x4601,2,,na,"[4,",,,,,+30.3dB,13.5us,"[0,",1,286.8,normal,0,valid,-12.4dB,-12.5dB,0.26us,-98.8Hz,,"[7,",1111,1
2025-07-30 22:21:03.634458,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-16.4dB,20.3us,"[0,",1,288.7,normal,0,invalid,-42.9dB,-59.9dB,na,na,no,,,
2025-07-30 22:21:03.634726,CSI,0x4601,2,,na,"[4,",,,,,+30.0dB,11.8us,"[0,",1,288.8,normal,0,valid,-12.4dB,-12.5dB,0.25us,-38.6Hz,,"[7,",1111,1
2025-07-30 22:21:03.654513,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-27.8dB,14.9us,"[0,",1,290.7,normal,0,invalid,-43.1dB,-72.0dB,na,na,no,,,
2025-07-30 22:21:03.654631,CSI,0x4601,2,,na,"[4,",,,,,+33.0dB,12.4us,"[0,",1,290.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-160.7Hz,,"[7,",1111,1
2025-07-30 22:21:03.674469,PHY,0x4601,1,4,na,"[0,",0,0,,997.6,+15.7dB,15.1us,"[0,",1,292.7,normal,0,valid,-14.0dB,-14.1dB,na,na,yes,,,
2025-07-30 22:21:03.674713,CSI,0x4601,2,,na,"[4,",,,,,+29.8dB,11.9us,"[0,",1,292.8,normal,0,valid,-12.3dB,-12.4dB,0.24us,-39.1Hz,,"[7,",1111,1
2025-07-30 22:21:03.694439,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-20.0dB,22.2us,"[0,",1,294.7,normal,0,invalid,-43.0dB,-62.9dB,na,na,,,,
2025-07-30 22:21:03.694457,PHY,0x4601,1,0,na,"[0,",0,0,1,1033.7,+15.9dB,11.9us,"[0,",1,294.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-07-30 22:21:03.694711,CSI,0x4601,2,,na,"[4,",,,,,+30.5dB,25.9us,"[0,",1,294.8,normal,0,valid,-12.5dB,-12.5dB,0.22us,-63.0Hz,,"[7,",1111,1
2025-07-30 22:21:03.714495,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-26.5dB,19.8us,"[0,",1,296.7,normal,0,invalid,-43.7dB,-71.1dB,na,na,no,,,
2025-07-30 22:21:03.714771,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,30.4us,"[0,",1,296.8,normal,0,valid,-12.4dB,-12.4dB,0.17us,-52.1Hz,,"[7,",1111,1
2025-07-30 22:21:03.715443,PHY,0x4601,1,0,na,"[0,",0,0,1,1735.2,+18.1dB,16.4us,"[0,",1,296.9,normal,0,valid,-14.3dB,-14.3dB,na,na,,,,
2025-07-30 22:21:03.719456,PHY,0x4601,1,0,na,"[0,",0,0,1,1798.5,+18.3dB,16.0us,"[0,",1,296.17,normal,0,valid,-14.3dB,-14.3dB,na,na,,,,
2025-07-30 22:21:03.734446,PHY,0x4601,1,4,na,"[0,",0,0,,1911.1,+18.5dB,17.0us,"[0,",1,298.7,normal,0,valid,-14.2dB,-14.3dB,na,na,yes,,,
2025-07-30 22:21:03.734697,CSI,0x4601,2,,na,"[4,",,,,,+30.2dB,13.9us,"[0,",1,298.8,normal,0,valid,-12.4dB,-12.4dB,0.18us,-101.4Hz,,"[7,",1011,1
2025-07-30 22:21:03.754516,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-25.4dB,20.2us,"[0,",1,300.7,normal,0,invalid,-43.0dB,-69.2dB,na,na,,,,
2025-07-30 22:21:03.754533,PHY,0x4601,1,0,na,"[0,",0,0,1,1772.8,+18.3dB,11.7us,"[0,",1,300.7,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-07-30 22:21:03.754643,CSI,0x4601,2,,na,"[4,",,,,,+30.1dB,26.9us,"[0,",1,300.8,normal,0,valid,-12.6dB,-12.7dB,0.21us,-131.5Hz,,"[7,",1011,1
2025-07-30 22:21:03.774474,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-21.6dB,22.1us,"[0,",1,302.7,normal,0,invalid,-43.2dB,-65.6dB,na,na,no,,,
2025-07-30 22:21:03.774733,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,13.2us,"[0,",1,302.8,normal,0,valid,-12.4dB,-12.4dB,0.18us,-30.5Hz,,"[7,",1011,1
2025-07-30 22:21:03.794420,PHY,0x4601,1,4,na,"[0,",0,0,,1876.2,+18.4dB,16.9us,"[0,",1,304.7,normal,0,valid,-14.1dB,-14.2dB,na,na,yes,,,
2025-07-30 22:21:03.794652,CSI,0x4601,2,,na,"[4,",,,,,+26.0dB,14.8us,"[0,",1,304.8,normal,0,valid,-12.4dB,-12.5dB,0.18us,-121.9Hz,,"[7,",1011,1
2025-07-30 22:21:03.814759,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,16.0us,"[0,",1,306.8,normal,0,valid,-12.5dB,-12.6dB,0.19us,+35.9Hz,,"[7,",1011,1
2025-07-30 22:21:03.824526,PHY,0x4601,1,0,na,"[0,",0,0,1,1684.7,+18.0dB,17.9us,"[0,",1,307.7,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-07-30 22:21:03.834445,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-24.3dB,18.1us,"[0,",1,308.7,normal,0,invalid,-42.9dB,-67.6dB,na,na,no,,,
2025-07-30 22:21:03.834668,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,16.0us,"[0,",1,308.8,normal,0,valid,-12.4dB,-12.5dB,0.18us,-157.9Hz,,"[7,",1011,1
2025-07-30 22:21:03.854500,PHY,0x4601,1,4,na,"[0,",0,0,,1870.6,+18.5dB,16.7us,"[0,",1,310.7,normal,0,valid,-14.2dB,-14.3dB,na,na,yes,,,
