time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 14:31:27.542770,CSI,0x4601,2,"[7,",na,"[4,",2222,-2.7dB,32.8us,"[0,",1,1,438.8,normal,0,invalid,-42.4dB,-47.4dB,-0.82us,-6576.7Hz,,,,,,
2025-07-30 14:31:27.547591,PHY,0x4601,1,,50,"[0,",,+26.5dB,19.3us,"[0,",1,,438.17,normal,0,valid,-16.1dB,-15.8dB,na,na,0,0,0,1,6654.3,
2025-07-30 14:31:27.562592,PHY,0x4601,1,,na,"[0,",,+26.2dB,26.9us,"[0,",1,,440.7,normal,0,valid,-13.9dB,-13.9dB,na,na,4,0,0,,11090.4,yes
2025-07-30 14:31:27.562835,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.9dB,15.2us,"[0,",1,1,440.8,normal,0,valid,-12.3dB,-12.3dB,-0.03us,+78.2Hz,,,,,,
2025-07-30 14:31:27.582545,PHY,0x4601,1,,na,"[0,",,-15.0dB,20.2us,"[0,",1,,442.7,normal,0,invalid,-43.9dB,-59.5dB,na,na,4,0,0,2,0.5,
2025-07-30 14:31:27.582576,PHY,0x4601,1,,na,"[0,",,+27.8dB,13.5us,"[0,",1,,442.7,normal,0,valid,-14.2dB,-14.2dB,na,na,0,0,0,1,15966.0,
2025-07-30 14:31:27.582828,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.5dB,30.1us,"[0,",1,1,442.8,normal,0,valid,-12.2dB,-12.2dB,-0.03us,-96.0Hz,,,,,,
2025-07-30 14:31:27.587612,PHY,0x4601,1,,na,"[0,",,+16.4dB,24.6us,"[0,",1,,442.17,normal,0,valid,-11.2dB,-11.4dB,na,na,0,0,0,11,1158.8,
2025-07-30 14:31:27.602602,PHY,0x4601,1,,na,"[0,",,+16.4dB,16.0us,"[0,",1,,444.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1164.8,yes
2025-07-30 14:31:27.602836,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.0dB,16.1us,"[0,",1,1,444.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-83.3Hz,,,,,,
2025-07-30 14:31:27.622555,PHY,0x4601,1,,na,"[0,",,+16.5dB,15.1us,"[0,",1,,446.7,normal,0,valid,-11.0dB,-11.1dB,na,na,4,0,0,11,1189.0,
2025-07-30 14:31:27.622572,PHY,0x4601,1,,na,"[0,",,-21.8dB,12.6us,"[0,",1,,446.7,normal,0,invalid,-43.7dB,-65.8dB,na,na,0,0,0,22,0.3,
2025-07-30 14:31:27.622834,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.6dB,15.0us,"[0,",1,1,446.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-85.9Hz,,,,,,
2025-07-30 14:31:27.623614,PHY,0x4601,1,,na,"[0,",,+16.2dB,16.4us,"[0,",1,,446.9,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1099.0,
2025-07-30 14:31:27.642619,PHY,0x4601,1,,na,"[0,",,+16.6dB,16.4us,"[0,",1,,448.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1214.0,yes
2025-07-30 14:31:27.642768,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.0dB,16.6us,"[0,",1,1,448.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-75.9Hz,,,,,,
2025-07-30 14:31:27.662829,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.1dB,11.6us,"[0,",1,1,450.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,+85.8Hz,,,,,,
2025-07-30 14:31:27.672154,PHY,0x4601,2,"[6,",na,"[0,",,+31.4dB,23.6us,"[0,",1,1,451.7,normal,0,valid,-13.4dB,-13.4dB,0.20us,-149.8Hz,,,,111,,
2025-07-30 14:31:27.682532,PHY,0x4601,1,,na,"[0,",,+16.3dB,16.5us,"[0,",1,,452.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1143.9,yes
2025-07-30 14:31:27.682777,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.0dB,11.7us,"[0,",1,1,452.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-141.0Hz,,,,,,
2025-07-30 14:31:27.702594,PHY,0x4601,1,,na,"[0,",,-18.6dB,15.6us,"[0,",1,,454.7,normal,0,invalid,-43.5dB,-62.5dB,na,na,4,0,0,2,0.3,
2025-07-30 14:31:27.702617,PHY,0x4601,1,,na,"[0,",,+16.2dB,13.4us,"[0,",1,,454.7,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1097.6,
2025-07-30 14:31:27.702855,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.5dB,14.8us,"[0,",1,1,454.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-18.8Hz,,,,,,
2025-07-30 14:31:27.722545,PHY,0x4601,1,,na,"[0,",,-17.2dB,15.9us,"[0,",1,,456.7,normal,0,invalid,-43.6dB,-61.9dB,na,na,4,0,0,,0.3,no
2025-07-30 14:31:27.722801,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.9dB,12.7us,"[0,",1,1,456.8,normal,0,valid,-12.5dB,-12.5dB,0.22us,-118.2Hz,,,,,,
2025-07-30 14:31:27.742608,PHY,0x4601,1,,na,"[0,",,-15.1dB,19.8us,"[0,",1,,458.7,normal,0,invalid,-43.3dB,-59.3dB,na,na,4,0,0,,0.4,no
2025-07-30 14:31:27.742738,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.0dB,18.5us,"[0,",1,1,458.8,normal,0,valid,-12.5dB,-12.5dB,0.22us,+27.0Hz,,,,,,
2025-07-30 14:31:27.762566,PHY,0x4601,1,,na,"[0,",,-18.3dB,21.8us,"[0,",1,,460.7,normal,0,invalid,-43.7dB,-62.2dB,na,na,4,0,0,,0.4,no
2025-07-30 14:31:27.762788,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.4dB,12.3us,"[0,",1,1,460.8,normal,0,valid,-12.6dB,-12.7dB,0.23us,-105.9Hz,,,,,,
2025-07-30 14:31:27.782530,PHY,0x4601,1,,na,"[0,",,-21.4dB,21.0us,"[0,",1,,462.7,normal,0,invalid,-43.0dB,-65.2dB,na,na,4,0,0,,0.2,no
2025-07-30 14:31:27.782750,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.5dB,12.9us,"[0,",1,1,462.8,normal,0,valid,-12.6dB,-12.6dB,0.22us,+5.2Hz,,,,,,
2025-07-30 14:31:27.797619,PHY,0x4601,1,,na,"[0,",,+16.1dB,17.1us,"[0,",1,,463.17,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1087.7,
2025-07-30 14:31:27.802579,PHY,0x4601,1,,na,"[0,",,+16.1dB,14.8us,"[0,",1,,464.7,normal,0,valid,-14.1dB,-14.3dB,na,na,4,0,0,,1094.3,yes
2025-07-30 14:31:27.802808,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.6dB,13.3us,"[0,",1,1,464.8,normal,0,valid,-12.5dB,-12.5dB,0.23us,-117.7Hz,,,,,,
2025-07-30 14:31:27.822540,PHY,0x4601,1,,na,"[0,",,-22.1dB,15.0us,"[0,",1,,466.7,normal,0,invalid,-43.6dB,-66.1dB,na,na,4,0,0,,0.1,no
2025-07-30 14:31:27.822818,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.2dB,12.5us,"[0,",1,1,466.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-1.4Hz,,,,,,
