time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 19:08:57.238201,CSI,0x4601,2,"[7,",na,"[4,",2222,-3.5dB,32.1us,"[0,",1,1,454.8,normal,0,invalid,-44.6dB,-51.0dB,1.04us,+10035.0Hz,,,,,,
2025-07-30 19:08:57.242884,PHY,0x4601,1,,50,"[0,",,+18.7dB,19.7us,"[0,",1,,454.17,normal,0,valid,-16.2dB,-15.9dB,na,na,0,0,0,1,1096.9,
2025-07-30 19:08:57.257863,PHY,0x4601,1,,na,"[0,",,+18.5dB,17.2us,"[0,",1,,456.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1871.0,yes
2025-07-30 19:08:57.258144,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.9dB,15.0us,"[0,",1,1,456.8,normal,0,valid,-12.5dB,-12.5dB,0.16us,+22.6Hz,,,,,,
2025-07-30 19:08:57.277932,PHY,0x4601,1,,na,"[0,",,-15.9dB,20.2us,"[0,",1,,458.7,normal,0,invalid,-43.5dB,-59.7dB,na,na,4,0,0,2,0.2,
2025-07-30 19:08:57.277954,PHY,0x4601,1,,na,"[0,",,+18.7dB,11.6us,"[0,",1,,458.7,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1977.1,
2025-07-30 19:08:57.278109,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.7dB,23.0us,"[0,",1,1,458.8,normal,0,valid,-12.6dB,-12.6dB,0.20us,-6.8Hz,,,,,,
2025-07-30 19:08:57.282902,PHY,0x4601,1,,na,"[0,",,+16.0dB,24.5us,"[0,",1,,458.17,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1054.0,
2025-07-30 19:08:57.297877,PHY,0x4601,1,,na,"[0,",,+16.1dB,15.8us,"[0,",1,,460.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1081.6,yes
2025-07-30 19:08:57.298162,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.0dB,14.2us,"[0,",1,1,460.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,+36.9Hz,,,,,,
2025-07-30 19:08:57.317842,PHY,0x4601,1,,na,"[0,",,+16.4dB,15.8us,"[0,",1,,462.7,normal,0,valid,-11.2dB,-11.3dB,na,na,4,0,0,11,1163.0,
2025-07-30 19:08:57.317857,PHY,0x4601,1,,na,"[0,",,-14.5dB,11.6us,"[0,",1,,462.7,normal,0,invalid,-43.2dB,-58.7dB,na,na,0,0,0,22,0.4,
2025-07-30 19:08:57.318120,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.4dB,20.1us,"[0,",1,1,462.8,normal,0,valid,-12.5dB,-12.6dB,0.24us,-110.0Hz,,,,,,
2025-07-30 19:08:57.318890,PHY,0x4601,1,,na,"[0,",,+16.1dB,15.9us,"[0,",1,,462.9,normal,0,valid,-14.3dB,-14.5dB,na,na,0,0,0,1,1097.0,
2025-07-30 19:08:57.337900,PHY,0x4601,1,,na,"[0,",,+16.0dB,15.3us,"[0,",1,,464.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1068.1,yes
2025-07-30 19:08:57.338164,CSI,0x4601,2,"[7,",na,"[4,",1111,+38.0dB,12.9us,"[0,",1,1,464.8,normal,0,valid,-12.4dB,-12.4dB,0.25us,-198.2Hz,,,,,,
2025-07-30 19:08:57.358087,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,11.3us,"[0,",1,1,466.8,normal,0,valid,-12.4dB,-12.5dB,0.24us,-39.1Hz,,,,,,
2025-07-30 19:08:57.367427,PHY,0x4601,2,"[6,",na,"[0,",,+29.6dB,24.8us,"[0,",1,1,467.7,normal,0,valid,-13.7dB,-13.8dB,0.23us,-158.4Hz,,,,111,,
2025-07-30 19:08:57.377927,PHY,0x4601,1,,na,"[0,",,+16.3dB,18.6us,"[0,",1,,468.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1127.8,yes
2025-07-30 19:08:57.378040,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.4dB,13.4us,"[0,",1,1,468.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-29.1Hz,,,,,,
2025-07-30 19:08:57.397872,PHY,0x4601,1,,na,"[0,",,-17.5dB,16.6us,"[0,",1,,470.7,normal,0,invalid,-43.4dB,-61.7dB,na,na,4,0,0,2,0.2,
2025-07-30 19:08:57.397889,PHY,0x4601,1,,na,"[0,",,+15.7dB,13.2us,"[0,",1,,470.7,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,998.8,
2025-07-30 19:08:57.398155,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.9dB,14.9us,"[0,",1,1,470.8,normal,0,valid,-12.6dB,-12.7dB,0.25us,-71.5Hz,,,,,,
2025-07-30 19:08:57.417827,PHY,0x4601,1,,na,"[0,",,-39.0dB,14.5us,"[0,",1,,472.7,normal,0,invalid,-43.3dB,-82.4dB,na,na,4,0,0,,0.0,no
2025-07-30 19:08:57.418103,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.3dB,12.0us,"[0,",1,1,472.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,-13.6Hz,,,,,,
2025-07-30 19:08:57.437895,PHY,0x4601,1,,na,"[0,",,-17.2dB,14.4us,"[0,",1,,474.7,normal,0,invalid,-43.5dB,-61.1dB,na,na,4,0,0,,0.3,no
2025-07-30 19:08:57.438167,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.6dB,14.0us,"[0,",1,1,474.8,normal,0,valid,-12.6dB,-12.6dB,0.22us,+43.2Hz,,,,,,
2025-07-30 19:08:57.457851,PHY,0x4601,1,,na,"[0,",,-16.9dB,14.1us,"[0,",1,,476.7,normal,0,invalid,-43.6dB,-61.1dB,na,na,4,0,0,,0.4,no
2025-07-30 19:08:57.458097,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.0dB,13.2us,"[0,",1,1,476.8,normal,0,valid,-12.6dB,-12.6dB,0.23us,-179.6Hz,,,,,,
2025-07-30 19:08:57.477912,PHY,0x4601,1,,na,"[0,",,-19.5dB,17.3us,"[0,",1,,478.7,normal,0,invalid,-43.5dB,-64.1dB,na,na,4,0,0,,0.2,no
2025-07-30 19:08:57.478181,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.3dB,21.9us,"[0,",1,1,478.8,normal,0,valid,-12.6dB,-12.6dB,0.22us,-99.9Hz,,,,,,
2025-07-30 19:08:57.487835,PHY,0x4601,1,,na,"[0,",,+15.8dB,14.5us,"[0,",1,,479.7,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,1009.3,
2025-07-30 19:08:57.497874,PHY,0x4601,1,,na,"[0,",,+16.3dB,23.6us,"[0,",1,,480.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1125.6,yes
2025-07-30 19:08:57.498110,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.2dB,12.9us,"[0,",1,1,480.8,normal,0,valid,-12.6dB,-12.6dB,0.22us,-60.7Hz,,,,,,
2025-07-30 19:08:57.517933,PHY,0x4601,1,,na,"[0,",,-28.2dB,16.4us,"[0,",1,,482.7,normal,0,invalid,-42.5dB,-71.3dB,na,na,4,0,0,,0.1,no
2025-07-30 19:08:57.518071,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.2dB,13.7us,"[0,",1,1,482.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,+28.2Hz,,,,,,
2025-07-30 19:08:57.537888,PHY,0x4601,1,,na,"[0,",,-18.0dB,14.7us,"[0,",1,,484.7,normal,0,invalid,-42.8dB,-61.1dB,na,na,4,0,0,,0.2,no
2025-07-30 19:08:57.538150,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.7dB,14.3us,"[0,",1,1,484.8,normal,0,valid,-12.5dB,-12.6dB,0.24us,-33.5Hz,,,,,,
2025-07-30 19:08:57.557841,PHY,0x4601,1,,na,"[0,",,-19.2dB,14.4us,"[0,",1,,486.7,normal,0,invalid,-43.1dB,-62.8dB,na,na,4,0,0,,0.1,no
2025-07-30 19:08:57.558118,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.8dB,11.6us,"[0,",1,1,486.8,normal,0,valid,-12.6dB,-12.6dB,0.21us,-64.4Hz,,,,,,
2025-07-30 19:08:57.577900,PHY,0x4601,1,,na,"[0,",,-25.4dB,14.5us,"[0,",1,,488.7,normal,0,invalid,-43.8dB,-69.7dB,na,na,4,0,0,,0.1,no
2025-07-30 19:08:57.578167,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.9dB,11.9us,"[0,",1,1,488.8,normal,0,valid,-12.7dB,-12.7dB,0.22us,-25.5Hz,,,,,,
2025-07-30 19:08:57.597861,PHY,0x4601,1,,na,"[0,",,-12.7dB,14.1us,"[0,",1,,490.7,normal,0,invalid,-42.9dB,-57.3dB,na,na,4,0,0,,0.7,no
2025-07-30 19:08:57.598099,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.7dB,17.7us,"[0,",1,1,490.8,normal,0,valid,-12.7dB,-12.7dB,0.23us,-78.6Hz,,,,,,
2025-07-30 19:08:57.617924,PHY,0x4601,1,,na,"[0,",,-22.7dB,17.9us,"[0,",1,,492.7,normal,0,invalid,-43.4dB,-66.3dB,na,na,4,0,0,,0.1,no
2025-07-30 19:08:57.618047,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.2dB,15.2us,"[0,",1,1,492.8,normal,0,valid,-12.7dB,-12.8dB,0.22us,-162.8Hz,,,,,,
2025-07-30 19:08:57.637879,PHY,0x4601,1,,na,"[0,",,-19.4dB,14.8us,"[0,",1,,494.7,normal,0,invalid,-42.9dB,-63.6dB,na,na,4,0,0,,0.2,no
2025-07-30 19:08:57.638116,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.9dB,12.2us,"[0,",1,1,494.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,-106.0Hz,,,,,,
2025-07-30 19:08:57.657837,PHY,0x4601,1,,na,"[0,",,-13.8dB,16.4us,"[0,",1,,496.7,normal,0,invalid,-43.7dB,-57.7dB,na,na,4,0,0,,0.4,no
2025-07-30 19:08:57.658105,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.4dB,19.9us,"[0,",1,1,496.8,normal,0,valid,-12.7dB,-12.7dB,0.23us,-73.7Hz,,,,,,
2025-07-30 19:08:57.677894,PHY,0x4601,1,,na,"[0,",,-22.7dB,14.4us,"[0,",1,,498.7,normal,0,invalid,-42.9dB,-66.6dB,na,na,4,0,0,,0.2,no
2025-07-30 19:08:57.678127,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.7dB,18.0us,"[0,",1,1,498.8,normal,0,valid,-12.6dB,-12.7dB,0.24us,+90.2Hz,,,,,,
2025-07-30 19:08:57.697852,PHY,0x4601,1,,na,"[0,",,+15.9dB,15.3us,"[0,",1,,500.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1049.4,yes
2025-07-30 19:08:57.698121,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.4dB,14.1us,"[0,",1,1,500.8,normal,0,valid,-12.6dB,-12.7dB,0.24us,-81.3Hz,,,,,,
2025-07-30 19:08:57.717934,PHY,0x4601,1,,na,"[0,",,-17.8dB,21.9us,"[0,",1,,502.7,normal,0,invalid,-43.6dB,-62.7dB,na,na,4,0,0,2,0.7,
2025-07-30 19:08:57.717953,PHY,0x4601,1,,na,"[0,",,+16.2dB,11.7us,"[0,",1,,502.7,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,1104.0,
2025-07-30 19:08:57.718081,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.1dB,25.7us,"[0,",1,1,502.8,normal,0,valid,-12.8dB,-12.9dB,0.24us,-134.1Hz,,,,,,
2025-07-30 19:08:57.737873,PHY,0x4601,1,,na,"[0,",,-16.2dB,19.8us,"[0,",1,,504.7,normal,0,invalid,-43.4dB,-60.6dB,na,na,4,0,0,,0.5,no
2025-07-30 19:08:57.738134,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.5dB,23.1us,"[0,",1,1,504.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,+56.8Hz,,,,,,
2025-07-30 19:08:57.738925,PHY,0x4601,1,,na,"[0,",,+15.8dB,15.5us,"[0,",1,,504.9,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,1011.7,
2025-07-30 19:08:57.742832,PHY,0x4601,1,,na,"[0,",,+15.8dB,17.0us,"[0,",1,,504.17,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,1016.6,
2025-07-30 19:08:57.757826,PHY,0x4601,1,,na,"[0,",,+16.1dB,17.9us,"[0,",1,,506.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1094.0,yes
2025-07-30 19:08:57.758065,CSI,0x4601,2,"[7,",na,"[4,",1011,+32.2dB,13.8us,"[0,",1,1,506.8,normal,0,valid,-12.7dB,-12.8dB,0.25us,-23.9Hz,,,,,,
2025-07-30 19:08:57.777899,PHY,0x4601,1,,na,"[0,",,-17.1dB,19.1us,"[0,",1,,508.7,normal,0,invalid,-42.9dB,-60.6dB,na,na,4,0,0,2,0.4,
2025-07-30 19:08:57.777916,PHY,0x4601,1,,na,"[0,",,+16.0dB,11.7us,"[0,",1,,508.7,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,1064.4,
2025-07-30 19:08:57.778154,CSI,0x4601,2,"[7,",na,"[4,",1011,+28.7dB,21.9us,"[0,",1,1,508.8,normal,0,valid,-12.5dB,-12.6dB,0.24us,-109.4Hz,,,,,,
2025-07-30 19:08:57.797850,PHY,0x4601,1,,na,"[0,",,-22.8dB,17.1us,"[0,",1,,510.7,normal,0,invalid,-43.0dB,-66.2dB,na,na,4,0,0,,0.1,no
2025-07-30 19:08:57.798097,CSI,0x4601,2,"[7,",na,"[4,",1011,+29.9dB,14.4us,"[0,",1,1,510.8,normal,0,valid,-12.7dB,-12.8dB,0.23us,-28.6Hz,,,,,,
2025-07-30 19:08:57.817918,PHY,0x4601,1,,na,"[0,",,-21.5dB,15.3us,"[0,",1,,512.7,normal,0,invalid,-43.2dB,-64.9dB,na,na,4,0,0,,0.1,no
2025-07-30 19:08:57.818172,CSI,0x4601,2,"[7,",na,"[4,",1011,+29.0dB,13.5us,"[0,",1,1,512.8,normal,0,valid,-12.6dB,-12.7dB,0.23us,+27.2Hz,,,,,,
2025-07-30 19:08:57.837869,PHY,0x4601,1,,na,"[0,",,-27.4dB,17.2us,"[0,",1,,514.7,normal,0,invalid,-43.2dB,-71.3dB,na,na,4,0,0,,0.1,no
2025-07-30 19:08:57.838122,CSI,0x4601,2,"[7,",na,"[4,",1011,+29.4dB,12.5us,"[0,",1,1,514.8,normal,0,valid,-12.6dB,-12.7dB,0.24us,-32.9Hz,,,,,,
2025-07-30 19:08:57.857930,PHY,0x4601,1,,na,"[0,",,-20.7dB,14.6us,"[0,",1,,516.7,normal,0,invalid,-43.7dB,-65.6dB,na,na,4,0,0,,0.2,no
2025-07-30 19:08:57.858063,CSI,0x4601,2,"[7,",na,"[4,",1011,+33.4dB,11.5us,"[0,",1,1,516.8,normal,0,valid,-12.6dB,-12.7dB,0.24us,-124.9Hz,,,,,,
2025-07-30 19:08:57.877890,PHY,0x4601,1,,na,"[0,",,-14.4dB,19.7us,"[0,",1,,518.7,normal,0,invalid,-43.1dB,-57.8dB,na,na,4,0,0,,0.5,no
2025-07-30 19:08:57.878125,CSI,0x4601,2,"[7,",na,"[4,",1011,+28.2dB,12.0us,"[0,",1,1,518.8,normal,0,valid,-12.8dB,-12.9dB,0.23us,-59.5Hz,,,,,,
2025-07-30 19:08:57.897844,PHY,0x4601,1,,na,"[0,",,+16.0dB,19.5us,"[0,",1,,520.7,normal,0,valid,-14.4dB,-14.5dB,na,na,4,0,0,,1081.4,yes
2025-07-30 19:08:57.898088,CSI,0x4601,2,"[7,",na,"[4,",1011,+30.2dB,14.4us,"[0,",1,1,520.8,normal,0,valid,-12.7dB,-12.8dB,0.24us,-103.1Hz,,,,,,
2025-07-30 19:08:57.917911,PHY,0x4601,1,,na,"[0,",,-17.7dB,16.6us,"[0,",1,,522.7,normal,0,invalid,-43.4dB,-61.6dB,na,na,4,0,0,2,0.2,
