ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 12:49:15.836896,7.21,60.5,0,691.0
6,2025-07-30 12:49:16.836896,7.12,59.8,0,1.01
6,2025-07-30 12:49:17.836896,7.12,59.8,0,1.34
6,2025-07-30 12:49:18.836896,7.0,58.7,0,1.67
6,2025-07-30 12:49:19.836896,6.38,53.5,0,1.99
6,2025-07-30 12:49:20.836896,5.62,47.2,0,2.28
6,2025-07-30 12:49:21.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:22.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:23.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:24.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:25.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:26.836896,6.5,54.5,0,2.52
6,2025-07-30 12:49:27.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:28.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:29.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:30.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:31.836896,6.5,54.5,0,2.52
6,2025-07-30 12:49:32.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:33.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:34.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:35.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:36.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:37.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:38.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:39.836896,6.5,54.5,0,2.52
6,2025-07-30 12:49:40.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:41.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:42.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:43.836896,6.5,54.5,0,2.52
6,2025-07-30 12:49:44.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:45.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:46.836896,6.62,55.6,0,2.52
6,2025-07-30 12:49:47.836896,2.0,55.8,0,2.52
