time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-07-30 17:40:34.282240,PHY,0x4601,1,0,50,"[0,",0,0,1,1038.5,+18.5dB,20.0us,"[0,",1,423.17,normal,0,valid,-15.9dB,-15.6dB,na,na,,,,
2025-07-30 17:40:34.287298,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-14.9dB,16.1us,"[0,",1,424.7,normal,0,invalid,-43.0dB,-58.5dB,na,na,no,,,
2025-07-30 17:40:34.287445,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,24.8us,"[0,",1,424.8,normal,0,valid,-12.0dB,-12.1dB,0.18us,-26.3Hz,,"[7,",0001,1
2025-07-30 17:40:34.307264,PHY,0x4601,1,4,na,"[0,",0,0,,1919.7,+18.6dB,22.4us,"[0,",1,426.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-07-30 17:40:34.307544,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,15.9us,"[0,",1,426.8,normal,0,valid,-12.1dB,-12.2dB,0.18us,+53.8Hz,,"[7,",1111,1
2025-07-30 17:40:34.327218,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-19.2dB,20.2us,"[0,",1,428.7,normal,0,invalid,-43.6dB,-62.9dB,na,na,,,,
2025-07-30 17:40:34.327241,PHY,0x4601,1,0,na,"[0,",0,0,1,1680.9,+18.0dB,11.7us,"[0,",1,428.7,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-07-30 17:40:34.327492,CSI,0x4601,2,,na,"[4,",,,,,+30.5dB,23.0us,"[0,",1,428.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-11.4Hz,,"[7,",1111,1
2025-07-30 17:40:34.332283,PHY,0x4601,1,0,na,"[0,",0,0,1,984.9,+15.7dB,16.8us,"[0,",1,428.17,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-07-30 17:40:34.347275,PHY,0x4601,1,4,na,"[0,",0,0,,1088.8,+16.1dB,17.1us,"[0,",1,430.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-07-30 17:40:34.347507,CSI,0x4601,2,,na,"[4,",,,,,+28.4dB,16.7us,"[0,",1,430.8,normal,0,valid,-12.1dB,-12.2dB,0.25us,-48.9Hz,,"[7,",1111,1
2025-07-30 17:40:34.367230,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-31.7dB,16.2us,"[0,",1,432.7,normal,0,invalid,-43.7dB,-76.3dB,na,na,,,,
2025-07-30 17:40:34.367245,PHY,0x4601,1,0,na,"[0,",0,0,1,1011.9,+15.8dB,11.5us,"[0,",1,432.7,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-07-30 17:40:34.367506,CSI,0x4601,2,,na,"[4,",,,,,+31.0dB,15.4us,"[0,",1,432.8,normal,0,valid,-12.1dB,-12.2dB,0.24us,+6.0Hz,,"[7,",1111,1
2025-07-30 17:40:34.368285,PHY,0x4601,1,0,na,"[0,",0,0,1,1052.5,+16.0dB,15.4us,"[0,",1,432.9,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-07-30 17:40:34.387292,PHY,0x4601,1,4,na,"[0,",0,0,,1089.8,+16.1dB,17.6us,"[0,",1,434.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-07-30 17:40:34.387543,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,12.8us,"[0,",1,434.8,normal,0,valid,-12.1dB,-12.2dB,0.23us,-99.2Hz,,"[7,",1111,1
