ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 23:50:16.976971,7.21,60.5,0,929.0
6,2025-07-30 23:50:17.976971,7.12,59.8,0,1.24
6,2025-07-30 23:50:18.976971,7.12,59.8,0,1.57
6,2025-07-30 23:50:19.976971,6.88,57.7,0,1.9
6,2025-07-30 23:50:20.976971,6.25,52.4,0,2.21
6,2025-07-30 23:50:21.976971,6.38,53.5,0,2.5
6,2025-07-30 23:50:22.976971,6.25,52.4,0,2.5
6,2025-07-30 23:50:23.976971,2.88,24.1,5,2.32
6,2025-07-30 23:50:24.976971,0.0,0.0,0,2.32
6,2025-07-30 23:50:25.976971,0.0,0.0,1,1.32
6,2025-07-30 23:50:26.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:27.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:28.976971,0.0,0.0,1,1.32
6,2025-07-30 23:50:29.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:30.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:31.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:32.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:33.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:34.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:35.976971,0.0,0.0,1,1.32
6,2025-07-30 23:50:36.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:37.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:38.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:39.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:40.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:41.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:42.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:43.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:44.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:45.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:46.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:47.976971,0.0,0.0,0,1.32
6,2025-07-30 23:50:48.976971,0.0,0.0,0,1.32
