time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ul_olla,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_ul_olla
2025-07-30 19:18:23.850812,metric,51,1400,600,0,0,0,0,0.531,0.588,0,0,0,12usec,46usec,30.6,,,,,,0x4601,105.4,ue_rem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 19:18:24.850796,metric,51,1400,600,1,0,0,0,0.000714,0.06,0,0,1,4usec,21usec,204.7,2.0kbps,,4.5ms,,4ms,0x4602,184.7,ue_create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4602,1,10,1.0,7,2.5kbps,1,0,0%,0,23,0,28.4,-3.4,1,25,0bps,0,35,100%,305,0,7,0,0,1,0,0,220ns,n/a,n/a,n/a,n/a,4.49ms,n/a,n/a,4ms,
2025-07-30 19:18:25.850826,metric,51,1400,600,1,0,16,8,0.361,0.333,0,0,1,10usec,41usec,314.4,14Mbps,120kbps,4.5ms,4.5ms,4ms,0x4603,264.7,ue_create,0x4603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4603,1,14,1.0,23,14Mbps,389,93,19%,123k,23581,-0.44200355,8.5,-4.9,1,11,120kbps,98,88,47%,4875,14.7k,5,0,0,2,5,0,191ns,n/a,24,4.5ms,4.5ms,4.47ms,4.06ms,4.5ms,4ms,-4.999
2025-07-30 19:18:26.850858,metric,51,1400,600,0,0,19,29,0.454,1,0,0,1,14usec,44usec,402.4,18Mbps,396kbps,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,5ms,,n/a,,,,4603,1,13,1.0,22,18Mbps,601,34,5%,81.5k,26875,-0.16300942,4.9,-5.2,1,3,396kbps,388,212,35%,17600,7.59k,0,0,0,0,5,0,183ns,n/a,19,4.43ms,4.5ms,4.4ms,4.06ms,4.5ms,n/a,
2025-07-30 19:18:27.850812,metric,51,1400,600,0,0,27,9,0.563,0.528,0,0,1,14usec,38usec,429.11,26Mbps,725kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4603,1,13,1.0,23,26Mbps,740,48,6%,816k,38039,0.010987368,18.2,-4.7,1,20,725kbps,96,224,70%,5699,2.01k,30,0,0,2,10,3,246ns,n/a,19,4.47ms,4.5ms,4.45ms,4.05ms,4.5ms,3.96ms,-4.9950004
2025-07-30 19:18:28.850835,metric,51,1400,600,0,0,49,2,1,0.17,0,0,1,15usec,621usec,570.17,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4603,1,15,1.0,27,58Mbps,1394,6,0%,722k,68978,0.009987372,31.7,-4.2,1,26,1.6Mbps,99,3,2%,1763,2.01k,48,1,0,0,0,0,215ns,n/a,20,4.5ms,4.5ms,4.41ms,4.05ms,4.5ms,3.96ms,-5
2025-07-30 19:18:29.850848,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,48usec,706.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4603,1,15,1.0,27,58Mbps,1400,0,0%,775k,69016,0.009987372,32.5,-4.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,50,0,0,0,0,0,222ns,n/a,20,4.5ms,4.5ms,4.41ms,4.05ms,4.5ms,3.96ms,-5
2025-07-30 19:18:30.850835,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,53usec,815.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4603,1,15,1.0,27,58Mbps,1399,1,0%,805k,69016,0.0009873714,32.4,-4.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,50,0,0,0,0,0,229ns,n/a,19,4.5ms,4.5ms,4.45ms,4.03ms,4.5ms,3.96ms,-5
2025-07-30 19:18:31.850905,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,60usec,887.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4603,1,15,1.0,27,58Mbps,1400,0,0%,819k,68988,0.0009873714,32.4,-4.2,1,27,1.6Mbps,100,0,0%,1664,2.01k,50,0,0,0,0,0,235ns,n/a,19,4.49ms,4.5ms,4.41ms,4.07ms,4.5ms,3.96ms,-5
2025-07-30 19:18:32.850829,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,59usec,934.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4603,1,15,1.0,27,58Mbps,1399,1,0%,260k,69006,0.008987373,32.5,-4.2,1,27,1.6Mbps,100,0,0%,1668,2.01k,50,0,0,0,0,0,239ns,n/a,19,4.5ms,4.5ms,4.43ms,4.03ms,4.5ms,3.95ms,-5
2025-07-30 19:18:33.850808,metric,51,1400,600,0,0,1,2,0.0457,0.148,0,0,1,9usec,35usec,91.0,2.4Mbps,1.4Mbps,4.5ms,4.5ms,4.5ms,0x4603,91.3,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4603,1,15,1.0,26,2.4Mbps,73,0,0%,0,2485,0.008987373,32.5,-4.2,1,27,1.4Mbps,89,0,0%,1470,0,4,0,0,1,0,0,170ns,n/a,25,4.5ms,4.5ms,4.46ms,4.2ms,4.5ms,4ms,-5
2025-07-30 19:18:34.850768,metric,51,1400,600,0,0,0,0,0.0121,0.005,0,0,0,5usec,21usec,120.0,,,,,,0x4603,133.12,ue_rem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 19:18:35.850810,metric,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,285.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
