time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 20:08:21.493690,CSI,0x4601,2,"[7,",na,"[4,",2222,-1.9dB,24.5us,"[0,",1,1,472.8,normal,0,invalid,-42.1dB,-45.8dB,-0.53us,-869.2Hz,,,,,,
2025-07-30 20:08:21.498502,PHY,0x4601,1,,50,"[0,",,+17.1dB,19.0us,"[0,",1,,472.17,normal,0,valid,-16.2dB,-16.0dB,na,na,0,0,0,1,757.1,
2025-07-30 20:08:21.513496,PHY,0x4601,1,,na,"[0,",,+17.1dB,19.3us,"[0,",1,,474.7,normal,0,valid,-14.1dB,-14.3dB,na,na,4,0,0,,1383.7,yes
2025-07-30 20:08:21.513754,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.9dB,15.6us,"[0,",1,1,474.8,normal,0,valid,-12.4dB,-12.4dB,0.21us,-64.1Hz,,,,,,
2025-07-30 20:08:21.533447,PHY,0x4601,1,,na,"[0,",,+17.3dB,18.1us,"[0,",1,,476.7,normal,0,valid,-11.2dB,-11.3dB,na,na,4,0,0,11,1439.0,
2025-07-30 20:08:21.533466,PHY,0x4601,1,,na,"[0,",,-16.4dB,11.7us,"[0,",1,,476.7,normal,0,invalid,-43.3dB,-60.3dB,na,na,0,0,0,22,0.5,
2025-07-30 20:08:21.533723,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.7dB,18.6us,"[0,",1,1,476.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-43.1Hz,,,,,,
2025-07-30 20:08:21.534513,PHY,0x4601,1,,na,"[0,",,+15.8dB,21.4us,"[0,",1,,476.9,normal,0,valid,-14.3dB,-14.5dB,na,na,0,0,0,1,1022.8,
2025-07-30 20:08:21.553510,PHY,0x4601,1,,na,"[0,",,+17.1dB,21.4us,"[0,",1,,478.7,normal,0,valid,-11.2dB,-11.3dB,na,na,4,0,0,11,1356.0,
2025-07-30 20:08:21.553531,PHY,0x4601,1,,na,"[0,",,-18.7dB,13.2us,"[0,",1,,478.7,normal,0,invalid,-43.9dB,-63.2dB,na,na,0,0,0,22,0.2,
2025-07-30 20:08:21.553768,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.9dB,13.5us,"[0,",1,1,478.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,-35.6Hz,,,,,,
2025-07-30 20:08:21.554453,PHY,0x4601,1,,na,"[0,",,+17.2dB,14.2us,"[0,",1,,478.9,normal,0,valid,-14.4dB,-14.4dB,na,na,0,0,0,1,1391.7,
2025-07-30 20:08:21.573471,PHY,0x4601,1,,na,"[0,",,+17.5dB,15.6us,"[0,",1,,480.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1506.2,yes
2025-07-30 20:08:21.573712,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.1dB,13.2us,"[0,",1,1,480.8,normal,0,valid,-12.4dB,-12.5dB,0.18us,-91.3Hz,,,,,,
2025-07-30 20:08:21.593659,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,12.2us,"[0,",1,1,482.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,-55.7Hz,,,,,,
2025-07-30 20:08:21.603103,PHY,0x4601,2,"[6,",na,"[0,",,+30.1dB,27.0us,"[0,",1,1,483.7,normal,0,valid,-13.7dB,-13.8dB,0.18us,-143.2Hz,,,,111,,
2025-07-30 20:08:21.613483,PHY,0x4601,1,,na,"[0,",,+17.0dB,17.1us,"[0,",1,,484.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1337.3,yes
2025-07-30 20:08:21.613758,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.7dB,13.4us,"[0,",1,1,484.8,normal,0,valid,-12.5dB,-12.5dB,0.20us,+5.0Hz,,,,,,
2025-07-30 20:08:21.633434,PHY,0x4601,1,,na,"[0,",,-16.5dB,15.3us,"[0,",1,,486.7,normal,0,invalid,-43.8dB,-61.0dB,na,na,4,0,0,2,0.4,
2025-07-30 20:08:21.633449,PHY,0x4601,1,,na,"[0,",,+16.8dB,11.4us,"[0,",1,,486.7,normal,0,valid,-14.6dB,-14.7dB,na,na,0,0,0,1,1266.5,
2025-07-30 20:08:21.633697,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.7dB,18.8us,"[0,",1,1,486.8,normal,0,valid,-12.7dB,-12.8dB,0.22us,-34.8Hz,,,,,,
2025-07-30 20:08:21.653505,PHY,0x4601,1,,na,"[0,",,-15.0dB,16.0us,"[0,",1,,488.7,normal,0,invalid,-43.7dB,-59.5dB,na,na,4,0,0,,0.5,no
2025-07-30 20:08:21.653738,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.3dB,15.2us,"[0,",1,1,488.8,normal,0,valid,-12.6dB,-12.6dB,0.21us,+65.4Hz,,,,,,
2025-07-30 20:08:21.673458,PHY,0x4601,1,,na,"[0,",,-21.1dB,15.0us,"[0,",1,,490.7,normal,0,invalid,-43.1dB,-64.7dB,na,na,4,0,0,,0.4,no
2025-07-30 20:08:21.673685,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.3dB,12.7us,"[0,",1,1,490.8,normal,0,valid,-12.6dB,-12.7dB,0.19us,-95.5Hz,,,,,,
2025-07-30 20:08:21.693529,PHY,0x4601,1,,na,"[0,",,-19.9dB,17.1us,"[0,",1,,492.7,normal,0,invalid,-43.9dB,-64.8dB,na,na,4,0,0,,0.4,no
2025-07-30 20:08:21.693660,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.2dB,20.4us,"[0,",1,1,492.8,normal,0,valid,-12.7dB,-12.7dB,0.21us,-5.9Hz,,,,,,
2025-07-30 20:08:21.713475,PHY,0x4601,1,,na,"[0,",,-27.6dB,14.5us,"[0,",1,,494.7,normal,0,invalid,-43.5dB,-72.0dB,na,na,4,0,0,,0.1,no
2025-07-30 20:08:21.713754,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.0dB,11.9us,"[0,",1,1,494.8,normal,0,valid,-12.5dB,-12.6dB,0.21us,+9.1Hz,,,,,,
