time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 23:30:31.681825,CSI,0x4601,2,"[7,",na,"[4,",2222,-6.5dB,28.2us,"[0,",1,1,246.8,normal,0,invalid,-41.8dB,-48.2dB,1.01us,+10342.4Hz,,,,,,
2025-07-30 23:30:31.686648,PHY,0x4601,1,,50,"[0,",,+26.7dB,19.6us,"[0,",1,,246.17,normal,0,valid,-15.8dB,-15.5dB,na,na,0,0,0,1,6802.2,
2025-07-30 23:30:31.701646,PHY,0x4601,1,,na,"[0,",,+26.7dB,24.7us,"[0,",1,,248.7,normal,0,valid,-13.7dB,-13.7dB,na,na,4,0,0,,12379.8,yes
2025-07-30 23:30:31.701921,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.5dB,22.5us,"[0,",1,1,248.8,normal,0,valid,-12.1dB,-12.2dB,-0.04us,-57.0Hz,,,,,,
2025-07-30 23:30:31.721596,PHY,0x4601,1,,na,"[0,",,-11.5dB,20.1us,"[0,",1,,250.7,normal,0,invalid,-43.3dB,-55.5dB,na,na,4,0,0,2,0.9,
2025-07-30 23:30:31.721627,PHY,0x4601,1,,na,"[0,",,+27.3dB,18.4us,"[0,",1,,250.7,normal,0,valid,-13.9dB,-13.9dB,na,na,0,0,0,1,14318.6,
2025-07-30 23:30:31.721839,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.5dB,23.1us,"[0,",1,1,250.8,normal,0,valid,-12.0dB,-12.0dB,-0.03us,-50.7Hz,,,,,,
2025-07-30 23:30:31.726662,PHY,0x4601,1,,na,"[0,",,+15.9dB,17.1us,"[0,",1,,250.17,normal,0,valid,-13.9dB,-14.0dB,na,na,0,0,0,1,1036.3,
2025-07-30 23:30:31.727133,PHY,0x4601,1,,na,"[0,",,+15.8dB,14.6us,"[0,",1,,250.18,normal,0,valid,-13.9dB,-14.0dB,na,na,0,0,0,1,1002.6,
2025-07-30 23:30:31.741658,PHY,0x4601,1,,na,"[0,",,+16.0dB,16.1us,"[0,",1,,252.7,normal,0,valid,-13.8dB,-13.9dB,na,na,4,0,0,,1069.4,yes
2025-07-30 23:30:31.741935,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.4dB,14.5us,"[0,",1,1,252.8,normal,0,valid,-12.1dB,-12.1dB,0.25us,-24.5Hz,,,,,,
2025-07-30 23:30:31.761609,PHY,0x4601,1,,na,"[0,",,+16.1dB,16.7us,"[0,",1,,254.7,normal,0,valid,-10.8dB,-10.9dB,na,na,4,0,0,11,1076.7,
2025-07-30 23:30:31.761634,PHY,0x4601,1,,na,"[0,",,-13.7dB,20.5us,"[0,",1,,254.7,normal,0,invalid,-43.8dB,-59.0dB,na,na,0,0,0,22,0.8,
2025-07-30 23:30:31.761879,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.1dB,15.4us,"[0,",1,1,254.8,normal,0,valid,-12.0dB,-12.0dB,0.25us,+45.8Hz,,,,,,
2025-07-30 23:30:31.762670,PHY,0x4601,1,,na,"[0,",,+15.8dB,18.6us,"[0,",1,,254.9,normal,0,valid,-13.9dB,-14.0dB,na,na,0,0,0,1,1010.7,
2025-07-30 23:30:31.781683,PHY,0x4601,1,,na,"[0,",,+15.9dB,23.1us,"[0,",1,,256.7,normal,0,valid,-13.7dB,-13.8dB,na,na,4,0,0,,1027.1,yes
2025-07-30 23:30:31.781827,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.4dB,15.9us,"[0,",1,1,256.8,normal,0,valid,-12.1dB,-12.2dB,0.24us,-7.7Hz,,,,,,
2025-07-30 23:30:31.801893,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.3dB,15.2us,"[0,",1,1,258.8,normal,0,valid,-12.0dB,-12.1dB,0.23us,-115.3Hz,,,,,,
2025-07-30 23:30:31.811208,PHY,0x4601,2,"[6,",na,"[0,",,+32.2dB,21.6us,"[0,",1,1,259.7,normal,0,valid,-13.3dB,-13.3dB,0.25us,+143.0Hz,,,,111,,
2025-07-30 23:30:31.821587,PHY,0x4601,1,,na,"[0,",,+15.8dB,16.9us,"[0,",1,,260.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1025.9,yes
2025-07-30 23:30:31.821841,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.8dB,14.3us,"[0,",1,1,260.8,normal,0,valid,-12.3dB,-12.3dB,0.21us,+11.9Hz,,,,,,
2025-07-30 23:30:31.841653,PHY,0x4601,1,,na,"[0,",,-25.9dB,18.3us,"[0,",1,,262.7,normal,0,invalid,-43.1dB,-69.8dB,na,na,4,0,0,2,0.1,
2025-07-30 23:30:31.841675,PHY,0x4601,1,,na,"[0,",,+15.8dB,18.3us,"[0,",1,,262.7,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1012.2,
2025-07-30 23:30:31.841923,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,16.5us,"[0,",1,1,262.8,normal,0,valid,-12.2dB,-12.3dB,0.26us,-37.2Hz,,,,,,
2025-07-30 23:30:31.861604,PHY,0x4601,1,,na,"[0,",,-22.1dB,15.2us,"[0,",1,,264.7,normal,0,invalid,-43.3dB,-66.1dB,na,na,4,0,0,,0.1,no
2025-07-30 23:30:31.861881,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.2dB,14.0us,"[0,",1,1,264.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-79.1Hz,,,,,,
2025-07-30 23:30:31.881672,PHY,0x4601,1,,na,"[0,",,-21.4dB,17.3us,"[0,",1,,266.7,normal,0,invalid,-43.5dB,-66.0dB,na,na,4,0,0,,0.1,no
2025-07-30 23:30:31.881807,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.1dB,13.1us,"[0,",1,1,266.8,normal,0,valid,-12.2dB,-12.2dB,0.25us,+28.7Hz,,,,,,
2025-07-30 23:30:31.901622,PHY,0x4601,1,,na,"[0,",,-11.3dB,15.3us,"[0,",1,,268.7,normal,0,invalid,-42.9dB,-54.6dB,na,na,4,0,0,,0.9,no
2025-07-30 23:30:31.901888,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,12.5us,"[0,",1,1,268.8,normal,0,valid,-12.2dB,-12.2dB,0.22us,+42.2Hz,,,,,,
2025-07-30 23:30:31.921580,PHY,0x4601,1,,na,"[0,",,-30.5dB,14.5us,"[0,",1,,270.7,normal,0,invalid,-43.5dB,-74.5dB,na,na,4,0,0,,0.1,no
2025-07-30 23:30:31.921853,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.8dB,13.5us,"[0,",1,1,270.8,normal,0,valid,-12.1dB,-12.2dB,0.22us,-65.6Hz,,,,,,
2025-07-30 23:30:31.931609,PHY,0x4601,1,,na,"[0,",,+15.7dB,14.8us,"[0,",1,,271.7,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1001.8,
2025-07-30 23:30:31.941643,PHY,0x4601,1,,na,"[0,",,+15.8dB,16.5us,"[0,",1,,272.7,normal,0,valid,-13.9dB,-14.1dB,na,na,4,0,0,,1015.7,yes
2025-07-30 23:30:31.941927,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.4dB,23.3us,"[0,",1,1,272.8,normal,0,valid,-12.3dB,-12.3dB,0.25us,-145.4Hz,,,,,,
2025-07-30 23:30:31.961596,PHY,0x4601,1,,na,"[0,",,-36.2dB,15.0us,"[0,",1,,274.7,normal,0,invalid,-43.0dB,-79.6dB,na,na,4,0,0,,0.1,no
2025-07-30 23:30:31.961866,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.9dB,13.8us,"[0,",1,1,274.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-117.3Hz,,,,,,
2025-07-30 23:30:31.981660,PHY,0x4601,1,,na,"[0,",,-25.2dB,17.3us,"[0,",1,,276.7,normal,0,invalid,-42.8dB,-68.7dB,na,na,4,0,0,,0.3,no
2025-07-30 23:30:31.981895,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.0dB,15.6us,"[0,",1,1,276.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-34.2Hz,,,,,,
2025-07-30 23:30:32.001619,PHY,0x4601,1,,na,"[0,",,-16.2dB,16.3us,"[0,",1,,278.7,normal,0,invalid,-43.3dB,-60.4dB,na,na,4,0,0,,0.4,no
2025-07-30 23:30:32.001892,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.0dB,14.9us,"[0,",1,1,278.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-158.4Hz,,,,,,
2025-07-30 23:30:32.021686,PHY,0x4601,1,,na,"[0,",,-15.8dB,18.7us,"[0,",1,,280.7,normal,0,invalid,-43.3dB,-59.8dB,na,na,4,0,0,,0.5,no
2025-07-30 23:30:32.021824,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.6dB,15.2us,"[0,",1,1,280.8,normal,0,valid,-12.3dB,-12.4dB,0.24us,+34.2Hz,,,,,,
2025-07-30 23:30:32.041636,PHY,0x4601,1,,na,"[0,",,-13.9dB,15.6us,"[0,",1,,282.7,normal,0,invalid,-43.4dB,-57.8dB,na,na,4,0,0,,0.5,no
2025-07-30 23:30:32.041909,CSI,0x4601,2,"[7,",na,"[4,",1111,+27.2dB,14.7us,"[0,",1,1,282.8,normal,0,valid,-12.4dB,-12.4dB,0.21us,-16.8Hz,,,,,,
2025-07-30 23:30:32.061596,PHY,0x4601,1,,na,"[0,",,-17.6dB,22.0us,"[0,",1,,284.7,normal,0,invalid,-43.7dB,-62.5dB,na,na,4,0,0,,0.4,no
2025-07-30 23:30:32.061839,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.0dB,16.3us,"[0,",1,1,284.8,normal,0,valid,-12.3dB,-12.4dB,0.26us,-170.7Hz,,,,,,
2025-07-30 23:30:32.081660,PHY,0x4601,1,,na,"[0,",,-20.7dB,19.5us,"[0,",1,,286.7,normal,0,invalid,-43.7dB,-64.7dB,na,na,4,0,0,,0.1,no
2025-07-30 23:30:32.081905,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.6dB,24.4us,"[0,",1,1,286.8,normal,0,valid,-12.6dB,-12.6dB,0.24us,-41.6Hz,,,,,,
2025-07-30 23:30:32.101613,PHY,0x4601,1,,na,"[0,",,-20.3dB,17.9us,"[0,",1,,288.7,normal,0,invalid,-43.0dB,-64.3dB,na,na,4,0,0,,0.2,no
2025-07-30 23:30:32.101844,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.5dB,17.7us,"[0,",1,1,288.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-216.9Hz,,,,,,
2025-07-30 23:30:32.121672,PHY,0x4601,1,,na,"[0,",,-19.1dB,15.1us,"[0,",1,,290.7,normal,0,invalid,-43.2dB,-63.4dB,na,na,4,0,0,,0.7,no
