time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-07-30 12:02:08.847598,PHY,0x4601,1,0,50,"[0,",0,0,1,877.5,+17.7dB,28.2us,"[0,",1,423.17,normal,0,valid,-15.4dB,-15.2dB,na,na,,,,
2025-07-30 12:02:08.852548,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-16.9dB,18.1us,"[0,",1,424.7,normal,0,invalid,-42.7dB,-59.7dB,na,na,no,,,
2025-07-30 12:02:08.852833,CSI,0x4601,2,,na,"[4,",,,,,+30.0dB,34.1us,"[0,",1,424.8,normal,0,valid,-11.7dB,-11.7dB,0.17us,+20.0Hz,,"[7,",0001,1
2025-07-30 12:02:08.872612,PHY,0x4601,1,4,na,"[0,",0,0,,1467.5,+17.4dB,16.0us,"[0,",1,426.7,normal,0,valid,-13.4dB,-13.5dB,na,na,yes,,,
2025-07-30 12:02:08.872741,CSI,0x4601,2,,na,"[4,",,,,,+30.5dB,15.7us,"[0,",1,426.8,normal,0,valid,-11.7dB,-11.8dB,0.18us,-61.5Hz,,"[7,",1111,1
2025-07-30 12:02:08.892567,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-20.7dB,19.8us,"[0,",1,428.7,normal,0,invalid,-43.0dB,-64.0dB,na,na,,,,
2025-07-30 12:02:08.892591,PHY,0x4601,1,0,na,"[0,",0,0,1,1511.7,+17.6dB,13.7us,"[0,",1,428.7,normal,0,valid,-13.7dB,-13.7dB,na,na,,,,
2025-07-30 12:02:08.892835,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,24.2us,"[0,",1,428.8,normal,0,valid,-11.6dB,-11.7dB,0.20us,-20.3Hz,,"[7,",1111,1
2025-07-30 12:02:08.897523,PHY,0x4601,1,0,na,"[0,",0,0,1,1488.7,+17.5dB,16.7us,"[0,",1,428.17,normal,0,valid,-13.7dB,-13.7dB,na,na,,,,
2025-07-30 12:02:08.912528,PHY,0x4601,1,4,na,"[0,",0,0,,1535.5,+17.6dB,16.4us,"[0,",1,430.7,normal,0,valid,-13.4dB,-13.4dB,na,na,yes,,,
2025-07-30 12:02:08.912767,CSI,0x4601,2,,na,"[4,",,,,,+30.3dB,15.6us,"[0,",1,430.8,normal,0,valid,-11.8dB,-11.8dB,0.19us,+105.7Hz,,"[7,",1111,1
2025-07-30 12:02:08.932590,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-19.0dB,16.3us,"[0,",1,432.7,normal,0,invalid,-43.4dB,-63.1dB,na,na,,,,
2025-07-30 12:02:08.932605,PHY,0x4601,1,0,na,"[0,",0,0,1,1499.3,+17.5dB,11.8us,"[0,",1,432.7,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-07-30 12:02:08.932845,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,14.5us,"[0,",1,432.8,normal,0,valid,-11.6dB,-11.7dB,0.20us,-115.1Hz,,"[7,",1111,1
2025-07-30 12:02:08.933526,PHY,0x4601,1,0,na,"[0,",0,0,1,1495.6,+17.5dB,17.4us,"[0,",1,432.9,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-07-30 12:02:08.952535,PHY,0x4601,1,4,na,"[0,",0,0,,1567.5,+17.7dB,15.5us,"[0,",1,434.7,normal,0,valid,-13.2dB,-13.3dB,na,na,yes,,,
2025-07-30 12:02:08.952771,CSI,0x4601,2,,na,"[4,",,,,,+32.4dB,12.5us,"[0,",1,434.8,normal,0,valid,-11.5dB,-11.6dB,0.18us,-49.8Hz,,"[7,",1111,1
2025-07-30 12:02:08.972759,CSI,0x4601,2,,na,"[4,",,,,,+30.5dB,18.2us,"[0,",1,436.8,normal,0,valid,-11.5dB,-11.5dB,0.19us,-25.1Hz,,"[7,",1111,1
2025-07-30 12:02:08.982170,PHY,0x4601,2,,na,"[0,",,,111,,+33.2dB,21.7us,"[0,",1,437.7,normal,0,valid,-12.6dB,-12.6dB,0.20us,-93.8Hz,,"[6,",,1
2025-07-30 12:02:08.992555,PHY,0x4601,1,4,na,"[0,",0,0,,1532.4,+17.6dB,18.0us,"[0,",1,438.7,normal,0,valid,-13.1dB,-13.1dB,na,na,yes,,,
2025-07-30 12:02:08.992785,CSI,0x4601,2,,na,"[4,",,,,,+29.4dB,13.6us,"[0,",1,438.8,normal,0,valid,-11.4dB,-11.5dB,0.21us,-92.9Hz,,"[7,",1111,1
2025-07-30 12:02:09.012516,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-35.5dB,18.4us,"[0,",1,440.7,normal,0,invalid,-43.2dB,-79.1dB,na,na,,,,
2025-07-30 12:02:09.012532,PHY,0x4601,1,0,na,"[0,",0,0,1,1420.3,+17.3dB,11.7us,"[0,",1,440.7,normal,0,valid,-13.3dB,-13.4dB,na,na,,,,
2025-07-30 12:02:09.012737,CSI,0x4601,2,,na,"[4,",,,,,+30.5dB,15.4us,"[0,",1,440.8,normal,0,valid,-11.3dB,-11.4dB,0.21us,-174.3Hz,,"[7,",1111,1
2025-07-30 12:02:09.032571,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-20.0dB,21.3us,"[0,",1,442.7,normal,0,invalid,-43.2dB,-63.9dB,na,na,no,,,
2025-07-30 12:02:09.032797,CSI,0x4601,2,,na,"[4,",,,,,+29.8dB,13.0us,"[0,",1,442.8,normal,0,valid,-11.2dB,-11.3dB,0.20us,-4.5Hz,,"[7,",1111,1
2025-07-30 12:02:09.052533,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-29.1dB,15.9us,"[0,",1,444.7,normal,0,invalid,-42.9dB,-72.8dB,na,na,no,,,
2025-07-30 12:02:09.052766,CSI,0x4601,2,,na,"[4,",,,,,+32.5dB,12.7us,"[0,",1,444.8,normal,0,valid,-11.3dB,-11.3dB,0.19us,-66.1Hz,,"[7,",1111,1
2025-07-30 12:02:09.072587,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-19.3dB,20.2us,"[0,",1,446.7,normal,0,invalid,-43.1dB,-62.9dB,na,na,no,,,
2025-07-30 12:02:09.072829,CSI,0x4601,2,,na,"[4,",,,,,+30.0dB,12.9us,"[0,",1,446.8,normal,0,valid,-11.4dB,-11.4dB,0.18us,+45.2Hz,,"[7,",1111,1
2025-07-30 12:02:09.092552,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.9dB,20.7us,"[0,",1,448.7,normal,0,invalid,-43.1dB,-64.0dB,na,na,no,,,
2025-07-30 12:02:09.092820,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,13.0us,"[0,",1,448.8,normal,0,valid,-11.3dB,-11.4dB,0.22us,+54.8Hz,,"[7,",1111,1
2025-07-30 12:02:09.103529,PHY,0x4601,1,0,na,"[0,",0,0,1,1450.2,+17.4dB,18.4us,"[0,",1,449.9,normal,0,valid,-13.4dB,-13.5dB,na,na,,,,
2025-07-30 12:02:09.112610,PHY,0x4601,1,4,na,"[0,",0,0,,1428.7,+17.3dB,14.5us,"[0,",1,450.7,normal,0,valid,-13.1dB,-13.2dB,na,na,yes,,,
2025-07-30 12:02:09.112732,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,14.2us,"[0,",1,450.8,normal,0,valid,-11.4dB,-11.4dB,0.21us,-104.7Hz,,"[7,",1111,1
2025-07-30 12:02:09.132566,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-29.2dB,15.2us,"[0,",1,452.7,normal,0,invalid,-43.0dB,-72.8dB,na,na,no,,,
2025-07-30 12:02:09.132807,CSI,0x4601,2,,na,"[4,",,,,,+33.2dB,14.5us,"[0,",1,452.8,normal,0,valid,-11.2dB,-11.2dB,0.19us,-45.6Hz,,"[7,",1111,1
2025-07-30 12:02:09.152531,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-16.5dB,15.1us,"[0,",1,454.7,normal,0,invalid,-43.4dB,-60.0dB,na,na,no,,,
2025-07-30 12:02:09.152758,CSI,0x4601,2,,na,"[4,",,,,,+29.9dB,14.9us,"[0,",1,454.8,normal,0,valid,-11.1dB,-11.2dB,0.20us,-134.4Hz,,"[7,",1111,1
2025-07-30 12:02:09.172589,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-33.3dB,20.7us,"[0,",1,456.7,normal,0,invalid,-43.0dB,-77.6dB,na,na,no,,,
2025-07-30 12:02:09.172828,CSI,0x4601,2,,na,"[4,",,,,,+29.2dB,12.6us,"[0,",1,456.8,normal,0,valid,-11.0dB,-11.1dB,0.19us,-105.8Hz,,"[7,",1111,1
2025-07-30 12:02:09.192543,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-15.2dB,14.5us,"[0,",1,458.7,normal,0,invalid,-43.1dB,-58.8dB,na,na,no,,,
2025-07-30 12:02:09.192799,CSI,0x4601,2,,na,"[4,",,,,,+34.5dB,12.3us,"[0,",1,458.8,normal,0,valid,-11.0dB,-11.0dB,0.20us,-62.9Hz,,"[7,",1111,1
2025-07-30 12:02:09.212597,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-17.2dB,15.3us,"[0,",1,460.7,normal,0,invalid,-43.0dB,-60.7dB,na,na,no,,,
2025-07-30 12:02:09.212728,CSI,0x4601,2,,na,"[4,",,,,,+30.7dB,13.7us,"[0,",1,460.8,normal,0,valid,-11.1dB,-11.1dB,0.20us,-59.0Hz,,"[7,",1111,1
2025-07-30 12:02:09.232555,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.2dB,15.1us,"[0,",1,462.7,normal,0,invalid,-42.9dB,-62.6dB,na,na,no,,,
2025-07-30 12:02:09.232835,CSI,0x4601,2,,na,"[4,",,,,,+31.3dB,21.6us,"[0,",1,462.8,normal,0,valid,-11.1dB,-11.1dB,0.20us,-90.3Hz,,"[7,",1111,1
2025-07-30 12:02:09.252514,PHY,0x4601,1,4,na,"[0,",0,0,,1423.8,+17.3dB,15.7us,"[0,",1,464.7,normal,0,valid,-12.8dB,-12.9dB,na,na,yes,,,
2025-07-30 12:02:09.252750,CSI,0x4601,2,,na,"[4,",,,,,+30.7dB,13.8us,"[0,",1,464.8,normal,0,valid,-11.1dB,-11.2dB,0.20us,-85.9Hz,,"[7,",1111,1
2025-07-30 12:02:09.272595,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-16.8dB,26.5us,"[0,",1,466.7,normal,0,invalid,-43.2dB,-60.8dB,na,na,,,,
2025-07-30 12:02:09.272621,PHY,0x4601,1,0,na,"[0,",0,0,1,1373.1,+17.1dB,14.4us,"[0,",1,466.7,normal,0,valid,-13.0dB,-13.1dB,na,na,,,,
2025-07-30 12:02:09.272866,CSI,0x4601,2,,na,"[4,",,,,,+35.2dB,31.5us,"[0,",1,466.8,normal,0,valid,-11.1dB,-11.1dB,0.18us,-18.8Hz,,"[7,",1111,1
2025-07-30 12:02:09.292545,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-25.3dB,19.7us,"[0,",1,468.7,normal,0,invalid,-43.1dB,-68.4dB,na,na,,,,
