time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-07-30 17:43:48.805652,PHY,0x4601,1,0,50,"[0,",0,0,2,0.2,-18.3dB,20.0us,"[0,",1,246.17,normal,0,invalid,-44.2dB,-63.1dB,na,na,,,,
2025-07-30 17:43:48.806111,PHY,0x4601,1,0,50,"[0,",0,0,1,999.0,+18.3dB,19.1us,"[0,",1,246.18,normal,0,valid,-16.0dB,-15.8dB,na,na,,,,
2025-07-30 17:43:48.815666,PHY,0x4601,1,0,na,"[0,",0,0,1,1873.5,+18.5dB,16.4us,"[0,",1,247.17,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 17:43:48.815686,PHY,0x4601,1,0,50,"[0,",0,0,1,865.7,+17.9dB,12.1us,"[0,",1,247.17,normal,0,valid,-17.1dB,-16.6dB,na,na,,,,
2025-07-30 17:43:48.820642,PHY,0x4601,1,4,na,"[0,",0,0,,1947.9,+18.6dB,25.2us,"[0,",1,248.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 17:43:48.820887,CSI,0x4601,2,,na,"[4,",,,,,+33.4dB,35.6us,"[0,",1,248.8,normal,0,valid,-12.2dB,-12.2dB,0.17us,-65.4Hz,,"[7,",1111,1
2025-07-30 17:43:48.840613,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-19.4dB,24.4us,"[0,",1,250.7,normal,0,invalid,-42.9dB,-63.5dB,na,na,,,,
2025-07-30 17:43:48.840635,PHY,0x4601,1,0,na,"[0,",0,0,1,1825.6,+18.3dB,14.8us,"[0,",1,250.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 17:43:48.840858,CSI,0x4601,2,,na,"[4,",,,,,+29.5dB,24.2us,"[0,",1,250.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-58.2Hz,,"[7,",1111,1
2025-07-30 17:43:48.850619,PHY,0x4601,1,0,na,"[0,",0,0,1,1788.2,+18.2dB,16.9us,"[0,",1,251.7,normal,0,valid,-14.1dB,-14.1dB,na,na,,,,
2025-07-30 17:43:48.860656,PHY,0x4601,1,4,na,"[0,",0,0,,1932.1,+18.6dB,16.7us,"[0,",1,252.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 17:43:48.860937,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,21.0us,"[0,",1,252.8,normal,0,valid,-12.4dB,-12.4dB,0.21us,-99.6Hz,,"[7,",1111,1
