time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 15:43:50.863112,CSI,0x4601,2,"[7,",na,"[4,",2222,-2.0dB,25.6us,"[0,",1,1,438.8,normal,0,invalid,-42.2dB,-46.7dB,-0.50us,+9963.7Hz,,,,,,
2025-07-30 15:43:50.867821,PHY,0x4601,1,,50,"[0,",,+26.9dB,25.5us,"[0,",1,,438.17,normal,0,valid,-16.3dB,-16.0dB,na,na,0,0,0,1,7242.4,
2025-07-30 15:43:50.882811,PHY,0x4601,1,,na,"[0,",,+26.7dB,17.5us,"[0,",1,,440.7,normal,0,valid,-14.1dB,-14.1dB,na,na,4,0,0,,12490.9,yes
2025-07-30 15:43:50.883073,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.4dB,16.0us,"[0,",1,1,440.8,normal,0,valid,-12.5dB,-12.5dB,-0.02us,-94.6Hz,,,,,,
2025-07-30 15:43:50.902894,PHY,0x4601,1,,na,"[0,",,-28.7dB,34.4us,"[0,",1,,442.7,normal,0,invalid,-43.2dB,-73.2dB,na,na,4,0,0,2,0.1,
2025-07-30 15:43:50.902919,PHY,0x4601,1,,na,"[0,",,+27.8dB,13.0us,"[0,",1,,442.7,normal,0,valid,-14.4dB,-14.4dB,na,na,0,0,0,1,16054.1,
2025-07-30 15:43:50.903008,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.3dB,22.9us,"[0,",1,1,442.8,normal,0,valid,-12.5dB,-12.5dB,-0.06us,-73.0Hz,,,,,,
2025-07-30 15:43:50.907834,PHY,0x4601,1,,na,"[0,",,+15.9dB,18.6us,"[0,",1,,442.17,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1026.0,
2025-07-30 15:43:50.912797,PHY,0x4601,1,,na,"[0,",,+15.8dB,19.4us,"[0,",1,,443.7,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1007.2,
2025-07-30 15:43:50.922829,PHY,0x4601,1,,na,"[0,",,+16.0dB,21.6us,"[0,",1,,444.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,1049.4,yes
