time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 22:01:28.247278,CSI,0x4601,2,"[7,",na,"[4,",2222,-0.5dB,25.3us,"[0,",1,1,246.8,normal,0,invalid,-39.6dB,-42.8dB,0.77us,+3412.4Hz,,,,,,
2025-07-30 22:01:28.252106,PHY,0x4601,1,,50,"[0,",,+17.9dB,20.5us,"[0,",1,,246.17,normal,0,valid,-14.8dB,-14.5dB,na,na,0,0,0,1,915.2,
2025-07-30 22:01:28.267095,PHY,0x4601,1,,na,"[0,",,+17.7dB,16.9us,"[0,",1,,248.7,normal,0,valid,-12.7dB,-12.8dB,na,na,4,0,0,,1589.3,yes
2025-07-30 22:01:28.267351,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.5dB,14.9us,"[0,",1,1,248.8,normal,0,valid,-10.9dB,-11.0dB,0.17us,-3.9Hz,,,,,,
2025-07-30 22:01:28.287052,PHY,0x4601,1,,na,"[0,",,-19.9dB,18.7us,"[0,",1,,250.7,normal,0,invalid,-42.7dB,-64.0dB,na,na,4,0,0,2,1.0,
2025-07-30 22:01:28.287073,PHY,0x4601,1,,na,"[0,",,+17.8dB,11.7us,"[0,",1,,250.7,normal,0,valid,-12.9dB,-12.9dB,na,na,0,0,0,1,1599.5,
2025-07-30 22:01:28.287290,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.3dB,29.8us,"[0,",1,1,250.8,normal,0,valid,-11.1dB,-11.1dB,0.23us,+22.7Hz,,,,,,
2025-07-30 22:01:28.302623,PHY,0x4601,1,,na,"[0,",,+17.3dB,21.0us,"[0,",1,,251.18,normal,0,valid,-12.9dB,-13.0dB,na,na,0,0,0,1,1433.7,
2025-07-30 22:01:28.307107,PHY,0x4601,1,,na,"[0,",,+17.8dB,18.8us,"[0,",1,,252.7,normal,0,valid,-12.7dB,-12.7dB,na,na,4,0,0,,1609.0,yes
2025-07-30 22:01:28.307362,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.1dB,23.9us,"[0,",1,1,252.8,normal,0,valid,-11.0dB,-11.0dB,0.19us,-117.6Hz,,,,,,
2025-07-30 22:01:28.327061,PHY,0x4601,1,,na,"[0,",,+18.0dB,15.9us,"[0,",1,,254.7,normal,0,valid,-9.7dB,-9.8dB,na,na,4,0,0,11,1660.7,
2025-07-30 22:01:28.327076,PHY,0x4601,1,,na,"[0,",,-20.7dB,11.7us,"[0,",1,,254.7,normal,0,invalid,-43.3dB,-64.2dB,na,na,0,0,0,22,0.3,
2025-07-30 22:01:28.327292,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.2dB,13.7us,"[0,",1,1,254.8,normal,0,valid,-11.0dB,-11.1dB,0.18us,-51.4Hz,,,,,,
2025-07-30 22:01:28.328115,PHY,0x4601,1,,na,"[0,",,+17.5dB,16.1us,"[0,",1,,254.9,normal,0,valid,-12.9dB,-12.9dB,na,na,0,0,0,1,1500.2,
2025-07-30 22:01:28.347129,PHY,0x4601,1,,na,"[0,",,+17.6dB,16.1us,"[0,",1,,256.7,normal,0,valid,-12.7dB,-12.8dB,na,na,4,0,0,,1553.7,yes
2025-07-30 22:01:28.347248,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.6dB,15.2us,"[0,",1,1,256.8,normal,0,valid,-11.1dB,-11.1dB,0.18us,-108.6Hz,,,,,,
2025-07-30 22:01:28.367326,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.8dB,19.2us,"[0,",1,1,258.8,normal,0,valid,-11.0dB,-11.1dB,0.19us,-10.4Hz,,,,,,
2025-07-30 22:01:28.376652,PHY,0x4601,2,"[6,",na,"[0,",,+32.2dB,21.0us,"[0,",1,1,259.7,normal,0,valid,-12.1dB,-12.1dB,0.20us,+29.1Hz,,,,111,,
2025-07-30 22:01:28.387045,PHY,0x4601,1,,na,"[0,",,+17.6dB,17.4us,"[0,",1,,260.7,normal,0,valid,-13.3dB,-13.4dB,na,na,4,0,0,,1535.3,yes
2025-07-30 22:01:28.387294,CSI,0x4601,2,"[7,",na,"[4,",1111,+27.9dB,12.9us,"[0,",1,1,260.8,normal,0,valid,-11.6dB,-11.6dB,0.19us,+27.5Hz,,,,,,
2025-07-30 22:01:28.407104,PHY,0x4601,1,,na,"[0,",,-15.8dB,16.2us,"[0,",1,,262.7,normal,0,invalid,-43.1dB,-60.0dB,na,na,4,0,0,2,0.7,
2025-07-30 22:01:28.407119,PHY,0x4601,1,,na,"[0,",,+17.5dB,11.6us,"[0,",1,,262.7,normal,0,valid,-13.5dB,-13.5dB,na,na,0,0,0,1,1498.4,
2025-07-30 22:01:28.407384,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.3dB,13.6us,"[0,",1,1,262.8,normal,0,valid,-11.6dB,-11.6dB,0.20us,-208.1Hz,,,,,,
2025-07-30 22:01:28.427063,PHY,0x4601,1,,na,"[0,",,-26.4dB,15.5us,"[0,",1,,264.7,normal,0,invalid,-43.0dB,-70.2dB,na,na,4,0,0,,0.1,no
2025-07-30 22:01:28.427337,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.4dB,12.9us,"[0,",1,1,264.8,normal,0,valid,-11.7dB,-11.8dB,0.16us,-61.2Hz,,,,,,
2025-07-30 22:01:28.447122,PHY,0x4601,1,,na,"[0,",,-27.0dB,15.2us,"[0,",1,,266.7,normal,0,invalid,-42.9dB,-71.0dB,na,na,4,0,0,,0.2,no
2025-07-30 22:01:28.447255,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,12.4us,"[0,",1,1,266.8,normal,0,valid,-11.6dB,-11.6dB,0.17us,-173.8Hz,,,,,,
2025-07-30 22:01:28.467078,PHY,0x4601,1,,na,"[0,",,-10.7dB,15.1us,"[0,",1,,268.7,normal,0,invalid,-43.0dB,-54.6dB,na,na,4,0,0,,0.7,no
2025-07-30 22:01:28.467353,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.6dB,12.4us,"[0,",1,1,268.8,normal,0,valid,-11.8dB,-11.8dB,0.17us,-122.8Hz,,,,,,
2025-07-30 22:01:28.487036,PHY,0x4601,1,,na,"[0,",,-20.7dB,15.4us,"[0,",1,,270.7,normal,0,invalid,-43.2dB,-64.6dB,na,na,4,0,0,,0.6,no
2025-07-30 22:01:28.487313,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.7dB,12.6us,"[0,",1,1,270.8,normal,0,valid,-11.6dB,-11.7dB,0.20us,-125.9Hz,,,,,,
2025-07-30 22:01:28.496722,PHY,0x4601,2,"[6,",na,"[0,",,+30.4dB,17.9us,"[0,",1,1,271.7,normal,0,valid,-12.8dB,-12.9dB,0.19us,+31.4Hz,,,,111,,
2025-07-30 22:01:28.507106,PHY,0x4601,1,,na,"[0,",,+17.7dB,17.9us,"[0,",1,,272.7,normal,0,valid,-13.2dB,-13.3dB,na,na,4,0,0,,1578.1,yes
2025-07-30 22:01:28.507366,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,13.3us,"[0,",1,1,272.8,normal,0,valid,-11.7dB,-11.7dB,0.20us,-36.0Hz,,,,,,
2025-07-30 22:01:28.527054,PHY,0x4601,1,,na,"[0,",,-15.9dB,15.9us,"[0,",1,,274.7,normal,0,invalid,-43.3dB,-59.3dB,na,na,4,0,0,,0.5,no
2025-07-30 22:01:28.527318,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.3dB,13.3us,"[0,",1,1,274.8,normal,0,valid,-11.5dB,-11.6dB,0.18us,-91.2Hz,,,,,,
2025-07-30 22:01:28.547118,PHY,0x4601,1,,na,"[0,",,-17.3dB,15.2us,"[0,",1,,276.7,normal,0,invalid,-43.0dB,-61.0dB,na,na,4,0,0,,0.1,no
2025-07-30 22:01:28.547250,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.6dB,13.2us,"[0,",1,1,276.8,normal,0,valid,-11.5dB,-11.5dB,0.18us,-157.6Hz,,,,,,
2025-07-30 22:01:28.567073,PHY,0x4601,1,,na,"[0,",,-20.7dB,15.4us,"[0,",1,,278.7,normal,0,invalid,-42.8dB,-64.1dB,na,na,4,0,0,,0.2,no
2025-07-30 22:01:28.567305,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.4dB,12.4us,"[0,",1,1,278.8,normal,0,valid,-11.7dB,-11.7dB,0.18us,-117.5Hz,,,,,,
2025-07-30 22:01:28.587028,PHY,0x4601,1,,na,"[0,",,-21.0dB,15.0us,"[0,",1,,280.7,normal,0,invalid,-43.2dB,-64.6dB,na,na,4,0,0,,0.1,no
2025-07-30 22:01:28.587305,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.4dB,13.4us,"[0,",1,1,280.8,normal,0,valid,-11.6dB,-11.6dB,0.18us,-121.2Hz,,,,,,
2025-07-30 22:01:28.607095,PHY,0x4601,1,,na,"[0,",,-27.0dB,15.3us,"[0,",1,,282.7,normal,0,invalid,-42.9dB,-69.9dB,na,na,4,0,0,,0.0,no
2025-07-30 22:01:28.607353,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.7dB,12.4us,"[0,",1,1,282.8,normal,0,valid,-11.6dB,-11.6dB,0.19us,-119.9Hz,,,,,,
2025-07-30 22:01:28.627046,PHY,0x4601,1,,na,"[0,",,-20.5dB,14.9us,"[0,",1,,284.7,normal,0,invalid,-42.6dB,-63.5dB,na,na,4,0,0,,0.3,no
