time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 22:28:29.466095,CSI,0x4601,2,"[7,",na,"[4,",2222,-1.4dB,29.1us,"[0,",1,1,472.8,normal,0,invalid,-41.5dB,-44.9dB,-0.81us,+10007.7Hz,,,,,,
2025-07-30 22:28:29.470768,PHY,0x4601,1,,50,"[0,",,+17.9dB,19.9us,"[0,",1,,472.17,normal,0,valid,-15.8dB,-15.6dB,na,na,0,0,0,1,914.1,
2025-07-30 22:28:29.485761,PHY,0x4601,1,,na,"[0,",,+18.0dB,17.8us,"[0,",1,,474.7,normal,0,valid,-13.8dB,-13.9dB,na,na,4,0,0,,1705.5,yes
2025-07-30 22:28:29.486036,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.4dB,15.4us,"[0,",1,1,474.8,normal,0,valid,-12.1dB,-12.2dB,0.19us,-21.2Hz,,,,,,
2025-07-30 22:28:29.505829,PHY,0x4601,1,,na,"[0,",,-18.9dB,20.4us,"[0,",1,,476.7,normal,0,invalid,-43.4dB,-62.4dB,na,na,4,0,0,2,0.1,
2025-07-30 22:28:29.505853,PHY,0x4601,1,,na,"[0,",,+17.8dB,11.8us,"[0,",1,,476.7,normal,0,valid,-14.0dB,-14.0dB,na,na,0,0,0,1,1612.5,
2025-07-30 22:28:29.506104,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.0dB,22.7us,"[0,",1,1,476.8,normal,0,valid,-12.0dB,-12.1dB,0.20us,+38.8Hz,,,,,,
2025-07-30 22:28:29.511264,PHY,0x4601,1,,na,"[0,",,+18.2dB,16.9us,"[0,",1,,476.18,normal,0,valid,-14.0dB,-14.0dB,na,na,0,0,0,1,1741.7,
2025-07-30 22:28:29.525780,PHY,0x4601,1,,na,"[0,",,+18.0dB,16.4us,"[0,",1,,478.7,normal,0,valid,-13.7dB,-13.8dB,na,na,4,0,0,,1666.3,yes
2025-07-30 22:28:29.526041,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.1dB,13.9us,"[0,",1,1,478.8,normal,0,valid,-12.0dB,-12.1dB,0.19us,-150.5Hz,,,,,,
2025-07-30 22:28:29.545841,PHY,0x4601,1,,na,"[0,",,-25.2dB,17.4us,"[0,",1,,480.7,normal,0,invalid,-43.2dB,-68.6dB,na,na,4,0,0,2,0.2,
2025-07-30 22:28:29.545861,PHY,0x4601,1,,na,"[0,",,+18.0dB,11.5us,"[0,",1,,480.7,normal,0,valid,-13.9dB,-14.0dB,na,na,0,0,0,1,1669.8,
2025-07-30 22:28:29.546086,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.6dB,16.1us,"[0,",1,1,480.8,normal,0,valid,-12.1dB,-12.2dB,0.18us,-46.6Hz,,,,,,
2025-07-30 22:28:29.546796,PHY,0x4601,1,,na,"[0,",,+17.8dB,21.9us,"[0,",1,,480.9,normal,0,valid,-14.0dB,-14.0dB,na,na,0,0,0,1,1612.4,
2025-07-30 22:28:29.565806,PHY,0x4601,1,,na,"[0,",,+18.1dB,20.5us,"[0,",1,,482.7,normal,0,valid,-13.8dB,-13.8dB,na,na,4,0,0,,1728.4,yes
2025-07-30 22:28:29.566085,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.3dB,22.3us,"[0,",1,1,482.8,normal,0,valid,-12.1dB,-12.1dB,0.18us,-125.3Hz,,,,,,
2025-07-30 22:28:29.585982,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.9dB,16.2us,"[0,",1,1,484.8,normal,0,valid,-12.2dB,-12.2dB,0.18us,-29.7Hz,,,,,,
2025-07-30 22:28:29.595438,PHY,0x4601,2,"[6,",na,"[0,",,+29.9dB,21.5us,"[0,",1,1,485.7,normal,0,valid,-13.3dB,-13.3dB,0.18us,+61.9Hz,,,,111,,
2025-07-30 22:28:29.605811,PHY,0x4601,1,,na,"[0,",,+18.1dB,19.6us,"[0,",1,,486.7,normal,0,valid,-14.1dB,-14.1dB,na,na,4,0,0,,1691.7,yes
2025-07-30 22:28:29.606041,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.5dB,14.0us,"[0,",1,1,486.8,normal,0,valid,-12.3dB,-12.4dB,0.19us,+27.9Hz,,,,,,
2025-07-30 22:28:29.625769,PHY,0x4601,1,,na,"[0,",,-18.6dB,15.8us,"[0,",1,,488.7,normal,0,invalid,-43.5dB,-63.7dB,na,na,4,0,0,2,0.6,
2025-07-30 22:28:29.625792,PHY,0x4601,1,,na,"[0,",,+17.6dB,11.8us,"[0,",1,,488.7,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1548.4,
2025-07-30 22:28:29.626025,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.4dB,13.6us,"[0,",1,1,488.8,normal,0,valid,-12.3dB,-12.4dB,0.19us,-56.6Hz,,,,,,
2025-07-30 22:28:29.645838,PHY,0x4601,1,,na,"[0,",,-16.9dB,21.6us,"[0,",1,,490.7,normal,0,invalid,-43.1dB,-60.9dB,na,na,4,0,0,,0.2,no
2025-07-30 22:28:29.646112,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,15.5us,"[0,",1,1,490.8,normal,0,valid,-12.4dB,-12.4dB,0.16us,-25.7Hz,,,,,,
2025-07-30 22:28:29.665790,PHY,0x4601,1,,na,"[0,",,-16.6dB,15.3us,"[0,",1,,492.7,normal,0,invalid,-43.1dB,-60.1dB,na,na,4,0,0,,0.1,no
2025-07-30 22:28:29.666065,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.6dB,12.6us,"[0,",1,1,492.8,normal,0,valid,-12.4dB,-12.5dB,0.18us,-23.0Hz,,,,,,
2025-07-30 22:28:29.685856,PHY,0x4601,1,,na,"[0,",,-17.6dB,20.4us,"[0,",1,,494.7,normal,0,invalid,-43.5dB,-61.5dB,na,na,4,0,0,,0.2,no
2025-07-30 22:28:29.685996,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.0dB,14.8us,"[0,",1,1,494.8,normal,0,valid,-12.4dB,-12.5dB,0.18us,+20.1Hz,,,,,,
