time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 18:37:26.055662,CSI,0x4601,2,"[7,",na,"[4,",2222,+1.6dB,27.8us,"[0,",1,1,472.8,normal,0,invalid,-41.7dB,-43.9dB,0.28us,-1334.4Hz,,,,,,
2025-07-30 18:37:26.060496,PHY,0x4601,1,,50,"[0,",,+17.1dB,29.7us,"[0,",1,,472.17,normal,0,valid,-16.0dB,-15.8dB,na,na,0,0,0,1,750.7,
2025-07-30 18:37:26.075476,PHY,0x4601,1,,na,"[0,",,+17.2dB,17.1us,"[0,",1,,474.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1401.2,yes
2025-07-30 18:37:26.075752,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.2dB,14.3us,"[0,",1,1,474.8,normal,0,valid,-12.2dB,-12.2dB,0.20us,-38.9Hz,,,,,,
2025-07-30 18:37:26.095438,PHY,0x4601,1,,na,"[0,",,-23.2dB,19.8us,"[0,",1,,476.7,normal,0,invalid,-43.8dB,-67.9dB,na,na,4,0,0,2,0.8,
2025-07-30 18:37:26.095468,PHY,0x4601,1,,na,"[0,",,+16.8dB,14.6us,"[0,",1,,476.7,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1281.3,
2025-07-30 18:37:26.095688,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.6dB,23.6us,"[0,",1,1,476.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,+59.4Hz,,,,,,
2025-07-30 18:37:26.100977,PHY,0x4601,1,,na,"[0,",,+16.5dB,18.8us,"[0,",1,,476.18,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1172.3,
2025-07-30 18:37:26.115493,PHY,0x4601,1,,na,"[0,",,+16.9dB,14.8us,"[0,",1,,478.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1307.9,yes
2025-07-30 18:37:26.115775,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.8dB,14.5us,"[0,",1,1,478.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-28.7Hz,,,,,,
2025-07-30 18:37:26.135457,PHY,0x4601,1,,na,"[0,",,-19.1dB,16.0us,"[0,",1,,480.7,normal,0,invalid,-43.1dB,-63.2dB,na,na,4,0,0,2,0.4,
2025-07-30 18:37:26.135478,PHY,0x4601,1,,na,"[0,",,+17.1dB,13.1us,"[0,",1,,480.7,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1357.3,
2025-07-30 18:37:26.135728,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.6dB,15.2us,"[0,",1,1,480.8,normal,0,valid,-12.2dB,-12.2dB,0.22us,-115.5Hz,,,,,,
2025-07-30 18:37:26.136521,PHY,0x4601,1,,na,"[0,",,+17.1dB,16.4us,"[0,",1,,480.9,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1363.9,
2025-07-30 18:37:26.155513,PHY,0x4601,1,,na,"[0,",,+17.4dB,15.5us,"[0,",1,,482.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1472.8,yes
2025-07-30 18:37:26.155645,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.9dB,12.9us,"[0,",1,1,482.8,normal,0,valid,-12.2dB,-12.3dB,0.20us,-121.5Hz,,,,,,
2025-07-30 18:37:26.175712,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,11.3us,"[0,",1,1,484.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-1.0Hz,,,,,,
2025-07-30 18:37:26.185044,PHY,0x4601,2,"[6,",na,"[0,",,+28.6dB,26.7us,"[0,",1,1,485.7,normal,0,valid,-13.3dB,-13.4dB,0.21us,-21.8Hz,,,,111,,
2025-07-30 18:37:26.195433,PHY,0x4601,1,,na,"[0,",,+17.3dB,20.9us,"[0,",1,,486.7,normal,0,valid,-14.1dB,-14.1dB,na,na,4,0,0,,1417.4,yes
2025-07-30 18:37:26.195692,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.4dB,15.1us,"[0,",1,1,486.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-15.2Hz,,,,,,
2025-07-30 18:37:26.215489,PHY,0x4601,1,,na,"[0,",,-30.5dB,15.7us,"[0,",1,,488.7,normal,0,invalid,-43.5dB,-74.7dB,na,na,4,0,0,2,0.1,
2025-07-30 18:37:26.215504,PHY,0x4601,1,,na,"[0,",,+17.1dB,11.6us,"[0,",1,,488.7,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1357.6,
2025-07-30 18:37:26.215766,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.8dB,13.5us,"[0,",1,1,488.8,normal,0,valid,-12.3dB,-12.4dB,0.19us,-122.8Hz,,,,,,
2025-07-30 18:37:26.235446,PHY,0x4601,1,,na,"[0,",,-29.3dB,15.4us,"[0,",1,,490.7,normal,0,invalid,-43.8dB,-73.4dB,na,na,4,0,0,,0.1,no
