time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 17:59:10.444654,metric,51,558,240,0,0,0,0,0,0,0,0,0,1usec,222usec,160.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 17:59:11.444694,metric,51,1400,600,1,0,0,0,0.00143,0.00333,0,0,1,4usec,39usec,300.0,2.0kbps,4.0kbps,4.5ms,4.5ms,4ms,0x4601,295.8,ue_create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,8,1.0,18,2.5kbps,1,0,0%,3,25,0,25.1,-4.1,1,9,4.2kbps,1,0,0%,24,0,1,0,0,0,0,0,0,137ns,n/a,21,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms
2025-07-30 17:59:12.444602,metric,51,1400,600,0,0,0,1,0.0136,0.0783,0,0,1,7usec,40usec,346.0,15kbps,654kbps,4.5ms,5.5ms,4.5ms,0x4601,300.12,ue_reconf,,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,13,1.0,9,16kbps,20,0,0%,0,103,0.0070000007,31.6,-4.0,1,27,655kbps,46,1,2%,715,2.01k,8,0,0,0,0,0,-0.099000014,217ns,n/a,20,4.51ms,5.5ms,4.48ms,4.1ms,4.5ms,4.11ms
2025-07-30 17:59:13.444651,metric,51,1400,600,0,0,0,2,0.01,0.167,0,0,1,9usec,30usec,462.1,25kbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,26kbps,14,0,0%,0,28,0.010000001,32.2,-4.7,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-0.099000014,229ns,n/a,20,4.49ms,4.5ms,4.46ms,4.27ms,4.5ms,4ms
2025-07-30 17:59:14.444602,metric,51,1400,600,0,0,0,2,0.00786,0.167,0,0,1,9usec,34usec,559.16,19kbps,1.6Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,1,4601,15,1.0,27,20kbps,11,0,0%,0,22,0.010000001,32.3,-4.8,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-0.099000014,237ns,n/a,20,4.5ms,4.5ms,4.47ms,4.15ms,4.5ms,n/a
2025-07-30 17:59:15.444726,metric,51,1400,600,0,0,14,2,0.315,0.167,0,0,1,11usec,51usec,665.3,17Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,17Mbps,429,3,0%,357k,20672,0.013000003,32.2,-4.7,1,27,1.6Mbps,100,0,0%,1674,2.01k,0,0,0,0,0,0,-0.099000014,240ns,n/a,20,4.5ms,4.5ms,4.48ms,4.12ms,4.5ms,3.96ms
2025-07-30 17:59:16.444665,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,53usec,775.5,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,710k,69016,0.013000003,32.2,-4.1,1,27,1.6Mbps,100,0,0%,1669,2.01k,0,0,0,0,0,0,-0.099000014,241ns,n/a,19,4.49ms,4.5ms,4.41ms,4.05ms,4.5ms,3.96ms
2025-07-30 17:59:17.444701,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,298usec,820.17,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.08M,68978,0.013000003,32.3,-3.8,1,27,1.6Mbps,100,0,0%,1665,2.01k,0,0,0,0,0,0,-0.099000014,168ns,n/a,20,4.5ms,4.5ms,4.42ms,4.04ms,4.5ms,3.96ms
2025-07-30 17:59:18.444612,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,46usec,910.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.44M,69016,0.013000003,32.3,-3.8,1,27,1.6Mbps,100,0,0%,1672,2.01k,0,0,0,0,0,0,-0.099000014,175ns,n/a,19,4.5ms,4.5ms,4.45ms,4.06ms,4.5ms,3.96ms
2025-07-30 17:59:19.444678,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,46usec,41.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.8M,69016,0.013000003,31.2,-3.8,1,27,1.6Mbps,96,4,4%,1716,2.01k,0,0,0,0,0,0,-0.49100012,193ns,n/a,19,4.5ms,4.5ms,4.44ms,4.03ms,4.5ms,3.96ms
