time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 19:17:56.558920,CSI,0x4601,2,"[7,",na,"[4,",2222,+0.9dB,24.7us,"[0,",1,1,470.8,normal,0,invalid,-43.3dB,-46.2dB,-0.97us,-7909.3Hz,,,,,,
2025-07-30 19:17:56.563748,PHY,0x4601,1,,50,"[0,",,+26.3dB,20.2us,"[0,",1,,470.17,normal,0,valid,-16.1dB,-15.7dB,na,na,0,0,0,1,6323.2,
2025-07-30 19:17:56.578736,PHY,0x4601,1,,na,"[0,",,+24.3dB,17.7us,"[0,",1,,472.7,normal,0,valid,-14.0dB,-14.0dB,na,na,4,0,0,,7090.8,yes
2025-07-30 19:17:56.578968,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.9dB,14.4us,"[0,",1,1,472.8,normal,0,valid,-12.3dB,-12.3dB,-0.06us,+9.0Hz,,,,,,
2025-07-30 19:17:56.598703,PHY,0x4601,1,,na,"[0,",,-22.0dB,20.9us,"[0,",1,,474.7,normal,0,invalid,-43.1dB,-65.5dB,na,na,4,0,0,2,0.2,
2025-07-30 19:17:56.598732,PHY,0x4601,1,,na,"[0,",,+26.0dB,12.2us,"[0,",1,,474.7,normal,0,valid,-14.2dB,-14.2dB,na,na,0,0,0,1,10765.6,
2025-07-30 19:17:56.598949,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.5dB,23.6us,"[0,",1,1,474.8,normal,0,valid,-12.2dB,-12.3dB,-0.05us,-122.1Hz,,,,,,
2025-07-30 19:17:56.603758,PHY,0x4601,1,,na,"[0,",,+10.0dB,16.1us,"[0,",1,,474.17,normal,0,valid,-14.2dB,-14.6dB,na,na,0,0,0,1,265.9,
2025-07-30 19:17:56.608723,PHY,0x4601,1,,na,"[0,",,+9.9dB,14.5us,"[0,",1,,475.7,normal,0,valid,-14.2dB,-14.6dB,na,na,0,0,0,1,258.0,
2025-07-30 19:17:56.618757,PHY,0x4601,1,,na,"[0,",,+10.0dB,15.7us,"[0,",1,,476.7,normal,0,valid,-14.0dB,-14.4dB,na,na,4,0,0,,270.7,yes
2025-07-30 19:17:56.618993,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.6dB,14.2us,"[0,",1,1,476.8,normal,0,valid,-12.3dB,-12.5dB,0.48us,-2.6Hz,,,,,,
2025-07-30 19:17:56.638706,PHY,0x4601,1,,na,"[0,",,+10.0dB,14.8us,"[0,",1,,478.7,normal,0,valid,-11.0dB,-11.5dB,na,na,4,0,0,11,267.2,
2025-07-30 19:17:56.638725,PHY,0x4601,1,,na,"[0,",,-19.5dB,14.5us,"[0,",1,,478.7,normal,0,invalid,-43.7dB,-63.4dB,na,na,0,0,0,22,0.2,
2025-07-30 19:17:56.638981,CSI,0x4601,2,"[7,",na,"[4,",1111,+26.3dB,12.5us,"[0,",1,1,478.8,normal,0,valid,-12.4dB,-12.7dB,0.49us,-115.2Hz,,,,,,
2025-07-30 19:17:56.639762,PHY,0x4601,1,,na,"[0,",,+9.9dB,15.9us,"[0,",1,,478.9,normal,0,valid,-14.2dB,-14.6dB,na,na,0,0,0,1,261.0,
2025-07-30 19:17:56.658769,PHY,0x4601,1,,na,"[0,",,+10.1dB,14.6us,"[0,",1,,480.7,normal,0,valid,-14.0dB,-14.4dB,na,na,4,0,0,,270.2,yes
2025-07-30 19:17:56.658927,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.8dB,14.4us,"[0,",1,1,480.8,normal,0,valid,-12.4dB,-12.6dB,0.46us,-169.7Hz,,,,,,
2025-07-30 19:17:56.679002,CSI,0x4601,2,"[7,",na,"[4,",1111,+26.9dB,13.7us,"[0,",1,1,482.8,normal,0,valid,-12.4dB,-12.6dB,0.47us,-44.6Hz,,,,,,
2025-07-30 19:17:56.688301,PHY,0x4601,2,"[6,",na,"[0,",,+27.9dB,19.5us,"[0,",1,1,483.7,normal,0,valid,-13.3dB,-13.5dB,0.46us,-186.0Hz,,,,111,,
2025-07-30 19:17:56.698684,PHY,0x4601,1,,na,"[0,",,+10.0dB,16.3us,"[0,",1,,484.7,normal,0,valid,-14.2dB,-14.6dB,na,na,4,0,0,,267.9,yes
2025-07-30 19:17:56.698959,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.5dB,15.1us,"[0,",1,1,484.8,normal,0,valid,-12.5dB,-12.8dB,0.48us,+21.7Hz,,,,,,
