ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 12:50:54.447078,7.2,60.4,0,694.0
6,2025-07-30 12:50:55.447078,7.12,59.8,0,1.01
6,2025-07-30 12:50:56.447078,7.12,59.8,0,1.34
6,2025-07-30 12:50:57.447078,6.88,57.7,0,1.67
6,2025-07-30 12:50:58.447078,6.25,52.4,0,1.98
6,2025-07-30 12:50:59.447078,6.38,53.5,0,2.3
6,2025-07-30 12:51:00.447078,6.75,56.6,0,2.51
6,2025-07-30 12:51:01.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:02.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:03.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:04.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:05.447078,6.38,53.5,0,2.51
6,2025-07-30 12:51:06.447078,6.88,57.7,0,2.51
6,2025-07-30 12:51:07.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:08.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:09.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:10.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:11.447078,6.0,50.3,0,2.51
6,2025-07-30 12:51:12.447078,6.0,50.3,0,2.51
6,2025-07-30 12:51:13.447078,7.12,59.8,0,2.51
6,2025-07-30 12:51:14.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:15.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:16.447078,6.75,56.6,0,2.51
6,2025-07-30 12:51:17.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:18.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:19.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:20.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:21.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:22.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:23.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:24.447078,6.5,54.5,0,2.51
6,2025-07-30 12:51:25.447078,6.62,55.6,0,2.51
6,2025-07-30 12:51:26.447078,3.5,54.7,0,2.51
