time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 19:09:46.548213,CSI,0x4601,2,"[7,",na,"[4,",2222,-7.0dB,27.7us,"[0,",1,1,472.8,normal,0,invalid,-46.9dB,-54.8dB,-1.13us,+13586.9Hz,,,,,,
2025-07-30 19:09:46.552995,PHY,0x4601,1,,50,"[0,",,+20.0dB,21.4us,"[0,",1,,472.17,normal,0,valid,-16.3dB,-16.1dB,na,na,0,0,0,1,1460.6,
2025-07-30 19:09:46.567984,PHY,0x4601,1,,na,"[0,",,+20.2dB,17.4us,"[0,",1,,474.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,2810.4,yes
2025-07-30 19:09:46.568228,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.0dB,13.1us,"[0,",1,1,474.8,normal,0,valid,-12.6dB,-12.6dB,0.15us,-165.7Hz,,,,,,
2025-07-30 19:09:46.587942,PHY,0x4601,1,,na,"[0,",,-20.1dB,20.9us,"[0,",1,,476.7,normal,0,invalid,-43.3dB,-64.2dB,na,na,4,0,0,2,0.2,
2025-07-30 19:09:46.587966,PHY,0x4601,1,,na,"[0,",,+19.8dB,13.0us,"[0,",1,,476.7,normal,0,valid,-14.4dB,-14.4dB,na,na,0,0,0,1,2544.4,
2025-07-30 19:09:46.588225,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.6dB,22.9us,"[0,",1,1,476.8,normal,0,valid,-12.5dB,-12.6dB,0.19us,+84.5Hz,,,,,,
2025-07-30 19:09:46.593008,PHY,0x4601,1,,na,"[0,",,+16.3dB,17.0us,"[0,",1,,476.17,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1140.4,
2025-07-30 19:09:46.608000,PHY,0x4601,1,,na,"[0,",,+17.2dB,16.3us,"[0,",1,,478.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,1387.2,yes
2025-07-30 19:09:46.608269,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.3dB,16.4us,"[0,",1,1,478.8,normal,0,valid,-12.5dB,-12.5dB,0.20us,-126.7Hz,,,,,,
2025-07-30 19:09:46.627957,PHY,0x4601,1,,na,"[0,",,-20.9dB,15.6us,"[0,",1,,480.7,normal,0,invalid,-43.1dB,-64.5dB,na,na,4,0,0,2,0.3,
2025-07-30 19:09:46.627972,PHY,0x4601,1,,na,"[0,",,+17.0dB,11.5us,"[0,",1,,480.7,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1321.3,
2025-07-30 19:09:46.628190,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.7dB,13.7us,"[0,",1,1,480.8,normal,0,valid,-12.6dB,-12.7dB,0.20us,-74.6Hz,,,,,,
2025-07-30 19:09:46.629021,PHY,0x4601,1,,na,"[0,",,+16.9dB,23.1us,"[0,",1,,480.9,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1303.0,
2025-07-30 19:09:46.648019,PHY,0x4601,1,,na,"[0,",,+17.0dB,16.8us,"[0,",1,,482.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,1321.2,yes
