time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 20:11:37.643145,CSI,0x4601,2,"[7,",na,"[4,",2222,-13.5dB,25.2us,"[0,",1,1,488.8,normal,0,invalid,-41.5dB,-55.2dB,1.04us,-13128.7Hz,,,,,,
2025-07-30 20:11:37.647871,PHY,0x4601,1,,50,"[0,",,+26.1dB,26.3us,"[0,",1,,488.17,normal,0,valid,-16.2dB,-15.9dB,na,na,0,0,0,1,5987.3,
2025-07-30 20:11:37.662855,PHY,0x4601,1,,na,"[0,",,+26.2dB,19.0us,"[0,",1,,490.7,normal,0,valid,-14.1dB,-14.1dB,na,na,4,0,0,,11167.9,yes
2025-07-30 20:11:37.663085,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.3dB,15.4us,"[0,",1,1,490.8,normal,0,valid,-12.5dB,-12.5dB,-0.03us,-99.2Hz,,,,,,
2025-07-30 20:11:37.682915,PHY,0x4601,1,,na,"[0,",,-16.2dB,18.6us,"[0,",1,,492.7,normal,0,invalid,-44.0dB,-60.6dB,na,na,4,0,0,2,0.3,
2025-07-30 20:11:37.682937,PHY,0x4601,1,,na,"[0,",,+27.0dB,12.3us,"[0,",1,,492.7,normal,0,valid,-14.3dB,-14.3dB,na,na,0,0,0,1,13234.6,
2025-07-30 20:11:37.683050,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.3dB,15.3us,"[0,",1,1,492.8,normal,0,valid,-12.5dB,-12.5dB,-0.07us,+55.1Hz,,,,,,
2025-07-30 20:11:37.687879,PHY,0x4601,1,,na,"[0,",,+16.5dB,19.7us,"[0,",1,,492.17,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1185.7,
2025-07-30 20:11:37.702865,PHY,0x4601,1,,na,"[0,",,-13.7dB,17.0us,"[0,",1,,494.7,normal,0,invalid,-43.6dB,-57.8dB,na,na,4,0,0,,0.4,no
2025-07-30 20:11:37.703100,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.6dB,15.3us,"[0,",1,1,494.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-84.7Hz,,,,,,
2025-07-30 20:11:37.722845,PHY,0x4601,1,,na,"[0,",,-19.7dB,32.4us,"[0,",1,,496.7,normal,0,invalid,-43.5dB,-63.9dB,na,na,4,0,0,,0.2,no
2025-07-30 20:11:37.723063,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.8dB,24.8us,"[0,",1,1,496.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-67.3Hz,,,,,,
2025-07-30 20:11:37.723880,PHY,0x4601,1,,na,"[0,",,+16.5dB,16.9us,"[0,",1,,496.9,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1196.1,
