ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 17:24:30.999212,7.2,60.4,0,692.0
6,2025-07-30 17:24:31.999212,7.12,59.8,0,1.0
6,2025-07-30 17:24:32.999212,7.12,59.8,0,1.34
6,2025-07-30 17:24:33.999212,6.88,57.7,0,1.66
6,2025-07-30 17:24:34.999212,5.88,49.3,0,1.96
6,2025-07-30 17:24:35.999212,6.0,50.3,0,2.26
6,2025-07-30 17:24:36.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:37.999212,6.75,56.6,0,2.52
6,2025-07-30 17:24:38.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:39.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:40.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:41.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:42.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:43.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:44.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:45.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:46.999212,6.38,53.5,0,2.52
6,2025-07-30 17:24:47.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:48.999212,6.38,53.5,0,2.52
6,2025-07-30 17:24:49.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:50.999212,6.25,52.4,0,2.52
6,2025-07-30 17:24:51.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:52.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:53.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:54.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:55.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:56.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:57.999212,6.5,54.5,0,2.52
6,2025-07-30 17:24:58.999212,6.62,55.6,0,2.52
6,2025-07-30 17:24:59.999212,6.62,55.6,0,2.52
6,2025-07-30 17:25:00.999212,6.62,55.6,0,2.52
6,2025-07-30 17:25:01.999212,4.88,55.2,0,2.52
