ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 19:09:01.217305,7.2,60.4,0,686.0
6,2025-07-30 19:09:02.217305,7.12,59.8,0,1.0
6,2025-07-30 19:09:03.217305,7.12,59.8,0,1.33
6,2025-07-30 19:09:04.217305,6.88,57.7,0,1.66
6,2025-07-30 19:09:05.217305,6.0,50.3,0,1.96
6,2025-07-30 19:09:06.217305,6.5,54.5,0,2.28
6,2025-07-30 19:09:07.217305,6.0,50.3,0,2.52
6,2025-07-30 19:09:08.217305,2.88,24.1,0,2.52
6,2025-07-30 19:09:09.217305,4.88,40.9,0,2.52
6,2025-07-30 19:09:10.217305,5.0,41.9,492,1.15
6,2025-07-30 19:09:11.217305,5.12,43.0,0,1.3
6,2025-07-30 19:09:12.217305,4.0,33.6,0,1.37
6,2025-07-30 19:09:13.217305,4.62,38.8,0,1.43
6,2025-07-30 19:09:14.217305,5.0,41.9,0,1.47
6,2025-07-30 19:09:15.217305,128.0,1.05,0,1.47
6,2025-07-30 19:09:16.217305,0.0,0.0,0,1.47
6,2025-07-30 19:09:17.217305,2.38,19.9,373,1007.0
6,2025-07-30 19:09:18.217305,4.25,35.7,0,1.08
6,2025-07-30 19:09:19.217305,768.0,6.29,0,1.14
6,2025-07-30 19:09:20.217305,3.5,29.4,0,1.21
6,2025-07-30 19:09:21.217305,3.5,29.4,0,1.25
6,2025-07-30 19:09:22.217305,2.62,22.0,0,1.26
6,2025-07-30 19:09:23.217305,3.25,27.3,0,1.28
6,2025-07-30 19:09:24.217305,4.38,36.7,0,1.28
6,2025-07-30 19:09:25.217305,2.38,19.9,39,1.11
6,2025-07-30 19:09:26.217305,4.0,33.6,0,977.0
6,2025-07-30 19:09:27.217305,1.62,13.6,254,724.0
6,2025-07-30 19:09:28.217305,6.25,52.4,15,820.0
6,2025-07-30 19:09:29.217305,6.5,54.5,0,869.0
6,2025-07-30 19:09:30.217305,6.62,55.6,0,902.0
6,2025-07-30 19:09:31.217305,6.62,55.6,0,923.0
6,2025-07-30 19:09:32.217305,6.62,55.6,0,932.0
6,2025-07-30 19:09:33.217305,256.0,61.8,0,933.0
