time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 14:16:46.194428,CSI,0x4601,2,"[7,",na,"[4,",2222,-2.0dB,26.8us,"[0,",1,1,246.8,normal,0,invalid,-43.6dB,-47.5dB,-1.13us,-3506.3Hz,,,,,,
2025-07-30 14:16:46.199236,PHY,0x4601,1,,50,"[0,",,+18.2dB,19.6us,"[0,",1,,246.17,normal,0,valid,-15.3dB,-15.0dB,na,na,0,0,0,1,968.5,
2025-07-30 14:16:46.214230,PHY,0x4601,1,,na,"[0,",,+18.4dB,19.6us,"[0,",1,,248.7,normal,0,valid,-13.3dB,-13.3dB,na,na,4,0,0,,1846.2,yes
2025-07-30 14:16:46.214454,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.9dB,15.9us,"[0,",1,1,248.8,normal,0,valid,-11.5dB,-11.5dB,0.16us,-55.9Hz,,,,,,
2025-07-30 14:16:46.234189,PHY,0x4601,1,,na,"[0,",,-20.4dB,19.8us,"[0,",1,,250.7,normal,0,invalid,-43.7dB,-65.0dB,na,na,4,0,0,2,0.3,
2025-07-30 14:16:46.234211,PHY,0x4601,1,,na,"[0,",,+18.6dB,11.6us,"[0,",1,,250.7,normal,0,valid,-13.4dB,-13.5dB,na,na,0,0,0,1,1948.1,
2025-07-30 14:16:46.234438,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.9dB,22.4us,"[0,",1,1,250.8,normal,0,valid,-11.6dB,-11.6dB,0.21us,-78.6Hz,,,,,,
2025-07-30 14:16:46.239255,PHY,0x4601,1,,na,"[0,",,+15.9dB,16.7us,"[0,",1,,250.17,normal,0,valid,-13.4dB,-13.5dB,na,na,0,0,0,1,1041.1,
2025-07-30 14:16:46.254248,PHY,0x4601,1,,na,"[0,",,+16.2dB,17.0us,"[0,",1,,252.7,normal,0,valid,-13.2dB,-13.3dB,na,na,4,0,0,,1103.1,yes
2025-07-30 14:16:46.254525,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.8dB,15.4us,"[0,",1,1,252.8,normal,0,valid,-11.6dB,-11.6dB,0.23us,-37.2Hz,,,,,,
2025-07-30 14:16:46.274200,PHY,0x4601,1,,na,"[0,",,+16.3dB,14.9us,"[0,",1,,254.7,normal,0,valid,-10.2dB,-10.3dB,na,na,4,0,0,11,1148.4,
2025-07-30 14:16:46.274218,PHY,0x4601,1,,na,"[0,",,-25.6dB,13.4us,"[0,",1,,254.7,normal,0,invalid,-43.4dB,-69.8dB,na,na,0,0,0,22,0.1,
2025-07-30 14:16:46.274470,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.1dB,19.4us,"[0,",1,1,254.8,normal,0,valid,-11.6dB,-11.6dB,0.21us,-78.7Hz,,,,,,
2025-07-30 14:16:46.275256,PHY,0x4601,1,,na,"[0,",,+16.0dB,15.3us,"[0,",1,,254.9,normal,0,valid,-13.4dB,-13.5dB,na,na,0,0,0,1,1057.1,
2025-07-30 14:16:46.294264,PHY,0x4601,1,,na,"[0,",,+16.2dB,15.0us,"[0,",1,,256.7,normal,0,valid,-13.2dB,-13.3dB,na,na,4,0,0,,1115.5,yes
2025-07-30 14:16:46.294398,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.3dB,15.3us,"[0,",1,1,256.8,normal,0,valid,-11.6dB,-11.7dB,0.25us,-38.9Hz,,,,,,
2025-07-30 14:16:46.314493,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.5dB,12.1us,"[0,",1,1,258.8,normal,0,valid,-11.7dB,-11.7dB,0.24us,-89.2Hz,,,,,,
2025-07-30 14:16:46.323804,PHY,0x4601,2,"[6,",na,"[0,",,+26.0dB,19.9us,"[0,",1,1,259.7,normal,0,valid,-12.8dB,-12.8dB,0.22us,+7.3Hz,,,,111,,
2025-07-30 14:16:46.334173,PHY,0x4601,1,,na,"[0,",,+16.0dB,16.7us,"[0,",1,,260.7,normal,0,valid,-13.7dB,-13.9dB,na,na,4,0,0,,1067.3,yes
2025-07-30 14:16:46.334417,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.7dB,20.5us,"[0,",1,1,260.8,normal,0,valid,-12.1dB,-12.2dB,0.22us,-23.7Hz,,,,,,
2025-07-30 14:16:46.354240,PHY,0x4601,1,,na,"[0,",,-40.8dB,17.0us,"[0,",1,,262.7,normal,0,invalid,-43.2dB,-84.7dB,na,na,4,0,0,2,0.1,
2025-07-30 14:16:46.354255,PHY,0x4601,1,,na,"[0,",,+16.0dB,11.5us,"[0,",1,,262.7,normal,0,valid,-13.9dB,-14.0dB,na,na,0,0,0,1,1058.6,
2025-07-30 14:16:46.354521,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.1dB,14.0us,"[0,",1,1,262.8,normal,0,valid,-12.0dB,-12.1dB,0.24us,+93.4Hz,,,,,,
2025-07-30 14:16:46.374194,PHY,0x4601,1,,na,"[0,",,-25.4dB,15.2us,"[0,",1,,264.7,normal,0,invalid,-43.4dB,-69.5dB,na,na,4,0,0,,0.1,no
2025-07-30 14:16:46.374467,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.7dB,14.3us,"[0,",1,1,264.8,normal,0,valid,-12.0dB,-12.0dB,0.23us,-43.7Hz,,,,,,
2025-07-30 14:16:46.394257,PHY,0x4601,1,,na,"[0,",,-19.7dB,14.7us,"[0,",1,,266.7,normal,0,invalid,-43.5dB,-63.8dB,na,na,4,0,0,,0.2,no
2025-07-30 14:16:46.394378,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.3dB,12.8us,"[0,",1,1,266.8,normal,0,valid,-12.0dB,-12.0dB,0.24us,+55.0Hz,,,,,,
2025-07-30 14:16:46.414205,PHY,0x4601,1,,na,"[0,",,-26.2dB,14.4us,"[0,",1,,268.7,normal,0,invalid,-43.5dB,-69.9dB,na,na,4,0,0,,0.0,no
2025-07-30 14:16:46.414465,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,11.7us,"[0,",1,1,268.8,normal,0,valid,-12.0dB,-12.0dB,0.23us,-80.1Hz,,,,,,
2025-07-30 14:16:46.434167,PHY,0x4601,1,,na,"[0,",,-17.7dB,13.9us,"[0,",1,,270.7,normal,0,invalid,-43.2dB,-61.0dB,na,na,4,0,0,,0.4,no
2025-07-30 14:16:46.434443,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.4dB,11.3us,"[0,",1,1,270.8,normal,0,valid,-12.1dB,-12.1dB,0.21us,-76.1Hz,,,,,,
2025-07-30 14:16:46.444200,PHY,0x4601,1,,na,"[0,",,+15.6dB,15.4us,"[0,",1,,271.7,normal,0,valid,-13.9dB,-14.0dB,na,na,0,0,0,1,970.6,
2025-07-30 14:16:46.454233,PHY,0x4601,1,,na,"[0,",,+16.0dB,15.4us,"[0,",1,,272.7,normal,0,valid,-13.7dB,-13.8dB,na,na,4,0,0,,1059.5,yes
2025-07-30 14:16:46.454474,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.0dB,16.1us,"[0,",1,1,272.8,normal,0,valid,-12.0dB,-12.1dB,0.25us,-30.2Hz,,,,,,
2025-07-30 14:16:46.474186,PHY,0x4601,1,,na,"[0,",,-22.1dB,14.5us,"[0,",1,,274.7,normal,0,invalid,-43.4dB,-66.0dB,na,na,4,0,0,,0.2,no
2025-07-30 14:16:46.474460,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.6dB,12.7us,"[0,",1,1,274.8,normal,0,valid,-12.0dB,-12.0dB,0.22us,+63.1Hz,,,,,,
2025-07-30 14:16:46.494249,PHY,0x4601,1,,na,"[0,",,-30.1dB,14.9us,"[0,",1,,276.7,normal,0,invalid,-43.7dB,-74.1dB,na,na,4,0,0,,0.1,no
2025-07-30 14:16:46.494383,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.1dB,13.9us,"[0,",1,1,276.8,normal,0,valid,-12.0dB,-12.0dB,0.21us,-26.6Hz,,,,,,
2025-07-30 14:16:46.514207,PHY,0x4601,1,,na,"[0,",,-18.2dB,16.1us,"[0,",1,,278.7,normal,0,invalid,-43.3dB,-62.5dB,na,na,4,0,0,,0.3,no
2025-07-30 14:16:46.514483,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,12.2us,"[0,",1,1,278.8,normal,0,valid,-12.0dB,-12.1dB,0.24us,+59.8Hz,,,,,,
2025-07-30 14:16:46.534161,PHY,0x4601,1,,na,"[0,",,-14.6dB,14.6us,"[0,",1,,280.7,normal,0,invalid,-43.3dB,-59.0dB,na,na,4,0,0,,0.3,no
2025-07-30 14:16:46.534401,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,15.3us,"[0,",1,1,280.8,normal,0,valid,-12.1dB,-12.1dB,0.22us,-81.2Hz,,,,,,
2025-07-30 14:16:46.554238,PHY,0x4601,1,,na,"[0,",,-19.4dB,16.1us,"[0,",1,,282.7,normal,0,invalid,-43.6dB,-63.2dB,na,na,4,0,0,,0.2,no
2025-07-30 14:16:46.554469,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.7dB,12.4us,"[0,",1,1,282.8,normal,0,valid,-12.1dB,-12.2dB,0.24us,-42.2Hz,,,,,,
2025-07-30 14:16:46.574182,PHY,0x4601,1,,na,"[0,",,-16.8dB,15.9us,"[0,",1,,284.7,normal,0,invalid,-43.4dB,-61.3dB,na,na,4,0,0,,0.3,no
2025-07-30 14:16:46.574433,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.3dB,13.5us,"[0,",1,1,284.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-44.7Hz,,,,,,
2025-07-30 14:16:46.594245,PHY,0x4601,1,,na,"[0,",,-19.8dB,15.3us,"[0,",1,,286.7,normal,0,invalid,-43.4dB,-63.9dB,na,na,4,0,0,,0.2,no
2025-07-30 14:16:46.594484,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.4dB,13.2us,"[0,",1,1,286.8,normal,0,valid,-12.3dB,-12.3dB,0.25us,-66.7Hz,,,,,,
2025-07-30 14:16:46.614208,PHY,0x4601,1,,na,"[0,",,-21.6dB,18.7us,"[0,",1,,288.7,normal,0,invalid,-43.1dB,-65.0dB,na,na,4,0,0,,0.2,no
2025-07-30 14:16:46.614446,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.1dB,13.5us,"[0,",1,1,288.8,normal,0,valid,-12.2dB,-12.2dB,0.23us,-48.8Hz,,,,,,
2025-07-30 14:16:46.634265,PHY,0x4601,1,,na,"[0,",,+16.1dB,16.7us,"[0,",1,,290.7,normal,0,valid,-13.9dB,-14.1dB,na,na,4,0,0,,1097.0,yes
2025-07-30 14:16:46.634402,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.0dB,13.8us,"[0,",1,1,290.8,normal,0,valid,-12.3dB,-12.3dB,0.27us,-42.0Hz,,,,,,
