ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 18:54:29.390070,7.2,60.4,0,966.0
6,2025-07-30 18:54:30.390070,7.12,59.8,0,1.27
6,2025-07-30 18:54:31.390070,7.12,59.8,0,1.6
6,2025-07-30 18:54:32.390070,7.0,58.7,0,1.93
6,2025-07-30 18:54:33.390070,6.12,51.4,0,2.24
6,2025-07-30 18:54:34.390070,4.62,38.8,0,2.44
6,2025-07-30 18:54:35.390070,6.38,53.5,0,2.44
6,2025-07-30 18:54:36.390070,4.62,38.8,0,2.44
6,2025-07-30 18:54:37.390070,3.62,30.4,0,2.44
6,2025-07-30 18:54:38.390070,3.25,27.3,0,2.44
6,2025-07-30 18:54:39.390070,3.0,25.2,0,2.44
6,2025-07-30 18:54:40.390070,2.88,24.1,0,2.44
6,2025-07-30 18:54:41.390070,2.88,24.1,0,2.44
6,2025-07-30 18:54:42.390070,3.0,25.2,0,2.44
6,2025-07-30 18:54:43.390070,3.0,25.2,0,2.44
6,2025-07-30 18:54:44.390070,3.38,28.3,0,2.44
6,2025-07-30 18:54:45.390070,4.25,35.7,0,2.44
6,2025-07-30 18:54:46.390070,4.62,38.8,0,2.44
6,2025-07-30 18:54:47.390070,5.38,45.1,0,2.44
6,2025-07-30 18:54:48.390070,5.5,46.1,0,2.44
6,2025-07-30 18:54:49.390070,5.5,46.1,0,2.44
6,2025-07-30 18:54:50.390070,5.88,49.3,0,2.44
6,2025-07-30 18:54:51.390070,5.88,49.3,0,2.44
6,2025-07-30 18:54:52.390070,6.0,50.3,0,2.44
6,2025-07-30 18:54:53.390070,5.88,49.3,0,2.44
6,2025-07-30 18:54:54.390070,6.12,51.4,0,2.44
6,2025-07-30 18:54:55.390070,6.12,51.4,0,2.44
6,2025-07-30 18:54:56.390070,6.62,55.6,0,2.44
6,2025-07-30 18:54:57.390070,6.62,55.6,0,2.44
6,2025-07-30 18:54:58.390070,6.62,55.6,0,2.44
6,2025-07-30 18:54:59.390070,6.62,55.6,0,2.44
6,2025-07-30 18:55:00.390070,6.25,54.7,0,2.44
