time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 18:35:47.687555,metric,51,560,240,0,0,0,0,0,0,0,0,0,1usec,232usec,160.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 18:35:48.687746,metric,51,1400,600,1,0,0,0,0.00286,0.00333,0,0,1,4usec,27usec,299.17,2.0kbps,4.0kbps,4.5ms,4.5ms,4ms,0x4601,295.8,ue_create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,8,1.0,9,2.5kbps,2,1,33%,3,30,0,24.3,-3.7,1,9,4.2kbps,1,0,0%,24,0,1,1,0,0,0,0,0,186ns,n/a,21,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms
2025-07-30 18:35:49.687577,metric,51,1400,600,0,0,0,1,0.0143,0.0733,0,0,1,7usec,35usec,348.0,16kbps,608kbps,4.5ms,5.5ms,4.5ms,0x4601,300.12,ue_reconf,,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,13,1.0,10,17kbps,21,0,0%,0,105,0.008,32.0,-3.7,1,27,608kbps,44,0,0%,644,2.01k,8,0,0,0,0,0,0,178ns,n/a,19,4.52ms,5.5ms,4.47ms,4ms,4ms,4.14ms
2025-07-30 18:35:50.687641,metric,51,1398,598,0,4,0,2,0.01,0.226,0,0,1,9usec,33usec,437.14,25kbps,1.4Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,26,25kbps,14,0,0%,0,28,0.017,32.0,-3.4,1,27,1.4Mbps,129,6,4%,1471,2.01k,3,0,0,0,0,0,-0.49500006,195ns,n/a,23,4.47ms,4.5ms,4.33ms,4.09ms,4.5ms,4ms
2025-07-30 18:35:51.687708,metric,51,1400,600,0,0,0,2,0.00714,0.243,0,0,1,9usec,30usec,507.16,18kbps,1.6Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,1,4601,15,1.0,27,19kbps,10,0,0%,0,20,0.017,31.7,-3.4,1,27,1.6Mbps,147,0,0%,1645,2.01k,1,0,0,0,0,0,-0.49500006,222ns,n/a,19,4.49ms,4.5ms,4.35ms,4.11ms,4.5ms,n/a
2025-07-30 18:35:52.687728,metric,51,1400,600,0,0,7,2,0.178,0.167,0,0,1,10usec,37usec,690.16,8.8Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,8.8Mbps,236,4,1%,303k,11006,0.010000002,32.2,-3.6,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-0.49500006,229ns,n/a,19,4.49ms,4.5ms,4.45ms,4.17ms,4.5ms,3.96ms
2025-07-30 18:35:53.687719,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,58usec,743.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,659k,69016,0.010000002,32.3,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-0.49500006,227ns,n/a,19,4.5ms,4.5ms,4.45ms,4.05ms,4.5ms,3.96ms
2025-07-30 18:35:54.687645,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,42usec,823.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1399,1,0%,997k,69006,0.0010000011,32.2,-3.8,1,27,1.6Mbps,100,0,0%,1672,2.01k,0,0,0,0,0,0,-0.49500006,234ns,n/a,19,4.49ms,4.5ms,4.44ms,4.03ms,4.5ms,3.96ms
2025-07-30 18:35:55.687696,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,52usec,968.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1390,10,0%,1.39M,68988,0.003999982,31.7,-4.3,1,27,1.6Mbps,99,1,1%,1664,2.01k,0,1,0,0,1,0,-0.5940001,220ns,n/a,20,4.5ms,4.5ms,4.45ms,4.03ms,4.5ms,3.96ms
2025-07-30 18:35:56.687696,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,50usec,58.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.74M,69016,0.003999982,31.9,-3.8,1,27,1.6Mbps,99,1,1%,1687,2.01k,0,0,0,0,0,0,-0.6900002,170ns,n/a,19,4.5ms,4.5ms,4.45ms,4.05ms,4.5ms,3.96ms
2025-07-30 18:35:57.687677,metric,51,1400,600,0,6,49,2,0.996,0.167,0,0,1,17usec,104usec,168.17,56Mbps,1.5Mbps,12ms,4.5ms,6.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ms,,metric,,,,,,,,,,,,,,,,,,12ms,,6.5ms,,,,1,4601,15,1.0,26,56Mbps,1358,28,2%,2.08M,68729,0.011000213,32.3,-3.8,1,27,1.5Mbps,96,3,3%,1672,2.01k,0,7,3,1,1,0,-0.9870003,183ns,n/a,19,4.5ms,4.5ms,4.54ms,4.33ms,12ms,3.97ms
2025-07-30 18:35:58.687754,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,70usec,225.4,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1399,1,0%,2.36M,68978,0.0020002127,32.3,-4.0,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-0.9870003,188ns,n/a,20,4.49ms,4.5ms,4.45ms,4.07ms,4.5ms,3.95ms
2025-07-30 18:35:59.687844,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,17usec,72usec,313.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,2.37M,69016,0.0020002127,32.2,-3.5,1,27,1.6Mbps,100,0,0%,1672,2.01k,0,0,0,0,0,0,-0.9870003,215ns,n/a,19,4.49ms,4.5ms,4.45ms,4.11ms,4.5ms,3.96ms
2025-07-30 18:36:00.687718,metric,51,1400,600,0,0,49,8,1,0.35,0,0,1,16usec,46usec,397.16,53Mbps,874kbps,5ms,5.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,15,1.0,26,53Mbps,1295,105,7%,2.18M,68953,,9.5,-4.7,1,10,874kbps,154,53,25%,5182,2.01k,11,0,1,0,2,0,-4.9930005,216ns,n/a,24,4.5ms,5.5ms,4.44ms,4.07ms,4.5ms,3.95ms
2025-07-30 18:36:01.687844,metric,51,1400,600,0,0,49,25,1,0.865,0,0,1,17usec,49usec,564.16,49Mbps,441kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,14,1.0,25,49Mbps,1255,145,10%,1.14M,68922,,1.6,-4.8,1,2,442kbps,389,130,25%,15201,7.59k,3,1,0,0,14,2,-4.9640026,225ns,n/a,19,4.46ms,4.5ms,4.43ms,4.05ms,4.5ms,3.96ms
2025-07-30 18:36:02.687690,metric,51,1400,600,0,0,49,24,1,0.855,0,0,1,17usec,41usec,666.6,51Mbps,513kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,14,1.0,25,51Mbps,1296,104,7%,1.81M,68753,-0.017020298,1.8,-4.7,1,1,514kbps,425,88,17%,14913,3.91k,3,0,0,0,7,1,-4.9380116,230ns,n/a,19,4.48ms,4.5ms,4.42ms,4.03ms,4.5ms,3.97ms
