time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-31 00:25:27.122205,metric,51,1400,600,0,0,49,3,1,0.17,0,0,1,15usec,48usec,84.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,1.66M,69016,0,30.7,-3.6,1,26,1.6Mbps,97,5,4%,1839,2.01k,0,0,0,0,0,0,-0.5870002,221ns,n/a,19,4.5ms,4.5ms,4.45ms,4.04ms,3.96ms
2025-07-31 00:25:28.122362,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,65usec,219.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,2.01M,69006,0,32.5,-3.8,1,27,1.6Mbps,100,0,0%,1669,2.01k,0,0,0,0,0,0,-0.5870002,229ns,n/a,19,4.5ms,4.5ms,4.46ms,4.03ms,3.96ms
2025-07-31 00:25:29.122277,metric,51,1393,596,0,17,46,4,0.95,0.243,0,0,1,20usec,1020usec,340.1,46Mbps,1.3Mbps,5.5ms,5ms,4.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5.5ms,,4.5ms,5ms,,,,4601,1,15,1.0,25,46Mbps,1173,146,11%,2.37M,64974,-0.8570034,19.0,-10.9,1,19,1.3Mbps,116,28,19%,2659,2.01k,4,16,7,3,16,1,-1.451,219ns,n/a,23,4.48ms,5ms,4.33ms,4.02ms,3.95ms
2025-07-31 00:25:30.122219,metric,51,1397,600,0,1,49,2,1,0.31,0,0,1,16usec,118usec,386.5,53Mbps,1.5Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,14,1.0,24,53Mbps,1391,1,0%,2.12M,68737,0.0099891415,31.4,-4.3,1,27,1.5Mbps,182,4,2%,1659,2.01k,3,0,0,0,0,0,,200ns,n/a,18,4.45ms,4.5ms,4.29ms,4.03ms,3.98ms
2025-07-31 00:25:31.122285,metric,51,1400,600,0,0,49,4,1,0.243,0,0,1,16usec,45usec,490.16,49Mbps,1.2Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,49Mbps,1211,189,13%,2.04M,68958,-1.3780077,19.9,-4.8,1,19,1.2Mbps,95,48,33%,2914,3.06k,0,0,1,0,18,0,-5,369ns,n/a,19,4.49ms,4.5ms,4.45ms,4.05ms,3.96ms
2025-07-31 00:25:32.122259,metric,51,1400,600,0,0,49,10,1,0.405,0,0,1,15usec,45usec,653.11,13Mbps,222kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,9,13Mbps,962,438,31%,1.76M,68640,-3.9260097,8.6,-4.9,1,13,223kbps,101,142,58%,6542,3.91k,3,1,20,0,63,0,,348ns,n/a,29,4.48ms,4.5ms,4.42ms,4.06ms,3.96ms
2025-07-31 00:25:33.122375,metric,51,1400,600,0,0,49,13,1,0.56,0,0,1,16usec,50usec,771.16,13Mbps,414kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,7,13Mbps,1163,237,16%,1.84M,68810,-3.9510043,11.1,-4.7,1,12,415kbps,121,217,64%,8280,2.01k,3,0,3,0,42,0,,383ns,n/a,19,4.48ms,4.5ms,4.45ms,4.03ms,3.99ms
2025-07-31 00:25:34.122250,metric,51,1400,600,0,0,49,10,1,0.475,0,0,1,16usec,42usec,836.16,13Mbps,413kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,13Mbps,1235,165,11%,1.81M,68638,,13.9,-4.8,1,14,414kbps,95,191,66%,6319,2.01k,2,4,0,0,30,0,-5,367ns,n/a,19,4.48ms,4.5ms,4.44ms,4.03ms,3.97ms
2025-07-31 00:25:35.122241,metric,51,1400,600,0,0,49,4,1,0.403,0,0,1,15usec,47usec,952.16,10Mbps,446kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,7,11Mbps,952,448,32%,2.01M,68778,,21.2,-4.4,1,23,447kbps,76,165,68%,2903,2.01k,0,30,0,0,83,0,-5,212ns,n/a,23,4.5ms,4.5ms,4.4ms,4.02ms,3.99ms
2025-07-31 00:25:36.122265,metric,51,1400,600,0,0,49,2,1,0.333,0,0,1,15usec,57usec,1018.16,9.4Mbps,504kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,9.4Mbps,851,549,39%,1.94M,68782,,23.7,-4.1,1,27,505kbps,67,133,66%,1700,2.01k,0,49,0,0,100,0,,139ns,n/a,23,4.47ms,4.5ms,4.38ms,4.02ms,3.99ms
2025-07-31 00:25:37.122261,metric,51,1400,600,0,0,48,2,1,0.333,0,0,1,15usec,45usec,104.16,9.9Mbps,627kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,9.9Mbps,905,495,35%,1.95M,68586,-3.9910007,22.1,-4.1,1,27,628kbps,79,121,60%,1706,2.01k,0,51,1,1,88,0,,138ns,n/a,21,4.44ms,4.5ms,4.41ms,4.01ms,3.98ms
2025-07-31 00:25:38.122276,metric,51,1400,600,0,0,48,2,1,0.333,0,0,1,15usec,43usec,219.16,12Mbps,495kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,12Mbps,1106,294,21%,2M,68456,-3.9910007,25.0,-4.0,1,27,495kbps,66,134,67%,1701,2.01k,0,44,0,0,50,0,,149ns,n/a,23,4.46ms,4.5ms,4.39ms,4.01ms,3.98ms
2025-07-31 00:25:39.122308,metric,51,1400,600,0,0,48,4,1,0.402,0,0,1,15usec,60usec,287.16,12Mbps,507kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,7,12Mbps,1102,298,21%,1.91M,68526,-3.999,19.9,-4.8,1,22,508kbps,96,145,60%,2624,2.01k,0,37,0,0,50,3,,268ns,n/a,23,4.47ms,4.5ms,4.38ms,4.01ms,3.98ms
2025-07-31 00:25:40.122309,metric,51,1400,600,0,0,49,10,1,0.622,0,0,1,16usec,50usec,438.16,11Mbps,415kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,7,11Mbps,1029,371,26%,1.9M,68936,-3.999,12.1,-5.2,1,13,416kbps,143,228,61%,6037,2.01k,1,23,0,0,64,17,,367ns,n/a,19,4.48ms,4.5ms,4.42ms,4.01ms,3.99ms
2025-07-31 00:25:41.122198,metric,51,1400,600,0,0,49,9,1,0.577,0,0,1,15usec,52usec,528.6,11Mbps,382kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,11Mbps,979,421,30%,1.95M,68855,-3.999,10.9,-5.4,1,16,383kbps,121,226,65%,5491,2.01k,6,32,0,0,76,1,,358ns,n/a,24,4.48ms,4.5ms,4.41ms,4.01ms,3.98ms
2025-07-31 00:25:42.122262,metric,51,1400,600,0,0,49,9,1,0.583,0,0,1,16usec,48usec,555.16,11Mbps,353kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,11Mbps,966,434,31%,1.86M,68820,,10.3,-5.5,1,16,353kbps,123,226,64%,5403,2.01k,2,31,0,0,79,0,-5,380ns,n/a,20,4.46ms,4.5ms,4.4ms,4.03ms,3.99ms
2025-07-31 00:25:43.122213,metric,51,1400,600,0,0,49,8,1,0.607,0,0,1,16usec,41usec,715.6,11Mbps,395kbps,5.5ms,4.5ms,4.5ms,5.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5.5ms,,4.5ms,5.5ms,,,,4601,1,9,1.0,7,11Mbps,979,421,30%,1.9M,68876,-3.9910007,13.6,-5.5,1,17,395kbps,124,240,65%,5140,2.01k,2,3,0,0,82,0,-5,346ns,n/a,23,4.48ms,4.5ms,4.4ms,4.02ms,4ms
2025-07-31 00:25:44.122256,metric,51,1400,600,0,0,49,5,1,0.38,0,0,1,15usec,48usec,769.16,11Mbps,525kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,11Mbps,1013,387,27%,2.02M,68813,,15.0,-5.5,1,19,526kbps,82,149,64%,3573,1.53k,4,0,24,0,53,0,-5,139ns,n/a,19,4.48ms,4.5ms,4.43ms,4.04ms,3.97ms
2025-07-31 00:25:45.122400,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,40usec,864.12,9.9Mbps,787kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,9.9Mbps,900,500,35%,2.01M,68792,,15.7,-5.0,1,27,787kbps,50,50,50%,1632,2.01k,0,0,50,0,50,0,-5,252ns,n/a,19,4.5ms,4.5ms,4.49ms,4.03ms,3.96ms
2025-07-31 00:25:46.122363,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,52usec,1021.11,12Mbps,716kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,7,12Mbps,1080,320,22%,1.93M,68876,-3.8660097,20.9,-4.2,1,27,716kbps,45,55,55%,1632,1.53k,0,0,34,0,30,0,,221ns,n/a,19,4.5ms,4.5ms,4.49ms,4.04ms,3.96ms
2025-07-31 00:25:47.122253,metric,51,1400,600,0,0,49,13,1,0.51,0,0,1,16usec,48usec,87.16,12Mbps,306kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,12Mbps,1110,290,20%,1.55M,68729,-3.9560032,10.2,-5.1,1,11,307kbps,113,190,62%,7970,5.45k,3,0,4,0,50,0,-4.999,167ns,n/a,24,4.49ms,4.5ms,4.45ms,4.04ms,3.97ms
2025-07-31 00:25:48.122339,metric,51,1400,600,0,0,48,13,1,0.52,0,0,1,16usec,46usec,128.4,11Mbps,411kbps,5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,11Mbps,1042,358,25%,1.77M,68579,-3.9800014,11.8,-5.0,1,14,411kbps,122,192,61%,7966,5.45k,12,0,0,0,70,6,-5,255ns,n/a,19,4.47ms,4.5ms,4.45ms,4.06ms,3.99ms
2025-07-31 00:25:49.122269,metric,51,1400,600,0,0,49,8,1,0.415,0,0,1,15usec,53usec,243.16,9.7Mbps,449kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,8,1.0,6,9.7Mbps,995,405,28%,1.92M,68764,,14.5,-4.8,1,17,450kbps,110,139,55%,5027,2.01k,10,0,0,0,80,1,-5,354ns,n/a,23,4.47ms,4.5ms,4.43ms,4.05ms,3.98ms
2025-07-31 00:25:50.122435,metric,51,1400,600,0,0,48,2,1,0.333,0,0,1,15usec,75usec,423.13,9.9Mbps,504kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,9.9Mbps,893,507,36%,1.93M,68396,,22.7,-4.1,1,27,505kbps,67,133,66%,1705,2.01k,0,0,6,6,99,0,-5,342ns,n/a,23,4.5ms,4.5ms,4.39ms,4.01ms,3.98ms
2025-07-31 00:25:51.122351,metric,51,1400,600,0,0,49,3,1,0.31,0,0,1,15usec,56usec,503.7,12Mbps,963kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,7,12Mbps,1113,287,20%,2.06M,68740,-3.5960293,23.7,-3.9,1,26,963kbps,107,80,42%,1840,2.01k,0,0,18,18,51,0,-4.9920006,327ns,n/a,19,4.5ms,4.5ms,4.43ms,4.02ms,3.99ms
2025-07-31 00:25:52.122278,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,49usec,618.16,18Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,9,1.0,8,18Mbps,1400,0,0%,2.01M,69006,-2.3461199,31.8,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.9920006,336ns,n/a,19,4.5ms,4.5ms,4.47ms,4.05ms,3.96ms
2025-07-31 00:25:53.122250,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,71usec,715.17,22Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,11,22Mbps,1400,0,0%,2M,69016,-1.0961027,32.4,-4.0,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.9920006,178ns,n/a,19,4.49ms,4.5ms,4.39ms,4.05ms,3.96ms
2025-07-31 00:25:54.122237,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,40usec,769.16,28Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,9,1.0,13,28Mbps,1400,0,0%,2.26M,68988,0.15389258,32.5,-4.0,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-4.9920006,140ns,n/a,20,4.5ms,4.5ms,4.39ms,4.03ms,3.96ms
2025-07-31 00:25:55.122332,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,46usec,885.16,36Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,10,1.0,17,36Mbps,1400,0,0%,2.24M,69016,1.4039019,32.5,-4.0,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.9920006,146ns,n/a,19,4.49ms,4.5ms,4.41ms,4.03ms,3.95ms
