time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-07-30 23:34:36.477412,PHY,0x4601,1,0,50,"[0,",0,0,1,6452.6,+26.4dB,19.8us,"[0,",1,423.17,normal,0,valid,-16.1dB,-15.7dB,na,na,,,,
2025-07-30 23:34:36.482474,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-20.6dB,17.1us,"[0,",1,424.7,normal,0,invalid,-43.8dB,-65.4dB,na,na,no,,,
2025-07-30 23:34:36.482610,CSI,0x4601,2,,na,"[4,",,,,,+34.3dB,26.0us,"[0,",1,424.8,normal,0,valid,-12.2dB,-12.3dB,-0.07us,-72.3Hz,,"[7,",0001,1
2025-07-30 23:34:36.502428,PHY,0x4601,1,4,na,"[0,",0,0,,10464.4,+25.9dB,16.5us,"[0,",1,426.7,normal,0,valid,-13.9dB,-13.9dB,na,na,yes,,,
2025-07-30 23:34:36.502702,CSI,0x4601,2,,na,"[4,",,,,,+35.1dB,16.8us,"[0,",1,426.8,normal,0,valid,-12.3dB,-12.3dB,-0.04us,+21.2Hz,,"[7,",1111,1
2025-07-30 23:34:36.522399,PHY,0x4601,1,4,na,"[0,",0,0,2,0.5,-23.2dB,24.8us,"[0,",1,428.7,normal,0,invalid,-43.5dB,-66.7dB,na,na,,,,
2025-07-30 23:34:36.522419,PHY,0x4601,1,0,na,"[0,",0,0,1,1111.7,+16.2dB,11.8us,"[0,",1,428.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 23:34:36.522628,CSI,0x4601,2,,na,"[4,",,,,,+27.0dB,22.5us,"[0,",1,428.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-80.6Hz,,"[7,",1111,1
2025-07-30 23:34:36.538438,PHY,0x4601,1,0,na,"[0,",0,0,1,1067.2,+16.0dB,19.2us,"[0,",1,429.19,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 23:34:36.542447,PHY,0x4601,1,4,na,"[0,",0,0,,1253.4,+16.7dB,19.9us,"[0,",1,430.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 23:34:36.542696,CSI,0x4601,2,,na,"[4,",,,,,+30.8dB,23.5us,"[0,",1,430.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-18.5Hz,,"[7,",1111,1
2025-07-30 23:34:36.562395,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-23.1dB,15.8us,"[0,",1,432.7,normal,0,invalid,-43.3dB,-66.9dB,na,na,,,,
2025-07-30 23:34:36.562412,PHY,0x4601,1,0,na,"[0,",0,0,1,1243.2,+16.7dB,12.5us,"[0,",1,432.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 23:34:36.562644,CSI,0x4601,2,,na,"[4,",,,,,+32.4dB,16.7us,"[0,",1,432.8,normal,0,valid,-12.3dB,-12.4dB,0.20us,-21.9Hz,,"[7,",1111,1
2025-07-30 23:34:36.563448,PHY,0x4601,1,0,na,"[0,",0,0,1,1195.9,+16.5dB,15.3us,"[0,",1,432.9,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-07-30 23:34:36.582459,PHY,0x4601,1,4,na,"[0,",0,0,,1325.4,+17.0dB,14.7us,"[0,",1,434.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 23:34:36.582727,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,21.2us,"[0,",1,434.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,+11.9Hz,,"[7,",1111,1
2025-07-30 23:34:36.602705,CSI,0x4601,2,,na,"[4,",,,,,+35.3dB,12.3us,"[0,",1,436.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,+0.1Hz,,"[7,",1111,1
2025-07-30 23:34:36.611995,PHY,0x4601,2,,na,"[0,",,,111,,+26.1dB,23.9us,"[0,",1,437.7,normal,0,valid,-13.5dB,-13.5dB,0.20us,-13.1Hz,,"[6,",,1
2025-07-30 23:34:36.622486,PHY,0x4601,1,4,na,"[0,",0,0,,1249.6,+16.7dB,16.3us,"[0,",1,438.7,normal,0,valid,-14.1dB,-14.2dB,na,na,yes,,,
2025-07-30 23:34:36.622610,CSI,0x4601,2,,na,"[4,",,,,,+29.5dB,12.2us,"[0,",1,438.8,normal,0,valid,-12.4dB,-12.5dB,0.22us,-46.9Hz,,"[7,",1111,1
2025-07-30 23:34:36.642442,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-38.1dB,15.3us,"[0,",1,440.7,normal,0,invalid,-43.4dB,-82.1dB,na,na,,,,
2025-07-30 23:34:36.642458,PHY,0x4601,1,0,na,"[0,",0,0,1,1220.8,+16.6dB,11.7us,"[0,",1,440.7,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-07-30 23:34:36.642718,CSI,0x4601,2,,na,"[4,",,,,,+29.1dB,13.8us,"[0,",1,440.8,normal,0,valid,-12.5dB,-12.5dB,0.23us,-102.3Hz,,"[7,",1111,1
2025-07-30 23:34:36.662396,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-24.1dB,14.5us,"[0,",1,442.7,normal,0,invalid,-44.2dB,-68.9dB,na,na,no,,,
2025-07-30 23:34:36.662632,CSI,0x4601,2,,na,"[4,",,,,,+28.4dB,12.3us,"[0,",1,442.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,+12.4Hz,,"[7,",1111,1
2025-07-30 23:34:36.682458,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-16.0dB,14.4us,"[0,",1,444.7,normal,0,invalid,-43.2dB,-59.3dB,na,na,no,,,
2025-07-30 23:34:36.682689,CSI,0x4601,2,,na,"[4,",,,,,+28.7dB,11.6us,"[0,",1,444.8,normal,0,valid,-12.5dB,-12.6dB,0.21us,+12.1Hz,,"[7,",1111,1
2025-07-30 23:34:36.702414,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-32.3dB,14.9us,"[0,",1,446.7,normal,0,invalid,-43.1dB,-75.4dB,na,na,no,,,
2025-07-30 23:34:36.702691,CSI,0x4601,2,,na,"[4,",,,,,+39.9dB,12.0us,"[0,",1,446.8,normal,0,valid,-12.5dB,-12.5dB,0.22us,-49.8Hz,,"[7,",1111,1
2025-07-30 23:34:36.722478,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-17.6dB,14.6us,"[0,",1,448.7,normal,0,invalid,-42.7dB,-60.6dB,na,na,no,,,
2025-07-30 23:34:36.722634,CSI,0x4601,2,,na,"[4,",,,,,+30.8dB,14.4us,"[0,",1,448.8,normal,0,valid,-12.4dB,-12.5dB,0.21us,-73.6Hz,,"[7,",1111,1
2025-07-30 23:34:36.737478,PHY,0x4601,1,0,na,"[0,",0,0,1,1234.8,+16.6dB,17.2us,"[0,",1,449.17,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-07-30 23:34:36.742432,PHY,0x4601,1,4,na,"[0,",0,0,,1279.8,+16.8dB,20.9us,"[0,",1,450.7,normal,0,valid,-14.2dB,-14.3dB,na,na,yes,,,
2025-07-30 23:34:36.742674,CSI,0x4601,2,,na,"[4,",,,,,+30.1dB,15.9us,"[0,",1,450.8,normal,0,valid,-12.6dB,-12.6dB,0.22us,-80.7Hz,,"[7,",1111,1
2025-07-30 23:34:36.762392,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-17.6dB,15.0us,"[0,",1,452.7,normal,0,invalid,-42.9dB,-62.1dB,na,na,no,,,
2025-07-30 23:34:36.762635,CSI,0x4601,2,,na,"[4,",,,,,+29.2dB,13.3us,"[0,",1,452.8,normal,0,valid,-12.6dB,-12.6dB,0.20us,-196.1Hz,,"[7,",1111,1
2025-07-30 23:34:36.782454,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-21.4dB,14.9us,"[0,",1,454.7,normal,0,invalid,-43.0dB,-65.3dB,na,na,no,,,
2025-07-30 23:34:36.782687,CSI,0x4601,2,,na,"[4,",,,,,+28.5dB,14.4us,"[0,",1,454.8,normal,0,valid,-12.5dB,-12.6dB,0.20us,-37.7Hz,,"[7,",1111,1
2025-07-30 23:34:36.802407,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-18.6dB,14.4us,"[0,",1,456.7,normal,0,invalid,-43.6dB,-63.2dB,na,na,no,,,
2025-07-30 23:34:36.802650,CSI,0x4601,2,,na,"[4,",,,,,+32.5dB,13.8us,"[0,",1,456.8,normal,0,valid,-12.6dB,-12.6dB,0.21us,-183.9Hz,,"[7,",1111,1
2025-07-30 23:34:36.822474,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-22.9dB,16.0us,"[0,",1,458.7,normal,0,invalid,-43.5dB,-67.9dB,na,na,no,,,
2025-07-30 23:34:36.822618,CSI,0x4601,2,,na,"[4,",,,,,+31.1dB,14.5us,"[0,",1,458.8,normal,0,valid,-12.6dB,-12.6dB,0.20us,-64.5Hz,,"[7,",1111,1
2025-07-30 23:34:36.842431,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-25.9dB,18.6us,"[0,",1,460.7,normal,0,invalid,-43.3dB,-70.0dB,na,na,no,,,
2025-07-30 23:34:36.842668,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,12.0us,"[0,",1,460.8,normal,0,valid,-12.5dB,-12.6dB,0.20us,-210.2Hz,,"[7,",1111,1
2025-07-30 23:34:36.862386,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-34.5dB,15.8us,"[0,",1,462.7,normal,0,invalid,-42.9dB,-77.5dB,na,na,no,,,
2025-07-30 23:34:36.862612,CSI,0x4601,2,,na,"[4,",,,,,+29.6dB,11.6us,"[0,",1,462.8,normal,0,valid,-12.6dB,-12.6dB,0.21us,-66.7Hz,,"[7,",1111,1
2025-07-30 23:34:36.882446,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-17.7dB,14.3us,"[0,",1,464.7,normal,0,invalid,-43.4dB,-61.3dB,na,na,no,,,
2025-07-30 23:34:36.882691,CSI,0x4601,2,,na,"[4,",,,,,+30.4dB,18.0us,"[0,",1,464.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,-61.5Hz,,"[7,",1111,1
2025-07-30 23:34:36.902402,PHY,0x4601,1,4,na,"[0,",0,0,,1.0,-12.1dB,14.3us,"[0,",1,466.7,normal,0,invalid,-42.9dB,-56.1dB,na,na,no,,,
2025-07-30 23:34:36.902657,CSI,0x4601,2,,na,"[4,",,,,,+30.9dB,11.3us,"[0,",1,466.8,normal,0,valid,-12.5dB,-12.6dB,0.20us,-41.9Hz,,"[7,",1111,1
2025-07-30 23:34:36.922465,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-16.3dB,14.4us,"[0,",1,468.7,normal,0,invalid,-43.0dB,-60.2dB,na,na,no,,,
2025-07-30 23:34:36.922727,CSI,0x4601,2,,na,"[4,",,,,,+28.9dB,18.5us,"[0,",1,468.8,normal,0,valid,-12.5dB,-12.6dB,0.19us,-107.4Hz,,"[7,",1111,1
