time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 13:25:08.044883,CSI,0x4601,2,"[7,",na,"[4,",2222,-4.5dB,25.3us,"[0,",1,1,262.8,normal,0,invalid,-42.6dB,-49.2dB,-1.13us,-6621.9Hz,,,,,,
2025-07-30 13:25:08.049562,PHY,0x4601,1,,50,"[0,",,+26.4dB,27.6us,"[0,",1,,262.17,normal,0,valid,-16.1dB,-15.8dB,na,na,0,0,0,1,6438.1,
2025-07-30 13:25:08.064557,PHY,0x4601,1,,na,"[0,",,+27.4dB,24.7us,"[0,",1,,264.7,normal,0,valid,-14.0dB,-14.0dB,na,na,4,0,0,,14737.8,yes
2025-07-30 13:25:08.064826,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,21.8us,"[0,",1,1,264.8,normal,0,valid,-12.3dB,-12.3dB,-0.01us,+31.2Hz,,,,,,
2025-07-30 13:25:08.084616,PHY,0x4601,1,,na,"[0,",,-18.7dB,19.4us,"[0,",1,,266.7,normal,0,invalid,-43.2dB,-63.0dB,na,na,4,0,0,2,0.2,
2025-07-30 13:25:08.084647,PHY,0x4601,1,,na,"[0,",,+27.9dB,19.7us,"[0,",1,,266.7,normal,0,valid,-14.2dB,-14.2dB,na,na,0,0,0,1,16459.5,
2025-07-30 13:25:08.084748,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.3dB,22.1us,"[0,",1,1,266.8,normal,0,valid,-12.4dB,-12.4dB,-0.03us,+21.1Hz,,,,,,
2025-07-30 13:25:08.089569,PHY,0x4601,1,,na,"[0,",,+16.2dB,16.7us,"[0,",1,,266.17,normal,0,valid,-11.3dB,-11.4dB,na,na,0,0,0,11,1121.4,
2025-07-30 13:25:08.104563,PHY,0x4601,1,,na,"[0,",,+16.0dB,15.6us,"[0,",1,,268.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1058.6,yes
2025-07-30 13:25:08.104841,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.2dB,13.2us,"[0,",1,1,268.8,normal,0,valid,-12.4dB,-12.5dB,0.23us,+18.9Hz,,,,,,
2025-07-30 13:25:08.124533,PHY,0x4601,1,,na,"[0,",,+16.2dB,16.6us,"[0,",1,,270.7,normal,0,valid,-11.0dB,-11.1dB,na,na,4,0,0,11,1111.5,
2025-07-30 13:25:08.124549,PHY,0x4601,1,,na,"[0,",,-13.2dB,11.8us,"[0,",1,,270.7,normal,0,invalid,-44.1dB,-58.1dB,na,na,0,0,0,22,0.7,
2025-07-30 13:25:08.124765,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.8dB,17.7us,"[0,",1,1,270.8,normal,0,valid,-12.3dB,-12.4dB,0.24us,-16.2Hz,,,,,,
2025-07-30 13:25:08.125574,PHY,0x4601,1,,na,"[0,",,+16.1dB,15.8us,"[0,",1,,270.9,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1101.0,
2025-07-30 13:25:08.144587,PHY,0x4601,1,,na,"[0,",,+16.1dB,15.6us,"[0,",1,,272.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1077.3,yes
2025-07-30 13:25:08.144859,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.3dB,13.2us,"[0,",1,1,272.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,-7.5Hz,,,,,,
2025-07-30 13:25:08.164791,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.4dB,11.8us,"[0,",1,1,274.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,+31.7Hz,,,,,,
2025-07-30 13:25:08.174105,PHY,0x4601,2,"[6,",na,"[0,",,+29.5dB,21.0us,"[0,",1,1,275.7,normal,0,valid,-13.4dB,-13.4dB,0.23us,+165.1Hz,,,,111,,
2025-07-30 13:25:08.184605,PHY,0x4601,1,,na,"[0,",,+16.1dB,18.3us,"[0,",1,,276.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,1080.9,yes
2025-07-30 13:25:08.184715,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.4dB,12.4us,"[0,",1,1,276.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-26.0Hz,,,,,,
2025-07-30 13:25:08.204557,PHY,0x4601,1,,na,"[0,",,-30.5dB,15.6us,"[0,",1,,278.7,normal,0,invalid,-43.3dB,-74.0dB,na,na,4,0,0,2,0.0,
2025-07-30 13:25:08.204575,PHY,0x4601,1,,na,"[0,",,+15.8dB,13.7us,"[0,",1,,278.7,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1010.5,
2025-07-30 13:25:08.204811,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,13.9us,"[0,",1,1,278.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-5.6Hz,,,,,,
2025-07-30 13:25:08.224531,PHY,0x4601,1,,na,"[0,",,-23.1dB,18.2us,"[0,",1,,280.7,normal,0,invalid,-42.3dB,-65.7dB,na,na,4,0,0,,0.1,no
2025-07-30 13:25:08.224766,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.5dB,13.0us,"[0,",1,1,280.8,normal,0,valid,-12.6dB,-12.6dB,0.23us,-146.3Hz,,,,,,
2025-07-30 13:25:08.244576,PHY,0x4601,1,,na,"[0,",,-19.7dB,15.4us,"[0,",1,,282.7,normal,0,invalid,-43.7dB,-63.6dB,na,na,4,0,0,,0.2,no
2025-07-30 13:25:08.244840,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.4dB,12.5us,"[0,",1,1,282.8,normal,0,valid,-12.6dB,-12.6dB,0.25us,-118.7Hz,,,,,,
2025-07-30 13:25:08.264538,PHY,0x4601,1,,na,"[0,",,-17.5dB,15.3us,"[0,",1,,284.7,normal,0,valid,-42.9dB,-61.4dB,na,na,4,0,0,,1.0,yes
2025-07-30 13:25:08.264793,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.6dB,13.2us,"[0,",1,1,284.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-31.0Hz,,,,,,
2025-07-30 13:25:08.284598,PHY,0x4601,1,,na,"[0,",,-16.9dB,15.2us,"[0,",1,,286.7,normal,0,invalid,-43.0dB,-61.4dB,na,na,4,0,0,,0.8,no
2025-07-30 13:25:08.284836,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.2dB,12.9us,"[0,",1,1,286.8,normal,0,valid,-12.5dB,-12.5dB,0.23us,-28.6Hz,,,,,,
2025-07-30 13:25:08.299582,PHY,0x4601,1,,na,"[0,",,+15.9dB,17.1us,"[0,",1,,287.17,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1033.8,
2025-07-30 13:25:08.304551,PHY,0x4601,1,,na,"[0,",,+16.4dB,14.3us,"[0,",1,,288.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,1153.1,yes
2025-07-30 13:25:08.304821,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.6dB,13.4us,"[0,",1,1,288.8,normal,0,valid,-12.5dB,-12.5dB,0.24us,-97.1Hz,,,,,,
2025-07-30 13:25:08.324620,PHY,0x4601,1,,na,"[0,",,-16.0dB,22.0us,"[0,",1,,290.7,normal,0,invalid,-43.5dB,-59.8dB,na,na,4,0,0,,0.4,no
2025-07-30 13:25:08.324764,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.2dB,12.4us,"[0,",1,1,290.8,normal,0,valid,-12.5dB,-12.6dB,0.25us,-24.1Hz,,,,,,
2025-07-30 13:25:08.344571,PHY,0x4601,1,,na,"[0,",,-15.1dB,14.3us,"[0,",1,,292.7,normal,0,invalid,-43.0dB,-58.9dB,na,na,4,0,0,,0.4,no
2025-07-30 13:25:08.344812,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.5dB,11.8us,"[0,",1,1,292.8,normal,0,valid,-12.5dB,-12.6dB,0.24us,-90.5Hz,,,,,,
