time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 16:44:30.453349,CSI,0x4601,2,"[7,",na,"[4,",2222,-2.1dB,28.2us,"[0,",1,1,486.8,normal,0,invalid,-44.4dB,-47.7dB,0.28us,+983.5Hz,,,,,,
2025-07-30 16:44:30.458131,PHY,0x4601,1,,50,"[0,",,+18.4dB,19.5us,"[0,",1,,486.17,normal,0,valid,-16.0dB,-15.7dB,na,na,0,0,0,1,1025.8,
2025-07-30 16:44:30.473121,PHY,0x4601,1,,na,"[0,",,+18.8dB,16.8us,"[0,",1,,488.7,normal,0,valid,-13.8dB,-13.9dB,na,na,4,0,0,,2021.4,yes
2025-07-30 16:44:30.473358,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,13.3us,"[0,",1,1,488.8,normal,0,valid,-12.1dB,-12.2dB,0.16us,-137.2Hz,,,,,,
2025-07-30 16:44:30.493086,PHY,0x4601,1,,na,"[0,",,-20.5dB,20.4us,"[0,",1,,490.7,normal,0,invalid,-44.4dB,-65.1dB,na,na,4,0,0,2,0.3,
2025-07-30 16:44:30.493115,PHY,0x4601,1,,na,"[0,",,+18.5dB,11.8us,"[0,",1,,490.7,normal,0,valid,-14.0dB,-14.1dB,na,na,0,0,0,1,1870.2,
2025-07-30 16:44:30.493363,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.1dB,24.4us,"[0,",1,1,490.8,normal,0,valid,-12.2dB,-12.3dB,0.20us,-42.0Hz,,,,,,
2025-07-30 16:44:30.498151,PHY,0x4601,1,,na,"[0,",,+16.0dB,22.4us,"[0,",1,,490.17,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1070.2,
2025-07-30 16:44:30.513138,PHY,0x4601,1,,na,"[0,",,+15.8dB,15.0us,"[0,",1,,492.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1014.3,yes
2025-07-30 16:44:30.513288,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.7dB,14.4us,"[0,",1,1,492.8,normal,0,valid,-12.2dB,-12.3dB,0.26us,-55.8Hz,,,,,,
2025-07-30 16:44:30.533094,PHY,0x4601,1,,na,"[0,",,+15.9dB,15.1us,"[0,",1,,494.7,normal,0,valid,-10.9dB,-11.0dB,na,na,4,0,0,11,1028.0,
2025-07-30 16:44:30.533109,PHY,0x4601,1,,na,"[0,",,-13.4dB,11.6us,"[0,",1,,494.7,normal,0,invalid,-44.1dB,-59.0dB,na,na,0,0,0,22,0.4,
2025-07-30 16:44:30.533371,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.4dB,13.1us,"[0,",1,1,494.8,normal,0,valid,-12.1dB,-12.2dB,0.23us,-109.0Hz,,,,,,
2025-07-30 16:44:30.534151,PHY,0x4601,1,,na,"[0,",,+15.5dB,15.2us,"[0,",1,,494.9,normal,0,valid,-14.0dB,-14.1dB,na,na,0,0,0,1,942.5,
2025-07-30 16:44:30.553051,PHY,0x4601,1,,na,"[0,",,+15.8dB,15.2us,"[0,",1,,496.7,normal,0,valid,-13.8dB,-13.9dB,na,na,4,0,0,,1009.4,yes
2025-07-30 16:44:30.553304,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.1dB,14.3us,"[0,",1,1,496.8,normal,0,valid,-12.2dB,-12.2dB,0.25us,-125.9Hz,,,,,,
2025-07-30 16:44:30.573384,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.7dB,18.1us,"[0,",1,1,498.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,+36.4Hz,,,,,,
2025-07-30 16:44:30.582687,PHY,0x4601,2,"[6,",na,"[0,",,+32.3dB,24.0us,"[0,",1,1,499.7,normal,0,valid,-13.3dB,-13.4dB,0.25us,-111.0Hz,,,,111,,
2025-07-30 16:44:30.593071,PHY,0x4601,1,,na,"[0,",,+15.8dB,19.5us,"[0,",1,,500.7,normal,0,valid,-13.9dB,-14.1dB,na,na,4,0,0,,1012.5,yes
2025-07-30 16:44:30.593301,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.2dB,14.0us,"[0,",1,1,500.8,normal,0,valid,-12.2dB,-12.3dB,0.25us,-13.8Hz,,,,,,
2025-07-30 16:44:30.613131,PHY,0x4601,1,,na,"[0,",,-21.2dB,16.5us,"[0,",1,,502.7,normal,0,invalid,-43.6dB,-65.8dB,na,na,4,0,0,2,0.1,
2025-07-30 16:44:30.613147,PHY,0x4601,1,,na,"[0,",,+15.6dB,11.6us,"[0,",1,,502.7,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,971.6,
2025-07-30 16:44:30.613381,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.0dB,21.4us,"[0,",1,1,502.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-49.0Hz,,,,,,
2025-07-30 16:44:30.633095,PHY,0x4601,1,,na,"[0,",,-16.8dB,15.6us,"[0,",1,,504.7,normal,0,invalid,-43.2dB,-61.0dB,na,na,4,0,0,,0.3,no
2025-07-30 16:44:30.633321,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.8dB,12.7us,"[0,",1,1,504.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-87.7Hz,,,,,,
2025-07-30 16:44:30.653156,PHY,0x4601,1,,na,"[0,",,-21.3dB,21.5us,"[0,",1,,506.7,normal,0,invalid,-44.1dB,-66.3dB,na,na,4,0,0,,0.2,no
2025-07-30 16:44:30.653268,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.7dB,13.2us,"[0,",1,1,506.8,normal,0,valid,-12.3dB,-12.4dB,0.26us,+54.8Hz,,,,,,
2025-07-30 16:44:30.673106,PHY,0x4601,1,,na,"[0,",,-28.8dB,14.8us,"[0,",1,,508.7,normal,0,invalid,-42.9dB,-72.6dB,na,na,4,0,0,,0.0,no
2025-07-30 16:44:30.673383,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.2dB,13.2us,"[0,",1,1,508.8,normal,0,valid,-12.4dB,-12.4dB,0.25us,+1.2Hz,,,,,,
2025-07-30 16:44:30.693061,PHY,0x4601,1,,na,"[0,",,-17.5dB,15.1us,"[0,",1,,510.7,normal,0,invalid,-43.1dB,-60.9dB,na,na,4,0,0,,0.1,no
2025-07-30 16:44:30.693338,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.2dB,12.7us,"[0,",1,1,510.8,normal,0,valid,-12.4dB,-12.4dB,0.24us,-33.1Hz,,,,,,
2025-07-30 16:44:30.708062,PHY,0x4601,1,,na,"[0,",,+15.8dB,17.2us,"[0,",1,,511.17,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1012.4,
2025-07-30 16:44:30.713123,PHY,0x4601,1,,na,"[0,",,+15.9dB,14.0us,"[0,",1,,512.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1034.1,yes
2025-07-30 16:44:30.713403,CSI,0x4601,2,"[7,",na,"[4,",1111,+27.8dB,13.6us,"[0,",1,1,512.8,normal,0,valid,-12.3dB,-12.4dB,0.25us,-22.7Hz,,,,,,
2025-07-30 16:44:30.733082,PHY,0x4601,1,,na,"[0,",,-23.0dB,15.9us,"[0,",1,,514.7,normal,0,invalid,-42.8dB,-66.6dB,na,na,4,0,0,,0.2,no
2025-07-30 16:44:30.733348,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.9dB,14.1us,"[0,",1,1,514.8,normal,0,valid,-12.2dB,-12.3dB,0.25us,-128.6Hz,,,,,,
2025-07-30 16:44:30.753146,PHY,0x4601,1,,na,"[0,",,-23.8dB,14.7us,"[0,",1,,516.7,normal,0,invalid,-43.2dB,-67.8dB,na,na,4,0,0,,0.2,no
2025-07-30 16:44:30.753273,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.2dB,12.9us,"[0,",1,1,516.8,normal,0,valid,-12.3dB,-12.3dB,0.23us,-34.2Hz,,,,,,
2025-07-30 16:44:30.773098,PHY,0x4601,1,,na,"[0,",,-18.4dB,14.2us,"[0,",1,,518.7,normal,0,invalid,-43.1dB,-61.8dB,na,na,4,0,0,,0.2,no
2025-07-30 16:44:30.773333,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.6dB,11.9us,"[0,",1,1,518.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-137.3Hz,,,,,,
2025-07-30 16:44:30.793058,PHY,0x4601,1,,na,"[0,",,-12.5dB,14.1us,"[0,",1,,520.7,normal,0,invalid,-43.2dB,-57.1dB,na,na,4,0,0,,0.5,no
2025-07-30 16:44:30.793335,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.5dB,12.2us,"[0,",1,1,520.8,normal,0,valid,-12.2dB,-12.2dB,0.23us,-164.8Hz,,,,,,
2025-07-30 16:44:30.813119,PHY,0x4601,1,,na,"[0,",,-22.3dB,14.6us,"[0,",1,,522.7,normal,0,invalid,-43.3dB,-67.0dB,na,na,4,0,0,,0.6,no
2025-07-30 16:44:30.813401,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.0dB,17.2us,"[0,",1,1,522.8,normal,0,valid,-12.3dB,-12.4dB,0.26us,-91.3Hz,,,,,,
2025-07-30 16:44:30.833076,PHY,0x4601,1,,na,"[0,",,-25.1dB,14.4us,"[0,",1,,524.7,normal,0,invalid,-43.2dB,-69.4dB,na,na,4,0,0,,0.2,no
2025-07-30 16:44:30.833356,CSI,0x4601,2,"[7,",na,"[4,",1111,+27.6dB,12.3us,"[0,",1,1,524.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-66.5Hz,,,,,,
2025-07-30 16:44:30.853135,PHY,0x4601,1,,na,"[0,",,-13.9dB,14.5us,"[0,",1,,526.7,normal,0,invalid,-43.7dB,-57.9dB,na,na,4,0,0,,0.9,no
2025-07-30 16:44:30.853290,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.2dB,12.6us,"[0,",1,1,526.8,normal,0,valid,-12.6dB,-12.7dB,0.26us,-168.9Hz,,,,,,
2025-07-30 16:44:30.873091,PHY,0x4601,1,,na,"[0,",,-23.5dB,14.4us,"[0,",1,,528.7,normal,0,invalid,-42.7dB,-66.7dB,na,na,4,0,0,,0.2,no
2025-07-30 16:44:30.873372,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.1dB,12.2us,"[0,",1,1,528.8,normal,0,valid,-12.6dB,-12.6dB,0.22us,-72.9Hz,,,,,,
2025-07-30 16:44:30.893054,PHY,0x4601,1,,na,"[0,",,+15.7dB,14.6us,"[0,",1,,530.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1000.4,yes
2025-07-30 16:44:30.893314,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.7dB,12.1us,"[0,",1,1,530.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-45.0Hz,,,,,,
2025-07-30 16:44:30.913130,PHY,0x4601,1,,na,"[0,",,-30.1dB,21.3us,"[0,",1,,532.7,normal,0,invalid,-43.9dB,-74.2dB,na,na,4,0,0,2,0.1,
2025-07-30 16:44:30.913150,PHY,0x4601,1,,na,"[0,",,+15.6dB,12.5us,"[0,",1,,532.7,normal,0,valid,-14.3dB,-14.5dB,na,na,0,0,0,1,967.6,
2025-07-30 16:44:30.913387,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.4dB,31.8us,"[0,",1,1,532.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,+39.6Hz,,,,,,
2025-07-30 16:44:30.933075,PHY,0x4601,1,,na,"[0,",,-20.9dB,20.2us,"[0,",1,,534.7,normal,0,invalid,-43.3dB,-65.7dB,na,na,4,0,0,,0.3,no
2025-07-30 16:44:30.933360,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,22.8us,"[0,",1,1,534.8,normal,0,valid,-12.5dB,-12.6dB,0.26us,-88.3Hz,,,,,,
2025-07-30 16:44:30.934124,PHY,0x4601,1,,na,"[0,",,+15.8dB,15.6us,"[0,",1,,534.9,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1009.4,
2025-07-30 16:44:30.938138,PHY,0x4601,1,,na,"[0,",,+15.7dB,16.2us,"[0,",1,,534.17,normal,0,valid,-14.3dB,-14.5dB,na,na,0,0,0,1,984.9,
2025-07-30 16:44:30.953131,PHY,0x4601,1,,na,"[0,",,+15.8dB,16.9us,"[0,",1,,536.7,normal,0,valid,-14.3dB,-14.5dB,na,na,4,0,0,,1008.6,yes
2025-07-30 16:44:30.953397,CSI,0x4601,2,"[7,",na,"[4,",1011,+30.4dB,15.7us,"[0,",1,1,536.8,normal,0,valid,-12.7dB,-12.7dB,0.22us,-95.0Hz,,,,,,
2025-07-30 16:44:30.973099,PHY,0x4601,1,,na,"[0,",,-16.4dB,24.4us,"[0,",1,,538.7,normal,0,invalid,-43.7dB,-60.2dB,na,na,4,0,0,2,0.2,
2025-07-30 16:44:30.973115,PHY,0x4601,1,,na,"[0,",,+18.2dB,11.8us,"[0,",1,,538.7,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,1773.5,
2025-07-30 16:44:30.973365,CSI,0x4601,2,"[7,",na,"[4,",1011,+31.0dB,21.5us,"[0,",1,1,538.8,normal,0,valid,-12.6dB,-12.6dB,0.21us,-45.2Hz,,,,,,
2025-07-30 16:44:30.993152,PHY,0x4601,1,,na,"[0,",,-25.1dB,14.9us,"[0,",1,,540.7,normal,0,invalid,-43.9dB,-69.5dB,na,na,4,0,0,,0.1,no
2025-07-30 16:44:30.993296,CSI,0x4601,2,"[7,",na,"[4,",1011,+28.9dB,13.7us,"[0,",1,1,540.8,normal,0,valid,-12.6dB,-12.7dB,0.23us,-39.4Hz,,,,,,
2025-07-30 16:44:31.013106,PHY,0x4601,1,,na,"[0,",,-14.2dB,15.6us,"[0,",1,,542.7,normal,0,invalid,-43.3dB,-58.2dB,na,na,4,0,0,,0.3,no
2025-07-30 16:44:31.013349,CSI,0x4601,2,"[7,",na,"[4,",1011,+30.1dB,14.6us,"[0,",1,1,542.8,normal,0,valid,-12.7dB,-12.7dB,0.24us,+52.4Hz,,,,,,
2025-07-30 16:44:31.033060,PHY,0x4601,1,,na,"[0,",,-17.0dB,14.6us,"[0,",1,,544.7,normal,0,invalid,-43.6dB,-60.6dB,na,na,4,0,0,,0.3,no
2025-07-30 16:44:31.033325,CSI,0x4601,2,"[7,",na,"[4,",1011,+32.8dB,12.3us,"[0,",1,1,544.8,normal,0,valid,-12.7dB,-12.8dB,0.27us,+12.5Hz,,,,,,
2025-07-30 16:44:31.053144,PHY,0x4601,1,,na,"[0,",,-17.5dB,21.2us,"[0,",1,,546.7,normal,0,invalid,-43.5dB,-61.9dB,na,na,4,0,0,,0.6,no
2025-07-30 16:44:31.053363,CSI,0x4601,2,"[7,",na,"[4,",1011,+30.0dB,13.9us,"[0,",1,1,546.8,normal,0,valid,-12.6dB,-12.6dB,0.26us,-75.2Hz,,,,,,
2025-07-30 16:44:31.073084,PHY,0x4601,1,,na,"[0,",,+15.8dB,15.1us,"[0,",1,,548.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1014.6,yes
2025-07-30 16:44:31.073349,CSI,0x4601,2,"[7,",na,"[4,",1011,+30.6dB,12.3us,"[0,",1,1,548.8,normal,0,valid,-12.7dB,-12.8dB,0.27us,-111.5Hz,,,,,,
2025-07-30 16:44:31.093139,PHY,0x4601,1,,na,"[0,",,-19.8dB,15.2us,"[0,",1,,550.7,normal,0,invalid,-43.2dB,-64.1dB,na,na,4,0,0,2,0.2,
2025-07-30 16:44:31.093154,PHY,0x4601,1,,na,"[0,",,+15.4dB,11.8us,"[0,",1,,550.7,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,929.8,
2025-07-30 16:44:31.093273,CSI,0x4601,2,"[7,",na,"[4,",1011,+31.4dB,18.4us,"[0,",1,1,550.8,normal,0,valid,-12.7dB,-12.7dB,0.22us,-10.0Hz,,,,,,
2025-07-30 16:44:31.113090,PHY,0x4601,1,,na,"[0,",,-16.9dB,14.2us,"[0,",1,,552.7,normal,0,invalid,-43.7dB,-61.4dB,na,na,4,0,0,,0.3,no
2025-07-30 16:44:31.113340,CSI,0x4601,2,"[7,",na,"[4,",1011,+32.2dB,12.0us,"[0,",1,1,552.8,normal,0,valid,-12.7dB,-12.7dB,0.18us,-106.8Hz,,,,,,
2025-07-30 16:44:31.133065,PHY,0x4601,1,,na,"[0,",,-20.3dB,22.5us,"[0,",1,,554.7,normal,0,invalid,-43.5dB,-64.6dB,na,na,4,0,0,,0.2,no
2025-07-30 16:44:31.133332,CSI,0x4601,2,"[7,",na,"[4,",1011,+29.2dB,15.3us,"[0,",1,1,554.8,normal,0,valid,-12.7dB,-12.7dB,0.17us,-145.8Hz,,,,,,
2025-07-30 16:44:31.153121,PHY,0x4601,1,,na,"[0,",,-29.2dB,15.3us,"[0,",1,,556.7,normal,0,invalid,-43.6dB,-74.2dB,na,na,4,0,0,,0.5,no
2025-07-30 16:44:31.153350,CSI,0x4601,2,"[7,",na,"[4,",1011,+28.4dB,15.3us,"[0,",1,1,556.8,normal,0,valid,-12.6dB,-12.7dB,0.17us,-4.0Hz,,,,,,
2025-07-30 16:44:31.173074,PHY,0x4601,1,,na,"[0,",,+18.2dB,14.4us,"[0,",1,,558.7,normal,0,valid,-14.4dB,-14.5dB,na,na,4,0,0,,1748.4,yes
2025-07-30 16:44:31.173349,CSI,0x4601,2,"[7,",na,"[4,",1011,+28.2dB,11.5us,"[0,",1,1,558.8,normal,0,valid,-12.7dB,-12.8dB,0.16us,-15.8Hz,,,,,,
2025-07-30 16:44:31.193270,CSI,0x4601,2,"[7,",na,"[4,",1011,+26.3dB,11.7us,"[0,",1,1,560.8,normal,0,valid,-12.8dB,-12.8dB,0.19us,-57.1Hz,,,,,,
2025-07-30 16:44:31.203061,PHY,0x4601,1,,na,"[0,",,+18.3dB,16.2us,"[0,",1,,561.7,normal,0,valid,-11.7dB,-11.8dB,na,na,0,0,0,11,1797.2,
2025-07-30 16:44:31.213093,PHY,0x4601,1,,na,"[0,",,+18.2dB,15.8us,"[0,",1,,562.7,normal,0,valid,-14.4dB,-14.5dB,na,na,4,0,0,,1768.9,yes
2025-07-30 16:44:31.213348,CSI,0x4601,2,"[7,",na,"[4,",1011,+31.8dB,12.9us,"[0,",1,1,562.8,normal,0,valid,-12.8dB,-12.8dB,0.18us,-90.7Hz,,,,,,
2025-07-30 16:44:31.233053,PHY,0x4601,1,,na,"[0,",,-14.3dB,20.1us,"[0,",1,,564.7,normal,0,invalid,-43.6dB,-58.1dB,na,na,4,0,0,,0.5,no
2025-07-30 16:44:31.233306,CSI,0x4601,2,"[7,",na,"[4,",1011,+32.3dB,12.4us,"[0,",1,1,564.8,normal,0,valid,-12.6dB,-12.6dB,0.18us,-65.0Hz,,,,,,
2025-07-30 16:44:31.253107,PHY,0x4601,1,,na,"[0,",,-16.6dB,14.1us,"[0,",1,,566.7,normal,0,invalid,-44.1dB,-61.2dB,na,na,4,0,0,,1.0,no
2025-07-30 16:44:31.253352,CSI,0x4601,2,"[7,",na,"[4,",1011,+28.8dB,11.7us,"[0,",1,1,566.8,normal,0,valid,-12.7dB,-12.7dB,0.18us,-25.6Hz,,,,,,
2025-07-30 16:44:31.273073,PHY,0x4601,1,,na,"[0,",,-15.9dB,14.3us,"[0,",1,,568.7,normal,0,invalid,-43.5dB,-59.8dB,na,na,4,0,0,,0.6,no
2025-07-30 16:44:31.273345,CSI,0x4601,2,"[7,",na,"[4,",1011,+33.7dB,12.3us,"[0,",1,1,568.8,normal,0,valid,-12.7dB,-12.8dB,0.19us,-52.1Hz,,,,,,
2025-07-30 16:44:31.293130,PHY,0x4601,1,,na,"[0,",,-20.8dB,14.4us,"[0,",1,,570.7,normal,0,invalid,-43.4dB,-65.2dB,na,na,4,0,0,,0.1,no
2025-07-30 16:44:31.293363,CSI,0x4601,2,"[7,",na,"[4,",1011,+30.5dB,12.0us,"[0,",1,1,570.8,normal,0,valid,-12.6dB,-12.7dB,0.17us,-36.5Hz,,,,,,
2025-07-30 16:44:31.313097,PHY,0x4601,1,,na,"[0,",,+18.6dB,22.5us,"[0,",1,,572.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1920.2,yes
2025-07-30 16:44:31.313329,CSI,0x4601,2,"[7,",na,"[4,",1011,+31.2dB,16.3us,"[0,",1,1,572.8,normal,0,valid,-12.7dB,-12.7dB,0.19us,-59.1Hz,,,,,,
2025-07-30 16:44:31.333153,PHY,0x4601,1,,na,"[0,",,-19.8dB,15.2us,"[0,",1,,574.7,normal,0,invalid,-43.8dB,-64.0dB,na,na,4,0,0,2,0.1,
2025-07-30 16:44:31.333169,PHY,0x4601,1,,na,"[0,",,+18.2dB,11.6us,"[0,",1,,574.7,normal,0,valid,-14.5dB,-14.6dB,na,na,0,0,0,1,1760.4,
2025-07-30 16:44:31.333281,CSI,0x4601,2,"[7,",na,"[4,",1011,+29.4dB,13.0us,"[0,",1,1,574.8,normal,0,valid,-12.5dB,-12.6dB,0.18us,-110.6Hz,,,,,,
2025-07-30 16:44:31.353104,PHY,0x4601,1,,na,"[0,",,-15.7dB,14.8us,"[0,",1,,576.7,normal,0,invalid,-43.6dB,-60.3dB,na,na,4,0,0,,0.4,no
2025-07-30 16:44:31.353351,CSI,0x4601,2,"[7,",na,"[4,",1101,+30.0dB,12.3us,"[0,",1,1,576.8,normal,0,valid,-12.7dB,-12.8dB,0.18us,+46.1Hz,,,,,,
2025-07-30 16:44:31.373059,PHY,0x4601,1,,na,"[0,",,-28.9dB,14.5us,"[0,",1,,578.7,normal,0,invalid,-43.8dB,-73.6dB,na,na,4,0,0,,0.7,no
2025-07-30 16:44:31.373339,CSI,0x4601,2,"[7,",na,"[4,",1101,+31.7dB,12.1us,"[0,",1,1,578.8,normal,0,valid,-12.5dB,-12.6dB,0.17us,-108.9Hz,,,,,,
2025-07-30 16:44:31.393125,PHY,0x4601,1,,na,"[0,",,-21.2dB,14.6us,"[0,",1,,580.7,normal,0,invalid,-43.0dB,-64.9dB,na,na,4,0,0,,0.2,no
