time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 18:08:55.845657,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,232usec,165.17,58Mbps,1.6Mbps,4.5ms,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,2.37M,69016,9.313226e-10,32.3,-4.0,1,27,1.6Mbps,100,0,0%,1672,2.01k,0,0,0,0,0,0,-0.3860002,223ns,n/a,19,4.51ms,5ms,4.43ms,4.09ms,4.5ms,3.97ms
2025-07-30 18:08:56.845654,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,54usec,193.6,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1398,2,0%,2.35M,69006,0.0060000024,32.2,-4.2,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-0.3860002,228ns,n/a,18,4.49ms,4.5ms,4.45ms,4.05ms,4.5ms,3.96ms
2025-07-30 18:08:57.845620,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,53usec,293.2,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1396,4,0%,2.38M,68960,0.002000004,32.3,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-0.3860002,234ns,n/a,19,4.49ms,4.5ms,4.45ms,4.11ms,4.5ms,3.97ms
2025-07-30 18:08:58.845685,metric,51,1393,598,0,11,47,11,0.968,0.421,0,0,1,15usec,59usec,393.10,41Mbps,340kbps,5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,,,,1,4601,14,1.0,24,41Mbps,1121,227,16%,183k,66265,-0.726007,9.7,-4.6,1,16,341kbps,77,173,69%,6808,14.7k,9,2,0,0,32,1,,205ns,n/a,19,4.5ms,4.5ms,4.44ms,4.05ms,4.5ms,3.95ms
2025-07-30 18:08:59.845602,metric,51,1400,600,0,0,45,29,0.935,1,0,0,1,17usec,49usec,530.12,43Mbps,561kbps,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,n/a,,,,1,4601,14,1.0,23,43Mbps,1229,80,6%,2.26M,64041,-0.21302079,7.4,-4.9,1,0,561kbps,516,84,14%,17917,1.63k,0,0,0,0,1,1,-4.9220343,168ns,n/a,19,4.5ms,4.5ms,4.41ms,4.05ms,4.5ms,n/a
2025-07-30 18:09:00.845613,metric,51,1400,600,0,0,49,21,1,0.708,0,0,1,17usec,61usec,579.2,43Mbps,452kbps,5.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ms,,metric,,,,,,,,,,,,,,,,,,5.5ms,,4ms,,,,1,4601,13,1.0,22,43Mbps,1262,138,9%,1.38M,68951,-0.19502969,4.6,-4.8,1,5,452kbps,304,121,28%,13011,14.7k,3,0,0,0,17,0,-4.780016,185ns,n/a,24,4.43ms,4.5ms,4.45ms,4.05ms,5ms,3.95ms
2025-07-30 18:09:01.845713,metric,51,1400,600,0,0,48,16,1,0.557,0,0,1,16usec,38usec,721.16,42Mbps,420kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,14,1.0,24,42Mbps,1169,231,16%,607k,68558,-1.1550289,9.1,-4.7,1,8,420kbps,192,142,42%,9869,10.6k,1,0,0,0,31,0,-4.998,189ns,n/a,19,4.46ms,4.5ms,4.45ms,4.05ms,4.5ms,3.95ms
2025-07-30 18:09:02.845595,metric,51,1400,600,0,0,38,27,0.796,0.938,0,0,1,16usec,60usec,866.16,36Mbps,503kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,14,1.0,23,36Mbps,1024,91,8%,840k,53532,-0.9300039,7.9,-4.9,1,1,504kbps,477,86,15%,16586,7.59k,1,0,0,0,10,0,-4.6370335,201ns,n/a,19,4.49ms,4.5ms,4.4ms,4.06ms,4.5ms,3.95ms
2025-07-30 18:09:03.845689,metric,51,1400,600,0,0,48,25,0.987,0.822,0,0,1,17usec,59usec,898.16,37Mbps,560kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,20,37Mbps,1235,147,10%,1.04M,67897,-1.030959,4.7,-4.9,1,5,560kbps,355,138,27%,15084,3.91k,1,0,0,0,28,0,-4.7840157,207ns,n/a,19,4.49ms,4.5ms,4.43ms,4.05ms,4.5ms,3.98ms
2025-07-30 18:09:04.845563,metric,51,1400,600,0,0,48,13,1,0.537,0,0,1,16usec,43usec,996.6,42Mbps,506kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,14,1.0,22,42Mbps,1225,175,12%,293k,68335,-1.3799617,11.8,-4.6,1,10,507kbps,220,103,31%,8380,7.59k,10,0,0,0,28,0,,220ns,n/a,19,4.48ms,4.5ms,4.41ms,4.05ms,4.5ms,3.97ms
2025-07-30 18:09:05.845619,metric,51,1400,600,0,0,49,28,1,0.968,0,0,1,18usec,47usec,97.13,49Mbps,515kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,15,1.0,24,49Mbps,1339,61,4%,1.05M,68862,,7.5,-4.7,1,1,515kbps,496,84,14%,17224,2.38k,0,0,0,0,6,2,-4.542033,228ns,n/a,19,4.49ms,4.5ms,4.4ms,4.04ms,4.5ms,3.95ms
2025-07-30 18:09:06.845765,metric,51,1400,600,0,0,49,4,1,0.345,0,0,1,16usec,53usec,230.6,46Mbps,941kbps,4.5ms,5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,14,1.0,23,46Mbps,1312,88,6%,1.05M,68901,-0.32094315,24.6,-4.3,1,22,942kbps,138,71,33%,2681,3.91k,2,1,0,0,1,0,,235ns,n/a,23,4.5ms,5ms,4.38ms,4.02ms,4.5ms,3.99ms
2025-07-30 18:09:07.845600,metric,51,1400,600,0,0,32,10,0.673,0.43,0,0,1,14usec,48usec,274.14,27Mbps,241kbps,5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,,,,1,4601,14,1.0,24,27Mbps,735,207,21%,208k,45105,-1.2129419,12.5,-4.6,1,20,241kbps,59,197,76%,6511,14.7k,3,0,0,0,40,0,,178ns,n/a,23,4.5ms,4.5ms,4.48ms,4.06ms,4.5ms,3.96ms
2025-07-30 18:09:08.845630,metric,51,1400,600,0,0,31,29,0.689,0.997,0,0,1,16usec,44usec,386.3,31Mbps,526kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,15,1.0,23,31Mbps,920,45,4%,579k,43985,-0.7899187,7.3,-4.8,1,1,527kbps,499,99,16%,17874,6.11k,0,0,0,0,5,1,-4.558032,171ns,n/a,19,4.49ms,4.5ms,4.4ms,4.05ms,4.5ms,4ms
2025-07-30 18:09:09.845617,metric,51,1399,598,0,4,43,23,0.902,0.761,0,0,1,16usec,48usec,475.2,36Mbps,479kbps,5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,,,,1,4601,13,1.0,21,36Mbps,1164,98,7%,614k,61255,-0.58391505,4.7,-4.9,1,5,479kbps,327,130,28%,14094,7.59k,6,1,0,0,20,0,-4.8020144,187ns,n/a,19,4.5ms,4.5ms,4.41ms,4.03ms,4.5ms,3.97ms
2025-07-30 18:09:10.845676,metric,51,1400,600,0,0,49,12,1,0.54,0,0,1,16usec,64usec,559.6,45Mbps,850kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,14,1.0,23,45Mbps,1284,116,8%,1.28M,68891,,15.2,-4.5,1,11,850kbps,256,70,21%,7275,2.01k,4,0,0,0,6,0,-4.9960003,196ns,n/a,21,4.48ms,4.5ms,4.38ms,4.03ms,4.5ms,3.98ms
2025-07-30 18:09:11.845727,metric,51,1400,600,0,0,49,24,1,0.84,0,0,1,17usec,62usec,724.6,46Mbps,501kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,23,46Mbps,1324,76,5%,1.17M,68943,0.13605975,7.5,-4.7,1,1,501kbps,427,75,14%,14621,2.01k,2,0,0,0,3,0,-4.8940077,204ns,n/a,24,4.48ms,4.5ms,4.39ms,4.04ms,4.5ms,3.96ms
2025-07-30 18:09:12.845661,metric,51,1396,598,0,18,47,12,0.964,0.467,0,0,1,15usec,46usec,788.16,39Mbps,329kbps,12ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ms,,metric,,,,,,,,,,,,,,,,,,12ms,,4ms,,,,1,4601,14,1.0,23,39Mbps,1109,227,16%,173k,65830,-0.718946,8.6,-4.8,1,11,329kbps,130,145,52%,7712,10.6k,5,0,0,0,41,8,-4.9950004,215ns,n/a,19,4.49ms,4.5ms,4.56ms,4.22ms,12ms,3.95ms
2025-07-30 18:09:13.845730,metric,51,1400,600,0,0,44,19,0.925,0.615,0,0,1,16usec,52usec,854.13,34Mbps,387kbps,5ms,5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,22,34Mbps,1039,264,20%,3,62908,-1.8049343,8.8,-4.8,1,7,387kbps,229,140,37%,11405,14.7k,0,0,0,0,43,1,-5,218ns,n/a,19,4.5ms,5ms,4.44ms,4.07ms,4.5ms,3.96ms
2025-07-30 18:09:14.845650,metric,51,1400,600,0,0,45,29,0.939,0.99,0,0,1,17usec,52usec,1006.16,39Mbps,522kbps,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,n/a,,,,1,4601,13,1.0,20,39Mbps,1295,12,0%,490k,64379,-0.7498947,7.0,-4.8,1,1,523kbps,485,109,18%,17660,14.7k,0,0,0,0,2,0,-4.5670314,229ns,n/a,19,4.48ms,4.5ms,4.39ms,4.04ms,4.5ms,n/a
2025-07-30 18:09:15.845699,metric,51,1400,600,0,0,49,20,1,0.688,0,0,1,17usec,41usec,102.16,43Mbps,593kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,13,1.0,22,43Mbps,1294,106,7%,993k,68600,-0.4469098,7.1,-4.8,1,6,594kbps,293,120,29%,12167,3.91k,7,0,0,0,13,0,-4.848011,232ns,n/a,24,4.49ms,4.5ms,4.42ms,4.05ms,4.5ms,3.95ms
2025-07-30 18:09:16.845633,metric,51,1400,600,0,0,45,16,0.934,0.538,0,0,1,15usec,54usec,202.6,35Mbps,284kbps,5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,,,,1,4601,13,1.0,22,35Mbps,1051,256,19%,233k,63939,-1.5719101,8.2,-5.0,1,10,285kbps,173,150,46%,9607,14.7k,1,0,0,0,41,3,,181ns,n/a,19,4.46ms,4.5ms,4.46ms,4.05ms,4.5ms,3.97ms
2025-07-30 18:09:17.845705,metric,51,1400,600,0,0,47,29,0.974,0.997,0,0,1,17usec,47usec,301.6,40Mbps,537kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,13,1.0,20,40Mbps,1324,39,2%,258k,66876,-0.73586875,6.8,-4.9,1,2,537kbps,485,113,18%,17838,14.7k,0,0,0,0,7,0,-4.5820303,173ns,n/a,19,4.48ms,4.5ms,4.41ms,4.06ms,4.5ms,4ms
2025-07-30 18:09:18.845627,metric,51,1400,600,0,0,49,5,1,0.385,0,0,1,16usec,59usec,336.6,52Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,14,1.0,24,52Mbps,1396,4,0%,1.37M,68974,0.010124861,26.7,-4.1,1,21,1.6Mbps,231,2,0%,3353,2.01k,3,0,0,0,0,0,-4.714035,177ns,n/a,23,4.49ms,4.5ms,4.33ms,4.04ms,4.5ms,3.99ms
2025-07-30 18:09:19.845552,metric,51,1400,600,0,0,49,2,1,0.295,0,0,1,16usec,63usec,454.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1398,2,0%,1.34M,68967,0.009124862,31.5,-4.0,1,26,1.6Mbps,176,2,1%,1707,1.53k,3,0,0,0,0,0,-4.9060354,209ns,n/a,19,4.49ms,4.5ms,4.28ms,4.02ms,4.5ms,3.98ms
2025-07-30 18:09:20.845622,metric,51,1399,600,0,0,49,2,1,0.268,0,0,1,16usec,79usec,552.14,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1398,1,0%,1.37M,68871,0.00012486149,31.9,-4.0,1,27,1.6Mbps,161,0,0%,1675,2.01k,2,0,0,0,0,0,-4.9060354,219ns,n/a,19,4.43ms,4.5ms,4.3ms,4.01ms,4.5ms,3.97ms
2025-07-30 18:09:21.845547,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,62usec,659.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.4M,69016,0.00012486149,32.4,-4.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.9060354,221ns,n/a,19,4.49ms,4.5ms,4.42ms,4.03ms,4.5ms,3.95ms
2025-07-30 18:09:22.845659,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,40usec,745.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.47M,69016,0.00012486149,32.4,-4.3,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-4.9060354,228ns,n/a,19,4.5ms,4.5ms,4.43ms,4.03ms,4.5ms,3.96ms
