time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 14:50:16.074884,CSI,0x4601,2,"[7,",na,"[4,",2222,-1.8dB,34.8us,"[0,",1,1,262.8,normal,0,invalid,-41.6dB,-46.1dB,-0.54us,-1729.2Hz,,,,,,
2025-07-30 14:50:16.079587,PHY,0x4601,1,,50,"[0,",,+18.1dB,19.8us,"[0,",1,,262.17,normal,0,valid,-16.1dB,-15.8dB,na,na,0,0,0,1,941.0,
2025-07-30 14:50:16.094576,PHY,0x4601,1,,na,"[0,",,+18.6dB,18.0us,"[0,",1,,264.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1923.4,yes
2025-07-30 14:50:16.094851,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.2dB,14.9us,"[0,",1,1,264.8,normal,0,valid,-12.3dB,-12.3dB,0.17us,-81.9Hz,,,,,,
2025-07-30 14:50:16.114640,PHY,0x4601,1,,na,"[0,",,-38.1dB,20.5us,"[0,",1,,266.7,normal,0,invalid,-43.3dB,-82.1dB,na,na,4,0,0,2,0.1,
2025-07-30 14:50:16.114662,PHY,0x4601,1,,na,"[0,",,+18.2dB,11.6us,"[0,",1,,266.7,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1761.4,
2025-07-30 14:50:16.114780,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.9dB,25.7us,"[0,",1,1,266.8,normal,0,valid,-12.3dB,-12.4dB,0.18us,-1.8Hz,,,,,,
2025-07-30 14:50:16.124568,PHY,0x4601,1,,na,"[0,",,+15.5dB,19.8us,"[0,",1,,267.7,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,943.5,
2025-07-30 14:50:16.134592,PHY,0x4601,1,,na,"[0,",,+15.8dB,16.0us,"[0,",1,,268.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1023.0,yes
2025-07-30 14:50:16.134872,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.2dB,15.4us,"[0,",1,1,268.8,normal,0,valid,-12.4dB,-12.5dB,0.23us,-30.1Hz,,,,,,
2025-07-30 14:50:16.154549,PHY,0x4601,1,,na,"[0,",,+16.1dB,16.2us,"[0,",1,,270.7,normal,0,valid,-11.1dB,-11.2dB,na,na,4,0,0,11,1089.5,
2025-07-30 14:50:16.154572,PHY,0x4601,1,,na,"[0,",,-22.5dB,18.5us,"[0,",1,,270.7,normal,0,invalid,-43.3dB,-66.6dB,na,na,0,0,0,22,0.3,
2025-07-30 14:50:16.154780,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.1dB,14.5us,"[0,",1,1,270.8,normal,0,valid,-12.5dB,-12.5dB,0.24us,-12.9Hz,,,,,,
2025-07-30 14:50:16.155605,PHY,0x4601,1,,na,"[0,",,+15.9dB,15.8us,"[0,",1,,270.9,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1030.9,
2025-07-30 14:50:16.174616,PHY,0x4601,1,,na,"[0,",,+15.9dB,15.6us,"[0,",1,,272.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1025.8,yes
2025-07-30 14:50:16.174843,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.8dB,13.6us,"[0,",1,1,272.8,normal,0,valid,-12.4dB,-12.4dB,0.24us,+11.6Hz,,,,,,
2025-07-30 14:50:16.194847,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.1dB,12.7us,"[0,",1,1,274.8,normal,0,valid,-12.4dB,-12.5dB,0.24us,-60.2Hz,,,,,,
2025-07-30 14:50:16.204137,PHY,0x4601,2,"[6,",na,"[0,",,+27.6dB,20.0us,"[0,",1,1,275.7,normal,0,valid,-13.6dB,-13.7dB,0.28us,+30.1Hz,,,,111,,
2025-07-30 14:50:16.214632,PHY,0x4601,1,,na,"[0,",,+15.8dB,16.0us,"[0,",1,,276.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1012.0,yes
2025-07-30 14:50:16.214761,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.7dB,12.9us,"[0,",1,1,276.8,normal,0,valid,-12.6dB,-12.6dB,0.23us,-57.7Hz,,,,,,
2025-07-30 14:50:16.234584,PHY,0x4601,1,,na,"[0,",,-14.0dB,15.5us,"[0,",1,,278.7,normal,0,invalid,-43.0dB,-57.9dB,na,na,4,0,0,2,0.7,
2025-07-30 14:50:16.234601,PHY,0x4601,1,,na,"[0,",,+15.7dB,13.5us,"[0,",1,,278.7,normal,0,valid,-14.4dB,-14.6dB,na,na,0,0,0,1,995.2,
2025-07-30 14:50:16.234860,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.2dB,12.7us,"[0,",1,1,278.8,normal,0,valid,-12.5dB,-12.6dB,0.20us,+6.6Hz,,,,,,
2025-07-30 14:50:16.254543,PHY,0x4601,1,,na,"[0,",,-18.5dB,15.1us,"[0,",1,,280.7,normal,0,invalid,-43.2dB,-63.1dB,na,na,4,0,0,,0.2,no
2025-07-30 14:50:16.254797,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.2dB,12.2us,"[0,",1,1,280.8,normal,0,valid,-12.6dB,-12.6dB,0.18us,-130.4Hz,,,,,,
2025-07-30 14:50:16.274607,PHY,0x4601,1,,na,"[0,",,-23.4dB,16.4us,"[0,",1,,282.7,normal,0,invalid,-43.1dB,-67.3dB,na,na,4,0,0,,0.1,no
2025-07-30 14:50:16.274873,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.7dB,12.8us,"[0,",1,1,282.8,normal,0,valid,-12.5dB,-12.5dB,0.14us,-88.0Hz,,,,,,
2025-07-30 14:50:16.294562,PHY,0x4601,1,,na,"[0,",,-29.7dB,14.8us,"[0,",1,,284.7,normal,0,invalid,-43.0dB,-73.0dB,na,na,4,0,0,,0.2,no
2025-07-30 14:50:16.294841,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.5dB,12.2us,"[0,",1,1,284.8,normal,0,valid,-12.7dB,-12.7dB,0.17us,-178.0Hz,,,,,,
2025-07-30 14:50:16.314625,PHY,0x4601,1,,na,"[0,",,-21.2dB,15.4us,"[0,",1,,286.7,normal,0,invalid,-43.5dB,-65.3dB,na,na,4,0,0,,0.2,no
2025-07-30 14:50:16.314867,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.9dB,12.5us,"[0,",1,1,286.8,normal,0,valid,-12.5dB,-12.5dB,0.14us,-108.4Hz,,,,,,
2025-07-30 14:50:16.324559,PHY,0x4601,1,,na,"[0,",,+18.2dB,15.7us,"[0,",1,,287.7,normal,0,valid,-14.4dB,-14.5dB,na,na,0,0,0,1,1760.5,
2025-07-30 14:50:16.334583,PHY,0x4601,1,,na,"[0,",,+18.5dB,14.9us,"[0,",1,,288.7,normal,0,valid,-14.3dB,-14.3dB,na,na,4,0,0,,1878.6,yes
2025-07-30 14:50:16.334856,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.8dB,13.7us,"[0,",1,1,288.8,normal,0,valid,-12.6dB,-12.7dB,0.17us,-38.2Hz,,,,,,
2025-07-30 14:50:16.354642,PHY,0x4601,1,,na,"[0,",,-15.5dB,15.0us,"[0,",1,,290.7,normal,0,invalid,-43.2dB,-59.3dB,na,na,4,0,0,,0.5,no
2025-07-30 14:50:16.354767,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.4dB,12.9us,"[0,",1,1,290.8,normal,0,valid,-12.5dB,-12.5dB,0.22us,-8.8Hz,,,,,,
2025-07-30 14:50:16.374602,PHY,0x4601,1,,na,"[0,",,-39.8dB,15.5us,"[0,",1,,292.7,normal,0,invalid,-42.5dB,-83.1dB,na,na,4,0,0,,0.1,no
2025-07-30 14:50:16.374861,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.8dB,12.5us,"[0,",1,1,292.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,-14.8Hz,,,,,,
2025-07-30 14:50:16.394555,PHY,0x4601,1,,na,"[0,",,-15.6dB,14.6us,"[0,",1,,294.7,normal,0,invalid,-43.5dB,-60.2dB,na,na,4,0,0,,0.3,no
2025-07-30 14:50:16.394805,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.5dB,11.6us,"[0,",1,1,294.8,normal,0,valid,-12.6dB,-12.6dB,0.23us,-105.0Hz,,,,,,
2025-07-30 14:50:16.414616,PHY,0x4601,1,,na,"[0,",,-19.1dB,14.5us,"[0,",1,,296.7,normal,0,invalid,-43.6dB,-63.4dB,na,na,4,0,0,,0.2,no
2025-07-30 14:50:16.414850,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.1dB,11.6us,"[0,",1,1,296.8,normal,0,valid,-12.5dB,-12.6dB,0.26us,-52.4Hz,,,,,,
2025-07-30 14:50:16.434578,PHY,0x4601,1,,na,"[0,",,-17.9dB,14.3us,"[0,",1,,298.7,normal,0,invalid,-43.4dB,-62.3dB,na,na,4,0,0,,0.6,no
2025-07-30 14:50:16.434806,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.3dB,11.7us,"[0,",1,1,298.8,normal,0,valid,-12.7dB,-12.8dB,0.22us,-63.7Hz,,,,,,
2025-07-30 14:50:16.454633,PHY,0x4601,1,,na,"[0,",,-14.9dB,15.0us,"[0,",1,,300.7,normal,0,invalid,-43.6dB,-58.8dB,na,na,4,0,0,,0.5,no
2025-07-30 14:50:16.454767,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.3dB,11.9us,"[0,",1,1,300.8,normal,0,valid,-12.6dB,-12.7dB,0.24us,-92.9Hz,,,,,,
