ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 23:09:21.177600,7.2,60.4,0,940.0
6,2025-07-30 23:09:22.177600,7.12,59.8,0,1.25
6,2025-07-30 23:09:23.177600,7.12,59.8,0,1.58
6,2025-07-30 23:09:24.177600,6.88,57.7,0,1.91
6,2025-07-30 23:09:25.177600,5.88,49.3,0,2.2
6,2025-07-30 23:09:26.177600,6.38,53.5,0,2.49
6,2025-07-30 23:09:27.177600,5.62,47.2,0,2.53
6,2025-07-30 23:09:28.177600,384.0,3.15,0,2.53
6,2025-07-30 23:09:29.177600,1.88,15.7,1,2.53
6,2025-07-30 23:09:30.177600,1.0,8.39,391,1.15
6,2025-07-30 23:09:31.177600,3.5,29.4,0,1.83
6,2025-07-30 23:09:32.177600,128.0,1.05,169,990.0
6,2025-07-30 23:09:33.177600,2.88,24.1,0,1.3
6,2025-07-30 23:09:34.177600,1.25,10.5,0,1.35
6,2025-07-30 23:09:35.177600,1.5,12.6,0,1.42
6,2025-07-30 23:09:36.177600,1.25,10.5,0,1.46
6,2025-07-30 23:09:37.177600,1.5,12.6,0,1.5
6,2025-07-30 23:09:38.177600,1.38,11.5,0,1.53
6,2025-07-30 23:09:39.177600,1.38,11.5,0,1.55
6,2025-07-30 23:09:40.177600,1.38,11.5,0,1.56
6,2025-07-30 23:09:41.177600,1.62,13.6,0,1.56
6,2025-07-30 23:09:42.177600,1.62,13.6,0,1.56
6,2025-07-30 23:09:43.177600,1.75,14.7,0,1.56
6,2025-07-30 23:09:44.177600,2.12,17.8,0,1.57
6,2025-07-30 23:09:45.177600,2.0,16.8,0,1.59
6,2025-07-30 23:09:46.177600,1.75,14.7,0,1.61
6,2025-07-30 23:09:47.177600,2.25,18.9,0,1.66
6,2025-07-30 23:09:48.177600,2.5,21.0,0,1.72
6,2025-07-30 23:09:49.177600,3.0,25.2,0,1.8
6,2025-07-30 23:09:50.177600,4.0,33.6,0,1.92
6,2025-07-30 23:09:51.177600,4.75,39.8,0,2.07
6,2025-07-30 23:09:52.177600,6.5,55.9,0,2.24
