time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 15:49:29.368984,metric,51,575,247,0,0,0,0,0,0,0,0,0,1usec,219usec,158.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 15:49:30.369043,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,298.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 15:49:31.369101,metric,51,1400,600,1,0,0,0,0.0136,0.0233,0,0,1,6usec,47usec,356.0,15kbps,75kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,311.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,13,1.0,9,15kbps,19,0,0%,0,124,0.0050000004,29.8,-3.6,1,26,75kbps,13,0,0%,112,0,11,0,0,0,0,0,0,190ns,n/a,24,4.54ms,5.5ms,4.42ms,4ms,4.15ms
2025-07-30 15:49:32.369049,metric,51,1400,600,0,0,0,2,0.0107,0.16,0,0,1,9usec,39usec,447.3,25kbps,1.5Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,14,1.0,25,26kbps,15,0,0%,0,30,0.012000001,32.6,-3.8,1,27,1.5Mbps,96,0,0%,1576,2.01k,2,0,0,0,0,0,0,198ns,n/a,20,4.5ms,4.5ms,4.47ms,4.41ms,4ms
2025-07-30 15:49:33.369036,metric,51,1400,600,0,0,0,2,0.00714,0.167,0,0,1,9usec,44usec,537.3,17kbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,18kbps,10,0,0%,0,20,0.013000001,32.5,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,226ns,n/a,20,4.5ms,4.5ms,4.48ms,4.22ms,4ms
2025-07-30 15:49:34.369079,metric,51,1400,600,0,0,8,2,0.189,0.167,0,0,1,10usec,54usec,684.1,9.3Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,9.3Mbps,251,4,1%,298k,11707,0.013000003,32.4,-3.7,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,0,231ns,n/a,21,4.5ms,4.5ms,4.47ms,4.17ms,3.96ms
2025-07-30 15:49:35.369094,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,55usec,725.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,677k,69016,0.0040000025,32.4,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,230ns,n/a,19,4.49ms,4.5ms,4.45ms,4.07ms,3.96ms
2025-07-30 15:49:36.369173,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,43usec,854.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,1.04M,69006,0.0040000025,32.4,-3.9,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,237ns,n/a,20,4.5ms,4.5ms,4.44ms,4.05ms,3.96ms
2025-07-30 15:49:37.369104,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,54usec,964.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,1.4M,68988,0.0060000033,32.4,-3.9,1,27,1.6Mbps,100,0,0%,1668,1.53k,0,0,0,0,0,0,0,199ns,n/a,19,4.5ms,4.5ms,4.44ms,4.07ms,3.96ms
2025-07-30 15:49:38.369076,metric,51,1400,600,0,0,49,3,1,0.168,0,0,1,16usec,52usec,56.15,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,1.76M,69016,0.013000005,30.4,-3.9,1,26,1.6Mbps,97,4,3%,1833,2.01k,0,0,0,0,0,0,-0.3850002,172ns,n/a,19,4.5ms,4.5ms,4.44ms,4.04ms,3.96ms
2025-07-30 15:49:39.369124,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,17usec,99usec,141.17,57Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,57Mbps,1379,21,1%,2.11M,69016,0.009999986,31.9,-4.4,1,27,1.6Mbps,99,1,1%,1668,2.01k,0,1,2,1,1,0,-0.4840002,173ns,n/a,19,4.49ms,4.5ms,4.41ms,4.07ms,3.98ms
2025-07-30 15:49:40.369111,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,53usec,270.15,57Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,57Mbps,1380,20,1%,2.37M,69006,0.0009999294,32.2,-4.1,1,27,1.6Mbps,99,1,1%,1668,2.01k,0,3,0,0,1,0,-0.58300024,195ns,n/a,19,4.5ms,4.5ms,4.47ms,4.04ms,3.97ms
2025-07-30 15:49:41.369056,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,17usec,60usec,349.3,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,2.39M,68988,0.009999931,32.5,-3.8,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-0.58300024,216ns,n/a,21,4.5ms,4.5ms,4.47ms,4.1ms,3.96ms
2025-07-30 15:49:42.369071,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,55usec,447.16,55Mbps,791kbps,5.5ms,5.5ms,5ms,5.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5.5ms,,5ms,5.5ms,,,,4601,1,15,1.0,26,55Mbps,1338,62,4%,2.31M,68922,,28.3,-4.0,1,27,792kbps,50,50,50%,1669,2.01k,0,2,1,0,0,0,,222ns,n/a,20,4.52ms,5.5ms,4.48ms,4.07ms,3.96ms
2025-07-30 15:49:43.369112,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,42usec,556.16,56Mbps,840kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,26,56Mbps,1354,46,3%,2.27M,68911,-0.009999927,28.9,-3.8,1,27,840kbps,53,47,47%,1668,2.01k,0,0,0,0,0,0,-5,227ns,n/a,19,4.5ms,4.5ms,4.48ms,4.03ms,3.96ms
2025-07-30 15:49:44.369134,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,58usec,666.16,56Mbps,791kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,56Mbps,1357,43,3%,2.21M,68915,-0.000999908,29.8,-3.8,1,27,792kbps,50,50,50%,1669,1.53k,0,0,0,0,0,0,-5,235ns,n/a,19,4.5ms,4.5ms,4.49ms,4.05ms,3.96ms
2025-07-30 15:49:45.369078,metric,51,1400,600,0,0,49,2,1,0.168,0,0,1,16usec,152usec,719.3,57Mbps,886kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,57Mbps,1362,38,2%,2.28M,68932,0.0090001095,29.9,-3.9,1,27,886kbps,57,44,43%,1665,2.01k,0,0,0,0,0,0,,204ns,n/a,19,4.49ms,4.5ms,4.48ms,4.04ms,3.96ms
2025-07-30 15:49:46.368998,metric,51,1400,600,0,0,49,5,1,0.238,0,0,1,16usec,48usec,868.15,56Mbps,818kbps,5ms,5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,56Mbps,1348,52,3%,1.59M,68769,-0.13299946,23.2,-4.2,1,21,819kbps,78,62,44%,3065,2.01k,1,0,0,0,10,0,-5,170ns,n/a,21,4.51ms,5ms,4.46ms,4.05ms,3.97ms
2025-07-30 15:49:47.369226,metric,51,1400,600,0,0,49,12,1,0.512,0,0,1,16usec,69usec,946.15,53Mbps,816kbps,5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,4.5ms,,,,4601,1,15,1.0,26,53Mbps,1293,107,7%,2.46M,68844,,18.9,-4.7,1,17,817kbps,158,152,49%,7694,2.01k,13,0,0,0,21,0,-4.999,181ns,n/a,19,4.49ms,4.5ms,4.43ms,4.07ms,3.95ms
2025-07-30 15:49:48.369106,metric,51,1400,600,0,0,49,13,1,0.482,0,0,1,17usec,74usec,41.8,54Mbps,889kbps,5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,54Mbps,1313,87,6%,2.45M,68884,-1.3140962e-06,15.2,-4.7,1,10,889kbps,211,77,26%,8084,0,12,0,0,0,13,0,,193ns,n/a,23,4.5ms,4.5ms,4.44ms,4.05ms,3.98ms
2025-07-30 15:49:49.369133,metric,51,1397,600,0,1,49,4,1,0.322,0,0,1,16usec,53usec,141.16,54Mbps,1.3Mbps,5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,54Mbps,1322,74,5%,2.51M,68772,-0.009000995,27.0,-4.2,1,22,1.3Mbps,168,25,12%,2739,2.01k,10,0,0,0,5,0,-4.998,214ns,n/a,23,4.48ms,4.5ms,4.34ms,4.02ms,3.97ms
2025-07-30 15:49:50.369214,metric,51,1400,600,0,0,49,19,1,0.645,0,0,1,17usec,53usec,237.16,54Mbps,844kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,26,54Mbps,1333,67,4%,2.38M,68995,0.18199933,10.5,-4.9,1,3,844kbps,371,17,4%,11619,384,7,0,0,0,0,0,-4.951025,208ns,n/a,23,4.5ms,4.5ms,4.4ms,4.03ms,3.95ms
