time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 14:55:54.299050,CSI,0x4601,2,"[7,",na,"[4,",2222,-2.2dB,28.7us,"[0,",1,1,472.8,normal,0,invalid,-41.9dB,-45.6dB,0.65us,+8812.0Hz,,,,,,
2025-07-30 14:55:54.303706,PHY,0x4601,1,,50,"[0,",,+18.4dB,20.0us,"[0,",1,,472.17,normal,0,valid,-16.0dB,-15.8dB,na,na,0,0,0,1,1020.6,
2025-07-30 14:55:54.318706,PHY,0x4601,1,,na,"[0,",,+18.4dB,24.3us,"[0,",1,,474.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1839.5,yes
2025-07-30 14:55:54.318949,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.9dB,17.8us,"[0,",1,1,474.8,normal,0,valid,-12.2dB,-12.2dB,0.16us,-56.9Hz,,,,,,
2025-07-30 14:55:54.338770,PHY,0x4601,1,,na,"[0,",,-18.3dB,22.2us,"[0,",1,,476.7,normal,0,invalid,-43.1dB,-61.5dB,na,na,4,0,0,2,0.2,
2025-07-30 14:55:54.338794,PHY,0x4601,1,,na,"[0,",,+18.6dB,12.1us,"[0,",1,,476.7,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1950.1,
2025-07-30 14:55:54.338913,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.1dB,25.4us,"[0,",1,1,476.8,normal,0,valid,-12.3dB,-12.4dB,0.18us,-135.0Hz,,,,,,
2025-07-30 14:55:54.343722,PHY,0x4601,1,,na,"[0,",,+16.1dB,16.2us,"[0,",1,,476.17,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1073.6,
2025-07-30 14:55:54.358725,PHY,0x4601,1,,na,"[0,",,+16.1dB,22.2us,"[0,",1,,478.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1079.5,yes
2025-07-30 14:55:54.358981,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.0dB,13.4us,"[0,",1,1,478.8,normal,0,valid,-12.2dB,-12.2dB,0.22us,-93.0Hz,,,,,,
2025-07-30 14:55:54.378671,PHY,0x4601,1,,na,"[0,",,-20.0dB,15.9us,"[0,",1,,480.7,normal,0,invalid,-43.1dB,-63.9dB,na,na,4,0,0,2,0.2,
2025-07-30 14:55:54.378689,PHY,0x4601,1,,na,"[0,",,+16.2dB,14.1us,"[0,",1,,480.7,normal,0,valid,-14.2dB,-14.2dB,na,na,0,0,0,1,1093.1,
2025-07-30 14:55:54.378903,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.2dB,14.1us,"[0,",1,1,480.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-166.1Hz,,,,,,
2025-07-30 14:55:54.379727,PHY,0x4601,1,,na,"[0,",,+15.9dB,15.6us,"[0,",1,,480.9,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1030.8,
2025-07-30 14:55:54.398735,PHY,0x4601,1,,na,"[0,",,+16.1dB,17.0us,"[0,",1,,482.7,normal,0,valid,-13.9dB,-14.1dB,na,na,4,0,0,,1093.2,yes
2025-07-30 14:55:54.398973,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.6dB,15.7us,"[0,",1,1,482.8,normal,0,valid,-12.4dB,-12.5dB,0.27us,-94.7Hz,,,,,,
2025-07-30 14:55:54.418939,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.1dB,13.2us,"[0,",1,1,484.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-71.1Hz,,,,,,
2025-07-30 14:55:54.428257,PHY,0x4601,2,"[6,",na,"[0,",,+29.8dB,20.4us,"[0,",1,1,485.7,normal,0,valid,-13.5dB,-13.5dB,0.23us,+1.1Hz,,,,111,,
2025-07-30 14:55:54.438755,PHY,0x4601,1,,na,"[0,",,+16.2dB,16.6us,"[0,",1,,486.7,normal,0,valid,-14.3dB,-14.4dB,na,na,4,0,0,,1113.7,yes
2025-07-30 14:55:54.438906,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.0dB,12.7us,"[0,",1,1,486.8,normal,0,valid,-12.6dB,-12.6dB,0.22us,-95.7Hz,,,,,,
2025-07-30 14:55:54.458711,PHY,0x4601,1,,na,"[0,",,-10.3dB,17.5us,"[0,",1,,488.7,normal,0,invalid,-43.3dB,-55.2dB,na,na,4,0,0,2,0.9,
2025-07-30 14:55:54.458727,PHY,0x4601,1,,na,"[0,",,+15.9dB,11.6us,"[0,",1,,488.7,normal,0,valid,-14.5dB,-14.5dB,na,na,0,0,0,1,1033.8,
2025-07-30 14:55:54.458943,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.0dB,14.2us,"[0,",1,1,488.8,normal,0,valid,-12.5dB,-12.6dB,0.24us,-102.0Hz,,,,,,
2025-07-30 14:55:54.478664,PHY,0x4601,1,,na,"[0,",,-12.7dB,15.1us,"[0,",1,,490.7,normal,0,valid,-43.6dB,-56.6dB,na,na,4,0,0,,1.0,yes
