time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 15:51:56.091644,metric,51,560,240,0,0,0,0,0,0,0,0,0,1usec,228usec,160.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 15:51:57.091733,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,210.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 15:51:58.091663,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,330.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 15:51:59.091773,metric,51,1400,600,1,0,0,0,0.0143,0.0267,0,0,1,5usec,32usec,478.0,12kbps,84kbps,4.5ms,5.5ms,4.5ms,4.5ms,0x4601,423.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,9,13kbps,17,2,10%,3,126,-0.005,29.9,-3.6,1,26,84kbps,15,0,0%,124,0,13,0,0,0,0,0,0,231ns,n/a,24,4.57ms,5.5ms,4.47ms,4.5ms,4.11ms
2025-07-30 15:52:00.091760,metric,51,1400,600,0,0,0,1,0.00929,0.125,0,0,1,8usec,30usec,593.0,22kbps,1.1Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,14,1.0,24,23kbps,14,0,0%,0,26,0.003000001,32.2,-3.8,1,27,1.2Mbps,75,0,0%,1191,2.01k,5,0,0,0,0,0,0,238ns,n/a,20,4.5ms,4.5ms,4.5ms,4.22ms,4ms
2025-07-30 15:52:01.091658,metric,51,1400,600,0,0,0,2,0.00857,0.167,0,0,1,9usec,39usec,658.0,22kbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,22kbps,12,0,0%,0,24,0.003000001,32.5,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,163ns,n/a,20,4.5ms,4.5ms,4.49ms,4.18ms,4ms
2025-07-30 15:52:02.091818,metric,51,1400,600,0,0,0,2,0.0114,0.167,0,0,1,9usec,31usec,762.16,29kbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,30kbps,16,0,0%,0,32,0.003000001,32.5,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,169ns,n/a,20,4.5ms,4.5ms,4.49ms,4.23ms,4ms
2025-07-30 15:52:03.091688,metric,51,1400,600,0,0,12,2,0.271,0.167,0,0,1,11usec,38usec,869.3,14Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,14Mbps,366,4,1%,189k,17391,0.009000003,32.4,-3.8,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,0,202ns,n/a,21,4.5ms,4.5ms,4.49ms,4.12ms,3.96ms
2025-07-30 15:52:04.091718,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,41usec,907.16,57Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,57Mbps,1386,14,1%,492k,68995,0.008999989,32.4,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,1,1,0,0,0,0,219ns,n/a,19,4.5ms,4.5ms,4.47ms,4.05ms,3.96ms
2025-07-30 15:52:05.091828,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,52usec,12.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,854k,69016,0.008999989,32.4,-3.9,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,222ns,n/a,20,4.5ms,4.5ms,4.42ms,4.01ms,3.96ms
