time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-07-30 16:28:18.930000,PHY,0x4601,1,0,50,"[0,",0,0,1,7144.5,+26.9dB,19.5us,"[0,",1,439.17,normal,0,valid,-16.0dB,-15.7dB,na,na,,,,
2025-07-30 16:28:18.934956,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-21.5dB,17.8us,"[0,",1,440.7,normal,0,invalid,-43.0dB,-65.8dB,na,na,no,,,
2025-07-30 16:28:18.935206,CSI,0x4601,2,,na,"[4,",,,,,+29.0dB,26.7us,"[0,",1,440.8,normal,0,valid,-12.4dB,-12.4dB,-0.08us,+30.9Hz,,"[7,",0001,1
2025-07-30 16:28:18.955020,PHY,0x4601,1,4,na,"[0,",0,0,,6840.8,+24.1dB,14.7us,"[0,",1,442.7,normal,0,valid,-13.9dB,-13.9dB,na,na,yes,,,
2025-07-30 16:28:18.955281,CSI,0x4601,2,,na,"[4,",,,,,+30.4dB,13.1us,"[0,",1,442.8,normal,0,valid,-12.2dB,-12.2dB,-0.06us,-86.7Hz,,"[7,",1111,1
2025-07-30 16:28:18.974986,PHY,0x4601,1,4,na,"[0,",0,0,2,0.0,-51.6dB,20.8us,"[0,",1,444.7,normal,0,invalid,-43.7dB,-95.5dB,na,na,,,,
2025-07-30 16:28:18.975007,PHY,0x4601,1,0,na,"[0,",0,0,1,1249.7,+16.7dB,11.6us,"[0,",1,444.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 16:28:18.975266,CSI,0x4601,2,,na,"[4,",,,,,+30.7dB,29.9us,"[0,",1,444.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,-140.4Hz,,"[7,",1111,1
2025-07-30 16:28:18.980533,PHY,0x4601,1,0,na,"[0,",0,0,1,1229.8,+16.6dB,16.2us,"[0,",1,444.18,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 16:28:18.995035,PHY,0x4601,1,4,na,"[0,",0,0,,1413.2,+17.2dB,15.8us,"[0,",1,446.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 16:28:18.995181,CSI,0x4601,2,,na,"[4,",,,,,+33.2dB,13.7us,"[0,",1,446.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-11.7Hz,,"[7,",1111,1
2025-07-30 16:28:19.014988,PHY,0x4601,1,4,na,"[0,",0,0,2,0.5,-20.3dB,19.4us,"[0,",1,448.7,normal,0,invalid,-43.0dB,-63.9dB,na,na,,,,
2025-07-30 16:28:19.015007,PHY,0x4601,1,0,na,"[0,",0,0,1,1274.9,+16.8dB,12.8us,"[0,",1,448.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 16:28:19.015239,CSI,0x4601,2,,na,"[4,",,,,,+29.8dB,16.7us,"[0,",1,448.8,normal,0,valid,-12.3dB,-12.3dB,0.20us,-105.2Hz,,"[7,",1111,1
2025-07-30 16:28:19.016054,PHY,0x4601,1,0,na,"[0,",0,0,1,1289.7,+16.9dB,25.0us,"[0,",1,448.9,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 16:28:19.034944,PHY,0x4601,1,4,na,"[0,",0,0,,1255.1,+16.7dB,20.9us,"[0,",1,450.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 16:28:19.035193,CSI,0x4601,2,,na,"[4,",,,,,+28.5dB,14.2us,"[0,",1,450.8,normal,0,valid,-12.3dB,-12.3dB,0.21us,-125.7Hz,,"[7,",1111,1
2025-07-30 16:28:19.055271,CSI,0x4601,2,,na,"[4,",,,,,+35.2dB,12.8us,"[0,",1,452.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-88.4Hz,,"[7,",1111,1
2025-07-30 16:28:19.064581,PHY,0x4601,2,,na,"[0,",,,111,,+30.9dB,21.8us,"[0,",1,453.7,normal,0,valid,-13.6dB,-13.6dB,0.20us,-18.8Hz,,"[6,",,1
2025-07-30 16:28:19.074960,PHY,0x4601,1,4,na,"[0,",0,0,,1321.8,+16.9dB,17.6us,"[0,",1,454.7,normal,0,valid,-14.0dB,-14.1dB,na,na,yes,,,
2025-07-30 16:28:19.075228,CSI,0x4601,2,,na,"[4,",,,,,+28.8dB,14.4us,"[0,",1,454.8,normal,0,valid,-12.4dB,-12.5dB,0.21us,-99.8Hz,,"[7,",1111,1
2025-07-30 16:28:19.095021,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-25.1dB,16.0us,"[0,",1,456.7,normal,0,invalid,-43.6dB,-69.0dB,na,na,,,,
2025-07-30 16:28:19.095036,PHY,0x4601,1,0,na,"[0,",0,0,1,1209.0,+16.6dB,11.7us,"[0,",1,456.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-07-30 16:28:19.095295,CSI,0x4601,2,,na,"[4,",,,,,+35.3dB,13.3us,"[0,",1,456.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-162.1Hz,,"[7,",1111,1
2025-07-30 16:28:19.114991,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-17.7dB,18.4us,"[0,",1,458.7,normal,0,invalid,-42.8dB,-61.5dB,na,na,no,,,
