time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 22:30:06.497503,CSI,0x4601,2,"[7,",na,"[4,",2222,-1.1dB,25.1us,"[0,",1,1,246.8,normal,0,invalid,-42.2dB,-46.4dB,1.00us,+7066.1Hz,,,,,,
2025-07-30 22:30:06.502293,PHY,0x4601,1,,50,"[0,",,+26.6dB,19.1us,"[0,",1,,246.17,normal,0,valid,-16.0dB,-15.6dB,na,na,0,0,0,1,6765.4,
2025-07-30 22:30:06.517292,PHY,0x4601,1,,na,"[0,",,+27.0dB,20.5us,"[0,",1,,248.7,normal,0,valid,-13.9dB,-13.9dB,na,na,4,0,0,,13473.0,yes
2025-07-30 22:30:06.517524,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.6dB,18.1us,"[0,",1,1,248.8,normal,0,valid,-12.2dB,-12.2dB,-0.03us,+32.0Hz,,,,,,
2025-07-30 22:30:06.537249,PHY,0x4601,1,,na,"[0,",,-19.1dB,21.6us,"[0,",1,,250.7,normal,0,invalid,-43.6dB,-63.1dB,na,na,4,0,0,2,0.2,
2025-07-30 22:30:06.537270,PHY,0x4601,1,,na,"[0,",,+28.3dB,11.7us,"[0,",1,,250.7,normal,0,valid,-14.1dB,-14.1dB,na,na,0,0,0,1,17813.4,
2025-07-30 22:30:06.537485,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.1dB,24.1us,"[0,",1,1,250.8,normal,0,valid,-12.2dB,-12.2dB,-0.03us,-25.5Hz,,,,,,
2025-07-30 22:30:06.542311,PHY,0x4601,1,,na,"[0,",,+16.2dB,18.1us,"[0,",1,,250.17,normal,0,valid,-14.0dB,-14.1dB,na,na,0,0,0,1,1114.2,
2025-07-30 22:30:06.542786,PHY,0x4601,1,,na,"[0,",,+15.9dB,15.9us,"[0,",1,,250.18,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,1035.4,
2025-07-30 22:30:06.557314,PHY,0x4601,1,,na,"[0,",,+16.5dB,16.6us,"[0,",1,,252.7,normal,0,valid,-13.9dB,-14.0dB,na,na,4,0,0,,1178.2,yes
