time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 15:54:25.692952,CSI,0x4601,2,"[7,",na,"[4,",2222,-1.6dB,29.4us,"[0,",1,1,472.8,normal,0,invalid,-44.5dB,-49.0dB,-1.13us,+3005.9Hz,,,,,,
2025-07-30 15:54:25.697611,PHY,0x4601,1,,50,"[0,",,+26.4dB,19.8us,"[0,",1,,472.17,normal,0,valid,-16.1dB,-15.8dB,na,na,0,0,0,1,6476.5,
2025-07-30 15:54:25.712606,PHY,0x4601,1,,na,"[0,",,+25.8dB,17.8us,"[0,",1,,474.7,normal,0,valid,-14.0dB,-14.0dB,na,na,4,0,0,,10162.7,yes
2025-07-30 15:54:25.712879,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.0dB,14.7us,"[0,",1,1,474.8,normal,0,valid,-12.2dB,-12.3dB,-0.04us,-82.5Hz,,,,,,
2025-07-30 15:54:25.732666,PHY,0x4601,1,,na,"[0,",,-24.0dB,20.4us,"[0,",1,,476.7,normal,0,invalid,-43.4dB,-67.9dB,na,na,4,0,0,2,0.1,
2025-07-30 15:54:25.732692,PHY,0x4601,1,,na,"[0,",,+25.6dB,12.0us,"[0,",1,,476.7,normal,0,valid,-14.3dB,-14.3dB,na,na,0,0,0,1,9697.8,
2025-07-30 15:54:25.732810,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.0dB,24.1us,"[0,",1,1,476.8,normal,0,valid,-12.4dB,-12.4dB,-0.05us,-66.6Hz,,,,,,
2025-07-30 15:54:25.737627,PHY,0x4601,1,,na,"[0,",,+17.1dB,17.0us,"[0,",1,,476.17,normal,0,valid,-11.3dB,-11.4dB,na,na,0,0,0,11,1362.3,
2025-07-30 15:54:25.752627,PHY,0x4601,1,,na,"[0,",,+16.8dB,17.2us,"[0,",1,,478.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1268.0,yes
2025-07-30 15:54:25.752891,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.7dB,19.1us,"[0,",1,1,478.8,normal,0,valid,-12.4dB,-12.4dB,0.20us,+14.6Hz,,,,,,
2025-07-30 15:54:25.772587,PHY,0x4601,1,,na,"[0,",,-19.1dB,18.3us,"[0,",1,,480.7,normal,0,invalid,-43.5dB,-64.0dB,na,na,4,0,0,2,0.2,
2025-07-30 15:54:25.772605,PHY,0x4601,1,,na,"[0,",,+16.8dB,12.6us,"[0,",1,,480.7,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1272.8,
2025-07-30 15:54:25.772851,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.3dB,19.6us,"[0,",1,1,480.8,normal,0,valid,-12.2dB,-12.3dB,0.22us,-16.0Hz,,,,,,
2025-07-30 15:54:25.773633,PHY,0x4601,1,,na,"[0,",,+16.9dB,15.2us,"[0,",1,,480.9,normal,0,valid,-14.3dB,-14.3dB,na,na,0,0,0,1,1307.1,
2025-07-30 15:54:25.792639,PHY,0x4601,1,,na,"[0,",,+17.0dB,17.0us,"[0,",1,,482.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1348.4,yes
