time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 16:02:31.866746,metric,51,560,240,0,0,0,0,0,0,0,0,0,1usec,242usec,160.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 16:02:32.866878,metric,51,1400,600,1,0,0,0,0.00143,0.00333,0,0,1,4usec,34usec,300.0,2.0kbps,4.0kbps,4.5ms,4.5ms,4ms,0x4601,295.8,ue_create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,8,1.0,18,2.5kbps,1,0,0%,3,25,0,24.3,-3.4,1,9,4.2kbps,1,0,0%,24,0,1,0,0,0,0,0,0,123ns,n/a,21,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms
2025-07-30 16:02:33.866702,metric,51,1400,600,0,0,0,0,0.0136,0.0217,0,0,1,6usec,35usec,348.0,15kbps,76kbps,4.5ms,5.5ms,4.5ms,0x4601,300.11,ue_reconf,,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,13,1.0,9,16kbps,20,0,0%,0,103,0.0070000007,30.2,-3.2,1,28,76kbps,13,0,0%,93,0,11,0,0,0,0,0,0,334ns,n/a,24,4.54ms,5.5ms,4.35ms,n/a,n/a,4ms
2025-07-30 16:02:34.866835,metric,51,1400,600,0,0,0,2,0.01,0.127,0,0,1,9usec,32usec,450.0,25kbps,1.2Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,26kbps,14,0,0%,0,28,0.011000001,32.3,-3.6,1,27,1.2Mbps,76,0,0%,1220,2.01k,4,0,0,0,0,0,0,225ns,n/a,19,4.5ms,4.5ms,4.45ms,4.25ms,4.5ms,4.25ms
2025-07-30 16:02:35.866842,metric,51,1400,600,0,0,0,2,0.00786,0.167,0,0,1,9usec,30usec,598.0,20kbps,1.6Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,1,4601,15,1.0,27,21kbps,11,0,0%,0,22,0.011000001,32.3,-3.6,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,233ns,n/a,19,4.5ms,4.5ms,4.45ms,4.45ms,4.5ms,n/a
2025-07-30 16:02:36.866802,metric,51,1400,600,0,0,9,2,0.209,0.167,0,0,1,10usec,63usec,695.0,9.3Mbps,1.6Mbps,6ms,6ms,5.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ms,,metric,,,,,,,,,,,,,,,,,,6ms,,5.5ms,,,,1,4601,15,1.0,26,9.3Mbps,253,31,10%,327k,13074,-0.21900001,31.8,-4.1,1,27,1.6Mbps,99,1,1%,1664,2.01k,0,4,1,0,1,0,-0.099000014,243ns,n/a,19,4.52ms,6ms,4.49ms,4.16ms,6ms,3.99ms
2025-07-30 16:02:37.866959,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,47usec,722.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,684k,69016,0.013000258,32.3,-3.7,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,-0.099000014,238ns,n/a,19,4.5ms,4.5ms,4.45ms,4.05ms,4.5ms,3.96ms
2025-07-30 16:02:38.866875,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,55usec,893.11,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1399,1,0%,1.04M,69006,0.013000258,32.3,-3.8,1,27,1.6Mbps,99,1,1%,1672,2.01k,0,0,0,0,0,0,-0.19800003,209ns,n/a,19,4.5ms,4.5ms,4.42ms,4.03ms,4.5ms,3.95ms
2025-07-30 16:02:39.866891,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,46usec,961.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.4M,68988,0.013000258,32.4,-3.8,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-0.19800003,171ns,n/a,19,4.5ms,4.5ms,4.42ms,4.04ms,4.5ms,3.95ms
2025-07-30 16:02:40.866961,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,59usec,66.4,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,1.77M,69016,0.013000258,31.9,-3.8,1,27,1.6Mbps,98,2,2%,1693,2.01k,0,0,0,0,0,0,-0.39400008,179ns,n/a,19,4.5ms,4.5ms,4.43ms,4.05ms,4.5ms,3.96ms
2025-07-30 16:02:41.866894,metric,51,1397,599,0,5,49,2,1,0.167,0,0,1,17usec,763usec,139.4,57Mbps,1.6Mbps,5.5ms,5.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5ms,,metric,,,,,,,,,,,,,,,,,,5.5ms,,5ms,,,,1,4601,15,1.0,27,57Mbps,1369,28,2%,2.11M,68863,0.006000496,31.8,-4.3,1,27,1.6Mbps,99,1,1%,1668,2.01k,0,3,1,0,1,0,-0.4930001,206ns,n/a,19,4.51ms,5.5ms,4.45ms,4.1ms,5.5ms,3.96ms
2025-07-30 16:02:42.866910,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,15usec,47usec,211.16,57Mbps,1.6Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,27,57Mbps,1379,21,1%,2.45M,68967,5.2526593e-07,31.8,-4.4,1,27,1.6Mbps,98,2,2%,1668,1.53k,0,2,0,0,1,0,-0.69100016,217ns,n/a,18,4.5ms,4.5ms,4.44ms,4.03ms,4.5ms,3.95ms
2025-07-30 16:02:43.866833,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,17usec,57usec,363.5,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,27,58Mbps,1400,0,0%,2.47M,69016,5.2526593e-07,32.4,-3.7,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,-0.69100016,224ns,n/a,19,4.5ms,4.5ms,4.49ms,4.14ms,4.5ms,3.97ms
2025-07-30 16:02:44.866884,metric,51,1400,600,0,0,49,5,1,0.232,0,0,1,15usec,44usec,382.16,54Mbps,837kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,15,1.0,26,54Mbps,1296,104,7%,1.73M,68873,,20.5,-4.3,1,20,838kbps,86,52,37%,3105,2.01k,4,0,0,0,18,0,,227ns,n/a,19,4.5ms,4.5ms,4.47ms,4.04ms,4.5ms,3.96ms
2025-07-30 16:02:45.866755,metric,51,1400,600,0,0,49,19,1,0.642,0,0,1,16usec,59usec,488.16,55Mbps,640kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,15,1.0,26,55Mbps,1357,43,3%,2.28M,68890,0.0009901393,9.1,-4.9,1,3,640kbps,358,26,6%,11583,1.04k,5,0,0,0,6,0,-5,231ns,n/a,19,4.49ms,4.5ms,4.42ms,4.07ms,4.5ms,3.96ms
2025-07-30 16:02:46.866891,metric,51,1400,600,0,0,49,11,1,0.45,0,0,1,16usec,42usec,594.16,56Mbps,865kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,26,56Mbps,1349,51,3%,2.54M,68957,0.010990169,15.2,-4.6,1,9,866kbps,239,32,11%,6771,2.01k,5,0,0,0,0,0,-4.998,192ns,n/a,21,4.49ms,4.5ms,4.36ms,4.06ms,4.5ms,3.97ms
2025-07-30 16:02:47.866859,metric,51,1400,600,0,0,49,13,1,0.51,0,0,1,16usec,44usec,760.6,56Mbps,851kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,15,1.0,26,56Mbps,1351,49,3%,2.42M,68995,-0.008009784,13.5,-4.8,1,7,851kbps,272,34,11%,8118,2.01k,5,2,0,0,1,0,-4.999,173ns,n/a,23,4.49ms,4.5ms,4.38ms,4.05ms,4.5ms,3.97ms
2025-07-30 16:02:48.866919,metric,51,1400,600,0,0,49,10,1,0.437,0,0,1,16usec,45usec,781.16,55Mbps,910kbps,5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4ms,,,,1,4601,15,1.0,26,55Mbps,1337,63,4%,2.49M,68880,0.0019902685,15.7,-4.6,1,10,910kbps,235,27,10%,6352,2.01k,8,0,0,0,4,0,-5,182ns,n/a,21,4.45ms,4.5ms,4.34ms,4.04ms,4.5ms,3.96ms
2025-07-30 16:02:49.866914,metric,51,1400,600,0,0,49,11,1,0.455,0,0,1,16usec,78usec,919.4,56Mbps,823kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,26,56Mbps,1341,59,4%,2.27M,68911,0.0029903334,14.2,-4.7,1,8,824kbps,246,28,10%,7175,0,2,0,0,0,4,0,-4.9100137,188ns,n/a,23,4.49ms,4.5ms,4.37ms,4.05ms,4.5ms,3.97ms
2025-07-30 16:02:50.866906,metric,51,1400,600,0,0,49,9,1,0.435,0,0,1,16usec,52usec,33.16,55Mbps,1.1Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,26,55Mbps,1329,71,5%,2.39M,68811,0.008990496,17.2,-2.2,1,13,1.1Mbps,246,14,5%,5405,2.01k,9,0,0,0,4,0,-4.9930005,183ns,n/a,23,4.48ms,4.5ms,4.32ms,4.04ms,4.5ms,3.97ms
2025-07-30 16:02:51.866861,metric,51,1400,600,0,0,49,2,1,0.323,0,0,1,16usec,44usec,76.16,57Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,26,57Mbps,1365,35,2%,2.3M,68953,,31.8,-3.9,1,27,1.6Mbps,192,2,1%,1666,2.01k,3,0,0,0,0,0,-5,135ns,n/a,21,4.49ms,4.5ms,4.29ms,4.02ms,4.5ms,3.99ms
2025-07-30 16:02:52.866923,metric,51,1400,600,0,0,49,12,1,0.533,0,0,1,16usec,50usec,222.16,56Mbps,1.1Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,26,56Mbps,1357,43,3%,2.53M,68995,-0.002009462,15.8,-4.6,1,9,1.1Mbps,306,14,4%,7741,2.01k,2,0,0,0,0,0,-4.9960003,138ns,n/a,23,4.47ms,4.5ms,4.38ms,4.07ms,4.5ms,3.98ms
2025-07-30 16:02:53.866877,metric,51,1400,600,0,0,49,12,1,0.452,0,0,1,16usec,41usec,294.6,55Mbps,768kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,1,4601,15,1.0,26,55Mbps,1339,61,4%,2.3M,68925,0.0009905798,13.8,-4.7,1,8,769kbps,242,29,10%,7234,1.45k,2,0,0,0,5,0,-4.9100137,150ns,n/a,19,4.49ms,4.5ms,4.37ms,4.05ms,4.5ms,3.96ms
2025-07-30 16:02:54.866868,metric,51,1400,600,0,0,49,12,1,0.452,0,0,1,16usec,47usec,387.16,53Mbps,593kbps,5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,5ms,,4.5ms,,,,1,4601,15,1.0,26,53Mbps,1284,116,8%,2.05M,68852,,12.2,-4.7,1,7,593kbps,220,52,19%,7500,2.81k,8,0,0,0,15,0,,155ns,n/a,19,4.5ms,4.5ms,4.4ms,4.05ms,4.5ms,3.96ms
2025-07-30 16:02:55.866786,metric,51,1400,600,0,0,49,10,1,0.473,0,0,1,16usec,40usec,549.16,56Mbps,1.0Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,1,4601,15,1.0,26,56Mbps,1347,53,3%,2.37M,68974,-0.008008992,16.7,-4.5,1,10,1.0Mbps,274,9,3%,6474,2.01k,8,0,1,0,3,0,-5,283ns,n/a,23,4.45ms,4.5ms,4.36ms,4.04ms,4.5ms,3.96ms
