ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 13:34:01.568989,7.21,60.5,0,649.0
6,2025-07-30 13:34:02.568989,7.12,59.8,0,987.0
6,2025-07-30 13:34:03.568989,7.12,59.8,0,1.29
6,2025-07-30 13:34:04.568989,7.0,58.7,0,1.63
6,2025-07-30 13:34:05.568989,5.88,49.3,0,1.92
6,2025-07-30 13:34:06.568989,5.88,49.3,0,2.22
6,2025-07-30 13:34:07.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:08.568989,6.5,54.5,0,2.52
6,2025-07-30 13:34:09.568989,6.38,53.5,0,2.52
6,2025-07-30 13:34:10.568989,6.88,57.7,0,2.52
6,2025-07-30 13:34:11.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:12.568989,6.5,54.5,0,2.52
6,2025-07-30 13:34:13.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:14.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:15.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:16.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:17.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:18.568989,6.5,54.5,0,2.52
6,2025-07-30 13:34:19.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:20.568989,6.5,54.5,0,2.52
6,2025-07-30 13:34:21.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:22.568989,6.5,54.5,0,2.52
6,2025-07-30 13:34:23.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:24.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:25.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:26.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:27.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:28.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:29.568989,6.62,55.6,0,2.52
6,2025-07-30 13:34:30.568989,6.5,54.5,0,2.52
6,2025-07-30 13:34:31.568989,6.75,56.6,0,2.52
6,2025-07-30 13:34:32.568989,6.38,54.9,0,2.52
