ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-07-30 17:23:43.093985,7.21,60.5,0,711.0
6,2025-07-30 17:23:44.093985,7.12,59.8,0,1.02
6,2025-07-30 17:23:45.093985,7.12,59.8,0,1.36
6,2025-07-30 17:23:46.093985,7.0,58.7,0,1.69
6,2025-07-30 17:23:47.093985,6.12,51.4,0,2.0
6,2025-07-30 17:23:48.093985,6.25,52.4,0,2.31
6,2025-07-30 17:23:49.093985,6.62,55.6,0,2.52
6,2025-07-30 17:23:50.093985,6.0,50.3,0,2.52
6,2025-07-30 17:23:51.093985,5.88,49.3,0,2.52
6,2025-07-30 17:23:52.093985,5.62,47.2,0,2.52
6,2025-07-30 17:23:53.093985,5.88,49.3,0,2.59
6,2025-07-30 17:23:54.093985,4.88,40.9,0,2.69
6,2025-07-30 17:23:55.093985,6.25,52.4,0,2.69
6,2025-07-30 17:23:56.093985,5.12,43.0,70,2.23
6,2025-07-30 17:23:57.093985,2.88,24.1,0,1.89
6,2025-07-30 17:23:58.093985,5.25,44.0,442,1.35
6,2025-07-30 17:23:59.093985,4.25,35.7,0,1.42
6,2025-07-30 17:24:00.093985,6.12,51.4,1,1.04
6,2025-07-30 17:24:01.093985,4.25,35.7,133,792.0
6,2025-07-30 17:24:02.093985,5.12,43.0,0,848.0
6,2025-07-30 17:24:03.093985,4.75,39.8,0,896.0
6,2025-07-30 17:24:04.093985,4.5,37.7,0,928.0
6,2025-07-30 17:24:05.093985,5.75,48.2,0,948.0
6,2025-07-30 17:24:06.093985,5.62,47.2,0,958.0
6,2025-07-30 17:24:07.093985,5.5,46.1,0,962.0
6,2025-07-30 17:24:08.093985,4.62,38.8,0,962.0
6,2025-07-30 17:24:09.093985,5.88,49.3,0,962.0
6,2025-07-30 17:24:10.093985,5.5,46.1,0,966.0
6,2025-07-30 17:24:11.093985,6.62,55.6,0,977.0
6,2025-07-30 17:24:12.093985,6.62,55.6,0,995.0
6,2025-07-30 17:24:13.093985,6.62,55.6,0,1.0
6,2025-07-30 17:24:14.093985,6.5,54.5,0,1.05
6,2025-07-30 17:24:15.093985,5.25,55.1,0,1.1
