time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-31 00:59:29.911346,CSI,0x4601,2,"[7,",na,"[4,",2222,-16.6dB,25.7us,"[0,",1,1,472.8,normal,0,invalid,-44.0dB,-60.4dB,0.21us,+5605.2Hz,,,,,,
2025-07-31 00:59:29.916177,PHY,0x4601,1,,50,"[0,",,+21.3dB,22.0us,"[0,",1,,472.17,normal,0,valid,-15.9dB,-15.6dB,na,na,0,0,0,1,1968.2,
2025-07-31 00:59:29.931167,PHY,0x4601,1,,na,"[0,",,+21.3dB,18.4us,"[0,",1,,474.7,normal,0,valid,-13.8dB,-13.8dB,na,na,4,0,0,,3612.1,yes
2025-07-31 00:59:29.931430,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.3dB,14.9us,"[0,",1,1,474.8,normal,0,valid,-12.2dB,-12.2dB,0.11us,-106.5Hz,,,,,,
2025-07-31 00:59:29.951134,PHY,0x4601,1,,na,"[0,",,-18.6dB,20.2us,"[0,",1,,476.7,normal,0,invalid,-42.7dB,-61.5dB,na,na,4,0,0,2,0.2,
2025-07-31 00:59:29.951155,PHY,0x4601,1,,na,"[0,",,+21.4dB,11.7us,"[0,",1,,476.7,normal,0,valid,-14.0dB,-14.0dB,na,na,0,0,0,1,3716.3,
2025-07-31 00:59:29.951369,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.8dB,27.0us,"[0,",1,1,476.8,normal,0,valid,-12.2dB,-12.2dB,0.15us,-26.9Hz,,,,,,
2025-07-31 00:59:29.956195,PHY,0x4601,1,,na,"[0,",,+10.5dB,16.5us,"[0,",1,,476.17,normal,0,valid,-14.0dB,-14.4dB,na,na,0,0,0,1,302.7,
2025-07-31 00:59:29.957142,PHY,0x4601,1,,na,"[0,",,+10.5dB,15.7us,"[0,",1,,476.19,normal,0,valid,-14.0dB,-14.4dB,na,na,0,0,0,1,298.7,
2025-07-31 00:59:29.971182,PHY,0x4601,1,,na,"[0,",,+10.6dB,16.7us,"[0,",1,,478.7,normal,0,valid,-13.8dB,-14.2dB,na,na,4,0,0,,305.5,yes
2025-07-31 00:59:29.971439,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.9dB,13.6us,"[0,",1,1,478.8,normal,0,valid,-12.2dB,-12.4dB,0.44us,+9.5Hz,,,,,,
2025-07-31 00:59:29.991147,PHY,0x4601,1,,na,"[0,",,-21.7dB,18.0us,"[0,",1,,480.7,normal,0,invalid,-43.4dB,-65.3dB,na,na,4,0,0,2,0.2,
2025-07-31 00:59:29.991163,PHY,0x4601,1,,na,"[0,",,+10.5dB,12.0us,"[0,",1,,480.7,normal,0,valid,-14.0dB,-14.4dB,na,na,0,0,0,1,301.1,
2025-07-31 00:59:29.991389,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.2dB,17.5us,"[0,",1,1,480.8,normal,0,valid,-12.1dB,-12.3dB,0.42us,-206.4Hz,,,,,,
