time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-07-30 23:28:53.044359,CSI,0x4601,2,"[7,",na,"[4,",2222,-7.0dB,24.5us,"[0,",1,1,262.8,normal,0,invalid,-41.7dB,-49.6dB,-1.13us,-5162.1Hz,,,,,,
2025-07-30 23:28:53.049078,PHY,0x4601,1,,50,"[0,",,+21.4dB,20.2us,"[0,",1,,262.17,normal,0,valid,-15.6dB,-15.3dB,na,na,0,0,0,1,2028.1,
2025-07-30 23:28:53.064092,PHY,0x4601,1,,na,"[0,",,+21.8dB,23.9us,"[0,",1,,264.7,normal,0,valid,-13.5dB,-13.5dB,na,na,4,0,0,,4070.4,yes
2025-07-30 23:28:53.064356,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.0dB,26.3us,"[0,",1,1,264.8,normal,0,valid,-11.7dB,-11.8dB,0.12us,+32.9Hz,,,,,,
2025-07-30 23:28:53.084131,PHY,0x4601,1,,na,"[0,",,-17.7dB,19.9us,"[0,",1,,266.7,normal,0,invalid,-43.2dB,-61.3dB,na,na,4,0,0,2,0.1,
2025-07-30 23:28:53.084155,PHY,0x4601,1,,na,"[0,",,+21.5dB,12.6us,"[0,",1,,266.7,normal,0,valid,-13.7dB,-13.7dB,na,na,0,0,0,1,3790.1,
2025-07-30 23:28:53.084266,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.3dB,24.7us,"[0,",1,1,266.8,normal,0,valid,-11.8dB,-11.8dB,0.15us,+72.3Hz,,,,,,
2025-07-30 23:28:53.089095,PHY,0x4601,1,,na,"[0,",,+10.6dB,18.6us,"[0,",1,,266.17,normal,0,valid,-13.7dB,-14.0dB,na,na,0,0,0,1,306.1,
2025-07-30 23:28:53.104081,PHY,0x4601,1,,na,"[0,",,+10.6dB,18.5us,"[0,",1,,268.7,normal,0,valid,-13.5dB,-13.9dB,na,na,4,0,0,1,305.3,
2025-07-30 23:28:53.104100,PHY,0x4601,1,,na,"[0,",,-19.8dB,12.1us,"[0,",1,,268.7,normal,0,invalid,-43.9dB,-64.2dB,na,na,0,0,0,2,0.3,
2025-07-30 23:28:53.104353,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.0dB,22.5us,"[0,",1,1,268.8,normal,0,valid,-11.9dB,-12.1dB,0.46us,-128.7Hz,,,,,,
2025-07-30 23:28:53.124053,PHY,0x4601,1,,na,"[0,",,+9.5dB,24.0us,"[0,",1,,270.7,normal,0,valid,-10.5dB,-11.0dB,na,na,4,0,0,11,240.1,
2025-07-30 23:28:53.124069,PHY,0x4601,1,,na,"[0,",,-22.7dB,11.9us,"[0,",1,,270.7,normal,0,invalid,-43.4dB,-67.5dB,na,na,0,0,0,22,0.3,
2025-07-30 23:28:53.124272,CSI,0x4601,2,"[7,",na,"[4,",1111,+28.5dB,15.1us,"[0,",1,1,270.8,normal,0,valid,-11.8dB,-12.1dB,0.50us,-54.5Hz,,,,,,
2025-07-30 23:28:53.125090,PHY,0x4601,1,,na,"[0,",,+9.4dB,16.2us,"[0,",1,,270.9,normal,0,valid,-13.7dB,-14.1dB,na,na,0,0,0,1,231.8,
2025-07-30 23:28:53.144101,PHY,0x4601,1,,na,"[0,",,+9.5dB,16.4us,"[0,",1,,272.7,normal,0,valid,-13.5dB,-14.0dB,na,na,4,0,0,,236.3,yes
2025-07-30 23:28:53.144362,CSI,0x4601,2,"[7,",na,"[4,",1111,+27.4dB,15.1us,"[0,",1,1,272.8,normal,0,valid,-11.8dB,-12.0dB,0.53us,-126.6Hz,,,,,,
