time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-07-30 20:19:39.991965,metric,51,560,240,0,0,0,0,0,0,0,0,0,1usec,241usec,160.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 20:19:40.992066,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,245.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-30 20:19:41.991976,metric,51,1400,600,1,0,0,0,0.0157,0.0217,0,0,1,5usec,43usec,376.0,12kbps,72kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,311.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,14,1.0,9,13kbps,18,3,14%,3,131,-0.014,29.8,-3.5,1,26,72kbps,12,0,0%,109,0,10,1,0,0,0,0,0,228ns,n/a,24,4.58ms,5.5ms,4.5ms,4ms,4.08ms
2025-07-30 20:19:42.992018,metric,51,1400,600,0,0,0,2,0.00929,0.135,0,0,1,9usec,36usec,487.5,22kbps,1.3Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,14,1.0,24,22kbps,14,0,0%,0,27,-0.0009999984,32.4,-3.8,1,27,1.3Mbps,81,0,0%,1313,2.01k,3,0,0,0,0,0,0,243ns,n/a,19,4.49ms,4.5ms,4.46ms,4.23ms,4.08ms
2025-07-30 20:19:43.992070,metric,51,1400,600,0,0,0,2,0.00714,0.167,0,0,1,9usec,37usec,515.16,17kbps,1.6Mbps,4.5ms,4.5ms,,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,4.5ms,,,,4601,1,15,1.0,27,18kbps,10,0,0%,0,20,1.6298145e-09,32.4,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,190ns,n/a,19,4.5ms,4.5ms,4.49ms,4.1ms,n/a
2025-07-30 20:19:44.992078,metric,51,1400,600,0,0,4,2,0.107,0.167,0,0,1,10usec,45usec,696.16,4.7Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,4.7Mbps,138,3,2%,351k,6224,0.011000005,32.6,-3.8,1,27,1.6Mbps,100,0,0%,1668,2.01k,0,0,0,0,0,0,0,169ns,n/a,19,4.49ms,4.5ms,4.45ms,4.17ms,3.95ms
2025-07-30 20:19:45.992119,metric,51,1400,600,0,0,49,2,1,0.167,0,0,1,16usec,66usec,739.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,705k,68988,0.011000005,32.5,-3.8,1,27,1.6Mbps,100,0,0%,1664,2.01k,0,0,0,0,0,0,0,194ns,n/a,19,4.5ms,4.5ms,4.47ms,4.05ms,3.96ms
2025-07-30 20:19:46.992021,metric,51,1400,600,0,0,49,2,1,0.235,0,0,1,16usec,57usec,807.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,1.11M,69006,0.011000005,31.8,-3.7,1,27,1.6Mbps,139,1,0%,1699,2.01k,3,0,0,0,0,0,-0.09600001,217ns,n/a,23,4.47ms,4.5ms,4.32ms,4.03ms,3.96ms
2025-07-30 20:19:47.992103,metric,51,1400,600,0,0,49,2,1,0.323,0,0,1,16usec,46usec,955.6,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,1.2M,68848,0.011000005,31.5,-3.6,1,27,1.6Mbps,192,2,1%,1689,2.81k,2,0,0,0,0,0,,226ns,n/a,25,4.49ms,4.5ms,4.29ms,4.04ms,3.99ms
2025-07-30 20:19:48.992120,metric,51,1400,600,0,0,49,3,1,0.318,0,0,1,16usec,55usec,31.16,58Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1391,9,0%,1.79M,68820,0.009000004,30.7,-3.9,1,27,1.6Mbps,188,4,2%,1803,1.53k,1,0,0,0,1,0,-0.6820002,235ns,n/a,19,4.43ms,4.5ms,4.27ms,4.02ms,3.98ms
