time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-07-30 22:03:53.883398,PHY,0x4601,1,0,50,"[0,",0,0,2,0.3,-14.2dB,20.5us,"[0,",1,439.17,normal,0,invalid,-44.6dB,-59.6dB,na,na,,,,
2025-07-30 22:03:53.883863,PHY,0x4601,1,0,50,"[0,",0,0,1,6656.5,+26.5dB,15.6us,"[0,",1,439.18,normal,0,valid,-16.1dB,-15.8dB,na,na,,,,
2025-07-30 22:03:53.888358,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-23.8dB,21.1us,"[0,",1,440.7,normal,0,invalid,-43.1dB,-68.2dB,na,na,no,,,
2025-07-30 22:03:53.888647,CSI,0x4601,2,,na,"[4,",,,,,+29.4dB,29.3us,"[0,",1,440.8,normal,0,valid,-12.4dB,-12.4dB,-0.05us,-31.7Hz,,"[7,",0001,1
2025-07-30 22:03:53.893414,PHY,0x4601,1,0,na,"[0,",0,0,1,13771.9,+27.1dB,16.0us,"[0,",1,440.17,normal,0,valid,-14.1dB,-14.1dB,na,na,,,,
2025-07-30 22:03:53.893435,PHY,0x4601,1,0,50,"[0,",0,0,1,3033.0,+23.4dB,13.4us,"[0,",1,440.17,normal,0,valid,-17.1dB,-16.6dB,na,na,,,,
2025-07-30 22:03:53.908413,PHY,0x4601,1,4,na,"[0,",0,0,,12623.7,+26.8dB,15.6us,"[0,",1,442.7,normal,0,valid,-14.0dB,-14.0dB,na,na,yes,,,
2025-07-30 22:03:53.908646,CSI,0x4601,2,,na,"[4,",,,,,+29.3dB,15.0us,"[0,",1,442.8,normal,0,valid,-12.3dB,-12.3dB,-0.04us,-82.4Hz,,"[7,",1111,1
2025-07-30 22:03:53.928376,PHY,0x4601,1,4,na,"[0,",0,0,2,0.7,-20.4dB,20.4us,"[0,",1,444.7,normal,0,invalid,-43.4dB,-64.5dB,na,na,,,,
2025-07-30 22:03:53.928396,PHY,0x4601,1,0,na,"[0,",0,0,1,1168.2,+16.4dB,12.4us,"[0,",1,444.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 22:03:53.928621,CSI,0x4601,2,,na,"[4,",,,,,+29.7dB,31.2us,"[0,",1,444.8,normal,0,valid,-12.3dB,-12.4dB,0.25us,-153.3Hz,,"[7,",1111,1
2025-07-30 22:03:53.933451,PHY,0x4601,1,0,na,"[0,",0,0,1,1064.1,+16.0dB,26.4us,"[0,",1,444.17,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 22:03:53.948437,PHY,0x4601,1,4,na,"[0,",0,0,,1127.1,+16.3dB,18.2us,"[0,",1,446.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 22:03:53.948570,CSI,0x4601,2,,na,"[4,",,,,,+31.4dB,14.9us,"[0,",1,446.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-73.7Hz,,"[7,",1111,1
2025-07-30 22:03:53.968389,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-24.3dB,15.9us,"[0,",1,448.7,normal,0,invalid,-43.9dB,-68.7dB,na,na,,,,
2025-07-30 22:03:53.968404,PHY,0x4601,1,0,na,"[0,",0,0,1,985.6,+15.7dB,11.5us,"[0,",1,448.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-07-30 22:03:53.968660,CSI,0x4601,2,,na,"[4,",,,,,+34.2dB,15.1us,"[0,",1,448.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,+36.7Hz,,"[7,",1111,1
2025-07-30 22:03:53.969446,PHY,0x4601,1,0,na,"[0,",0,0,1,1061.8,+16.0dB,15.6us,"[0,",1,448.9,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-07-30 22:03:53.988344,PHY,0x4601,1,4,na,"[0,",0,0,,1100.8,+16.2dB,14.8us,"[0,",1,450.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-07-30 22:03:53.988580,CSI,0x4601,2,,na,"[4,",,,,,+29.8dB,12.8us,"[0,",1,450.8,normal,0,valid,-12.4dB,-12.5dB,0.23us,-90.9Hz,,"[7,",1111,1
2025-07-30 22:03:54.008657,CSI,0x4601,2,,na,"[4,",,,,,+26.8dB,13.0us,"[0,",1,452.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-55.3Hz,,"[7,",1111,1
2025-07-30 22:03:54.017992,PHY,0x4601,2,,na,"[0,",,,111,,+26.6dB,20.2us,"[0,",1,453.7,normal,0,valid,-13.6dB,-13.6dB,0.26us,+7.9Hz,,"[6,",,1
2025-07-30 22:03:54.028366,PHY,0x4601,1,4,na,"[0,",0,0,,1160.7,+16.4dB,17.1us,"[0,",1,454.7,normal,0,valid,-14.2dB,-14.3dB,na,na,yes,,,
2025-07-30 22:03:54.028638,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,13.4us,"[0,",1,454.8,normal,0,valid,-12.5dB,-12.5dB,0.22us,+13.4Hz,,"[7,",1111,1
2025-07-30 22:03:54.048427,PHY,0x4601,1,4,na,"[0,",0,0,2,0.6,-17.7dB,17.1us,"[0,",1,456.7,normal,0,invalid,-43.5dB,-61.5dB,na,na,,,,
2025-07-30 22:03:54.048442,PHY,0x4601,1,0,na,"[0,",0,0,1,1056.3,+16.0dB,11.4us,"[0,",1,456.7,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-07-30 22:03:54.048681,CSI,0x4601,2,,na,"[4,",,,,,+29.9dB,15.2us,"[0,",1,456.8,normal,0,valid,-12.4dB,-12.4dB,0.24us,-127.5Hz,,"[7,",1111,1
2025-07-30 22:03:54.068383,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-13.7dB,15.6us,"[0,",1,458.7,normal,0,invalid,-43.0dB,-57.7dB,na,na,no,,,
2025-07-30 22:03:54.068650,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,12.5us,"[0,",1,458.8,normal,0,valid,-12.4dB,-12.5dB,0.22us,-14.5Hz,,"[7,",1111,1
2025-07-30 22:03:54.088446,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-14.3dB,15.2us,"[0,",1,460.7,normal,0,invalid,-43.8dB,-59.5dB,na,na,no,,,
2025-07-30 22:03:54.088575,CSI,0x4601,2,,na,"[4,",,,,,+28.6dB,12.1us,"[0,",1,460.8,normal,0,valid,-12.4dB,-12.5dB,0.25us,+27.4Hz,,"[7,",1111,1
2025-07-30 22:03:54.108402,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.7dB,15.8us,"[0,",1,462.7,normal,0,invalid,-43.4dB,-62.9dB,na,na,no,,,
2025-07-30 22:03:54.108655,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,19.1us,"[0,",1,462.8,normal,0,valid,-12.4dB,-12.4dB,0.24us,-89.5Hz,,"[7,",1111,1
2025-07-30 22:03:54.128356,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-11.0dB,14.7us,"[0,",1,464.7,normal,0,invalid,-43.4dB,-54.9dB,na,na,no,,,
2025-07-30 22:03:54.128641,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,17.0us,"[0,",1,464.8,normal,0,valid,-12.5dB,-12.6dB,0.22us,-271.8Hz,,"[7,",1111,1
2025-07-30 22:03:54.139448,PHY,0x4601,1,0,na,"[0,",0,0,1,988.0,+15.7dB,17.5us,"[0,",1,465.9,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-07-30 22:03:54.148424,PHY,0x4601,1,4,na,"[0,",0,0,,1078.8,+16.0dB,14.8us,"[0,",1,466.7,normal,0,valid,-14.2dB,-14.3dB,na,na,yes,,,
2025-07-30 22:03:54.148656,CSI,0x4601,2,,na,"[4,",,,,,+31.6dB,14.5us,"[0,",1,466.8,normal,0,valid,-12.5dB,-12.6dB,0.23us,-65.9Hz,,"[7,",1111,1
2025-07-30 22:03:54.168380,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-14.1dB,20.2us,"[0,",1,468.7,normal,0,invalid,-43.1dB,-58.3dB,na,na,no,,,
2025-07-30 22:03:54.168616,CSI,0x4601,2,,na,"[4,",,,,,+30.0dB,12.5us,"[0,",1,468.8,normal,0,valid,-12.4dB,-12.5dB,0.23us,+12.9Hz,,"[7,",1111,1
2025-07-30 22:03:54.188440,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-24.7dB,15.4us,"[0,",1,470.7,normal,0,invalid,-43.1dB,-68.5dB,na,na,no,,,
2025-07-30 22:03:54.188581,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,14.4us,"[0,",1,470.8,normal,0,valid,-12.5dB,-12.5dB,0.24us,-76.2Hz,,"[7,",1111,1
2025-07-30 22:03:54.208398,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-16.3dB,15.0us,"[0,",1,472.7,normal,0,invalid,-43.0dB,-60.1dB,na,na,no,,,
2025-07-30 22:03:54.208625,CSI,0x4601,2,,na,"[4,",,,,,+27.7dB,12.1us,"[0,",1,472.8,normal,0,valid,-12.4dB,-12.4dB,0.24us,+61.4Hz,,"[7,",1111,1
2025-07-30 22:03:54.228355,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.9dB,18.7us,"[0,",1,474.7,normal,0,invalid,-43.0dB,-62.7dB,na,na,no,,,
2025-07-30 22:03:54.228625,CSI,0x4601,2,,na,"[4,",,,,,+32.1dB,17.5us,"[0,",1,474.8,normal,0,valid,-12.6dB,-12.6dB,0.20us,-89.9Hz,,"[7,",1111,1
2025-07-30 22:03:54.248416,PHY,0x4601,1,4,na,"[0,",0,0,,0.9,-12.7dB,16.0us,"[0,",1,476.7,normal,0,invalid,-44.1dB,-57.6dB,na,na,no,,,
2025-07-30 22:03:54.248683,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,13.3us,"[0,",1,476.8,normal,0,valid,-12.6dB,-12.7dB,0.21us,-135.5Hz,,"[7,",1111,1
2025-07-30 22:03:54.268369,PHY,0x4601,1,4,na,"[0,",0,0,,0.8,-14.7dB,15.2us,"[0,",1,478.7,normal,0,invalid,-42.9dB,-58.8dB,na,na,no,,,
2025-07-30 22:03:54.268605,CSI,0x4601,2,,na,"[4,",,,,,+32.4dB,13.9us,"[0,",1,478.8,normal,0,valid,-12.5dB,-12.5dB,0.22us,-108.9Hz,,"[7,",1111,1
2025-07-30 22:03:54.288430,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-35.4dB,14.5us,"[0,",1,480.7,normal,0,invalid,-42.5dB,-78.8dB,na,na,no,,,
