time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-03 15:06:15.805538,CSI,0x4601,2,"[7,",na,"[4,",2222,-6.2dB,24.0us,"[0,",1,1,406.8,normal,0,invalid,-48.7dB,-55.4dB,0.85us,-11191.7Hz,,,,,,
2025-08-03 15:06:15.810369,PHY,0x4601,1,,50,"[0,",,+18.2dB,19.8us,"[0,",1,,406.17,normal,0,valid,-15.3dB,-15.1dB,na,na,0,0,0,1,999.5,
2025-08-03 15:06:15.825357,PHY,0x4601,1,,na,"[0,",,+18.4dB,17.7us,"[0,",1,,408.7,normal,0,valid,-13.6dB,-13.7dB,na,na,4,0,0,,1860.5,yes
2025-08-03 15:06:15.825639,CSI,0x4601,2,"[7,",na,"[4,",1111,+36.2dB,20.4us,"[0,",1,1,408.8,normal,0,valid,-11.8dB,-11.8dB,0.17us,-66.1Hz,,,,,,
2025-08-03 15:06:15.845314,PHY,0x4601,1,,na,"[0,",,-21.0dB,20.0us,"[0,",1,,410.7,normal,0,invalid,-46.5dB,-68.0dB,na,na,4,0,0,2,0.1,
2025-08-03 15:06:15.845336,PHY,0x4601,1,,na,"[0,",,+18.0dB,13.2us,"[0,",1,,410.7,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1695.5,
2025-08-03 15:06:15.845602,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.5dB,24.5us,"[0,",1,1,410.8,normal,0,valid,-12.2dB,-12.2dB,0.21us,-7.1Hz,,,,,,
2025-08-03 15:06:15.850383,PHY,0x4601,1,,na,"[0,",,+18.1dB,16.1us,"[0,",1,,410.17,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1716.3,
2025-08-03 15:06:15.865372,PHY,0x4601,1,,na,"[0,",,+18.5dB,15.2us,"[0,",1,,412.7,normal,0,valid,-14.0dB,-14.1dB,na,na,4,0,0,,1878.9,yes
2025-08-03 15:06:15.865605,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.6dB,14.9us,"[0,",1,1,412.8,normal,0,valid,-12.2dB,-12.2dB,0.17us,-82.3Hz,,,,,,
