time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 15:03:00.124095,PHY,0x4601,1,0,50,"[0,",0,0,1,1370.6,+19.6dB,20.2us,"[0,",1,375.17,normal,0,valid,-15.7dB,-15.5dB,na,na,,,,
2025-08-03 15:03:00.129048,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-23.5dB,17.1us,"[0,",1,376.7,normal,0,invalid,-47.1dB,-72.1dB,na,na,no,,,
2025-08-03 15:03:00.129316,CSI,0x4601,2,,na,"[4,",,,,,+31.7dB,26.5us,"[0,",1,376.8,normal,0,valid,-12.2dB,-12.2dB,0.15us,-53.2Hz,,"[7,",0001,1
2025-08-03 15:03:00.149116,PHY,0x4601,1,4,na,"[0,",0,0,,2574.5,+19.8dB,28.2us,"[0,",1,378.7,normal,0,valid,-14.0dB,-14.0dB,na,na,yes,,,
2025-08-03 15:03:00.149345,CSI,0x4601,2,,na,"[4,",,,,,+31.9dB,14.5us,"[0,",1,378.8,normal,0,valid,-12.2dB,-12.3dB,0.15us,-39.2Hz,,"[7,",1111,1
2025-08-03 15:03:00.169071,PHY,0x4601,1,4,na,"[0,",0,0,2,0.0,-28.1dB,21.7us,"[0,",1,380.7,normal,0,invalid,-46.5dB,-74.2dB,na,na,,,,
2025-08-03 15:03:00.169093,PHY,0x4601,1,0,na,"[0,",0,0,1,2523.1,+19.8dB,11.8us,"[0,",1,380.7,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-08-03 15:03:00.169342,CSI,0x4601,2,,na,"[4,",,,,,+35.1dB,22.2us,"[0,",1,380.8,normal,0,valid,-12.5dB,-12.5dB,0.19us,-68.6Hz,,"[7,",1111,1
2025-08-03 15:03:00.174041,PHY,0x4601,1,0,na,"[0,",0,0,1,1288.4,+16.8dB,16.4us,"[0,",1,380.17,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-08-03 15:03:00.189122,PHY,0x4601,1,4,na,"[0,",0,0,,1295.8,+16.9dB,16.4us,"[0,",1,382.7,normal,0,valid,-14.2dB,-14.2dB,na,na,yes,,,
2025-08-03 15:03:00.189243,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,16.0us,"[0,",1,382.8,normal,0,valid,-12.4dB,-12.5dB,0.21us,-57.4Hz,,"[7,",1111,1
2025-08-03 15:03:00.209080,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-14.7dB,16.0us,"[0,",1,384.7,normal,0,invalid,-46.8dB,-62.0dB,na,na,,,,
2025-08-03 15:03:00.209101,PHY,0x4601,1,0,na,"[0,",0,0,1,1270.5,+16.8dB,18.0us,"[0,",1,384.7,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,
2025-08-03 15:03:00.209315,CSI,0x4601,2,,na,"[4,",,,,,+36.7dB,15.4us,"[0,",1,384.8,normal,0,valid,-12.6dB,-12.7dB,0.22us,-75.5Hz,,"[7,",1111,1
