time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 16:38:13.617000,PHY,0x4601,1,0,50,"[0,",0,0,1,1446.8,+19.9dB,27.1us,"[0,",1,807.17,normal,0,valid,-14.3dB,-14.1dB,na,na,,,,
2025-08-03 16:38:13.622055,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-21.7dB,16.5us,"[0,",1,808.7,normal,0,invalid,-46.3dB,-68.2dB,na,na,no,,,
2025-08-03 16:38:13.622194,CSI,0x4601,2,,na,"[4,",,,,,+31.1dB,25.3us,"[0,",1,808.8,normal,0,valid,-10.9dB,-11.0dB,0.15us,-199.2Hz,,"[7,",0001,1
2025-08-03 16:38:13.642012,PHY,0x4601,1,4,na,"[0,",0,0,,2490.2,+19.7dB,16.6us,"[0,",1,810.7,normal,0,valid,-12.6dB,-12.7dB,na,na,yes,,,
2025-08-03 16:38:13.642240,CSI,0x4601,2,,na,"[4,",,,,,+35.2dB,13.3us,"[0,",1,810.8,normal,0,valid,-11.0dB,-11.0dB,0.14us,-125.2Hz,,"[7,",1111,1
2025-08-03 16:38:13.661973,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-17.5dB,19.6us,"[0,",1,812.7,normal,0,invalid,-47.2dB,-65.4dB,na,na,,,,
2025-08-03 16:38:13.661994,PHY,0x4601,1,0,na,"[0,",0,0,1,2487.5,+19.7dB,11.8us,"[0,",1,812.7,normal,0,valid,-13.1dB,-13.2dB,na,na,,,,
2025-08-03 16:38:13.662236,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,22.3us,"[0,",1,812.8,normal,0,valid,-11.3dB,-11.3dB,0.17us,-137.6Hz,,"[7,",1111,1
2025-08-03 16:38:13.667036,PHY,0x4601,1,0,na,"[0,",0,0,1,1275.4,+16.8dB,16.1us,"[0,",1,812.17,normal,0,valid,-13.1dB,-13.2dB,na,na,,,,
2025-08-03 16:38:13.682037,PHY,0x4601,1,4,na,"[0,",0,0,,1265.0,+16.8dB,16.4us,"[0,",1,814.7,normal,0,valid,-13.0dB,-13.0dB,na,na,yes,,,
2025-08-03 16:38:13.682263,CSI,0x4601,2,,na,"[4,",,,,,+35.2dB,13.9us,"[0,",1,814.8,normal,0,valid,-11.3dB,-11.3dB,0.22us,-77.8Hz,,"[7,",1111,1
2025-08-03 16:38:13.701982,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-20.9dB,16.2us,"[0,",1,816.7,normal,0,invalid,-47.3dB,-68.6dB,na,na,,,,
2025-08-03 16:38:13.701997,PHY,0x4601,1,0,na,"[0,",0,0,1,1258.8,+16.7dB,11.3us,"[0,",1,816.7,normal,0,valid,-13.2dB,-13.3dB,na,na,,,,
2025-08-03 16:38:13.702223,CSI,0x4601,2,,na,"[4,",,,,,+33.5dB,14.5us,"[0,",1,816.8,normal,0,valid,-11.3dB,-11.4dB,0.21us,-96.4Hz,,"[7,",1111,1
2025-08-03 16:38:13.703037,PHY,0x4601,1,0,na,"[0,",0,0,1,1259.5,+16.7dB,16.1us,"[0,",1,816.9,normal,0,valid,-13.2dB,-13.3dB,na,na,,,,
2025-08-03 16:38:13.722047,PHY,0x4601,1,4,na,"[0,",0,0,,1315.5,+16.9dB,16.9us,"[0,",1,818.7,normal,0,valid,-13.1dB,-13.1dB,na,na,yes,,,
2025-08-03 16:38:13.722282,CSI,0x4601,2,,na,"[4,",,,,,+34.2dB,14.7us,"[0,",1,818.8,normal,0,valid,-11.3dB,-11.3dB,0.22us,-103.3Hz,,"[7,",1111,1
2025-08-03 16:38:13.742281,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,12.6us,"[0,",1,820.8,normal,0,valid,-11.5dB,-11.6dB,0.22us,-162.0Hz,,"[7,",1111,1
2025-08-03 16:38:13.751579,PHY,0x4601,2,,na,"[0,",,,111,,+32.6dB,20.8us,"[0,",1,821.7,normal,0,valid,-12.9dB,-13.0dB,0.22us,-71.4Hz,,"[6,",,1
2025-08-03 16:38:13.762071,PHY,0x4601,1,4,na,"[0,",0,0,,1197.4,+16.5dB,17.6us,"[0,",1,822.7,normal,0,valid,-13.5dB,-13.6dB,na,na,yes,,,
2025-08-03 16:38:13.762185,CSI,0x4601,2,,na,"[4,",,,,,+36.2dB,14.0us,"[0,",1,822.8,normal,0,valid,-11.7dB,-11.8dB,0.21us,-35.7Hz,,"[7,",1111,1
2025-08-03 16:38:13.782021,PHY,0x4601,1,4,na,"[0,",0,0,2,0.6,-18.1dB,15.7us,"[0,",1,824.7,normal,0,invalid,-47.4dB,-65.7dB,na,na,,,,
2025-08-03 16:38:13.782036,PHY,0x4601,1,0,na,"[0,",0,0,1,1227.2,+16.6dB,11.5us,"[0,",1,824.7,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-08-03 16:38:13.782299,CSI,0x4601,2,,na,"[4,",,,,,+34.9dB,14.1us,"[0,",1,824.8,normal,0,valid,-11.8dB,-11.8dB,0.23us,-101.8Hz,,"[7,",1110,1
2025-08-03 16:38:13.801976,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-14.7dB,15.6us,"[0,",1,826.7,normal,0,invalid,-47.3dB,-63.1dB,na,na,no,,,
2025-08-03 16:38:13.802241,CSI,0x4601,2,,na,"[4,",,,,,+35.0dB,12.0us,"[0,",1,826.8,normal,0,valid,-11.7dB,-11.8dB,0.21us,+29.6Hz,,"[7,",1110,1
2025-08-03 16:38:13.822040,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-23.9dB,14.6us,"[0,",1,828.7,normal,0,invalid,-46.6dB,-71.4dB,na,na,no,,,
2025-08-03 16:38:13.822275,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,12.3us,"[0,",1,828.8,normal,0,valid,-11.7dB,-11.8dB,0.22us,-24.6Hz,,"[7,",1110,1
2025-08-03 16:38:13.841999,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-27.0dB,16.5us,"[0,",1,830.7,normal,0,invalid,-46.6dB,-74.0dB,na,na,no,,,
2025-08-03 16:38:13.842262,CSI,0x4601,2,,na,"[4,",,,,,+34.6dB,15.0us,"[0,",1,830.8,normal,0,valid,-11.7dB,-11.8dB,0.23us,-166.0Hz,,"[7,",1111,1
2025-08-03 16:38:13.862059,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-24.5dB,15.6us,"[0,",1,832.7,normal,0,invalid,-46.7dB,-72.1dB,na,na,no,,,
2025-08-03 16:38:13.862191,CSI,0x4601,2,,na,"[4,",,,,,+34.9dB,13.3us,"[0,",1,832.8,normal,0,valid,-11.7dB,-11.8dB,0.23us,-40.7Hz,,"[7,",1111,1
2025-08-03 16:38:13.871981,PHY,0x4601,1,0,na,"[0,",0,0,1,1225.8,+16.6dB,15.0us,"[0,",1,833.7,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-08-03 16:38:13.882019,PHY,0x4601,1,4,na,"[0,",0,0,,1284.0,+16.8dB,20.1us,"[0,",1,834.7,normal,0,valid,-13.4dB,-13.5dB,na,na,yes,,,
2025-08-03 16:38:13.882283,CSI,0x4601,2,,na,"[4,",,,,,+34.7dB,14.2us,"[0,",1,834.8,normal,0,valid,-11.7dB,-11.8dB,0.20us,-6.9Hz,,"[7,",1110,1
2025-08-03 16:38:13.901968,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-33.5dB,15.6us,"[0,",1,836.7,normal,0,invalid,-46.8dB,-80.6dB,na,na,no,,,
2025-08-03 16:38:13.902237,CSI,0x4601,2,,na,"[4,",,,,,+31.4dB,14.1us,"[0,",1,836.8,normal,0,valid,-11.8dB,-11.9dB,0.22us,-55.6Hz,,"[7,",1110,1
2025-08-03 16:38:13.922042,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-20.5dB,20.5us,"[0,",1,838.7,normal,0,invalid,-46.9dB,-68.3dB,na,na,no,,,
2025-08-03 16:38:13.922273,CSI,0x4601,2,,na,"[4,",,,,,+34.4dB,13.3us,"[0,",1,838.8,normal,0,valid,-11.9dB,-11.9dB,0.20us,-12.5Hz,,"[7,",1110,1
2025-08-03 16:38:13.941989,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-17.6dB,15.2us,"[0,",1,840.7,normal,0,invalid,-47.1dB,-65.0dB,na,na,no,,,
2025-08-03 16:38:13.942235,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,13.3us,"[0,",1,840.8,normal,0,valid,-11.8dB,-11.8dB,0.21us,+21.6Hz,,"[7,",1110,1
2025-08-03 16:38:13.962052,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.1dB,15.0us,"[0,",1,842.7,normal,0,invalid,-46.6dB,-66.6dB,na,na,no,,,
2025-08-03 16:38:13.962198,CSI,0x4601,2,,na,"[4,",,,,,+40.3dB,12.0us,"[0,",1,842.8,normal,0,valid,-11.8dB,-11.9dB,0.21us,-16.9Hz,,"[7,",1110,1
2025-08-03 16:38:13.982008,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-15.4dB,13.9us,"[0,",1,844.7,normal,0,invalid,-47.7dB,-64.3dB,na,na,no,,,
2025-08-03 16:38:13.982248,CSI,0x4601,2,,na,"[4,",,,,,+33.3dB,11.8us,"[0,",1,844.8,normal,0,valid,-11.9dB,-11.9dB,0.22us,-6.7Hz,,"[7,",1110,1
2025-08-03 16:38:14.001971,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-19.0dB,16.7us,"[0,",1,846.7,normal,0,invalid,-47.3dB,-67.0dB,na,na,no,,,
2025-08-03 16:38:14.002214,CSI,0x4601,2,,na,"[4,",,,,,+34.8dB,13.4us,"[0,",1,846.8,normal,0,valid,-11.8dB,-11.9dB,0.22us,+62.9Hz,,"[7,",1110,1
2025-08-03 16:38:14.022037,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-12.9dB,22.2us,"[0,",1,848.7,normal,0,invalid,-46.7dB,-60.5dB,na,na,no,,,
2025-08-03 16:38:14.022268,CSI,0x4601,2,,na,"[4,",,,,,+35.1dB,12.3us,"[0,",1,848.8,normal,0,valid,-11.9dB,-11.9dB,0.21us,+37.0Hz,,"[7,",1110,1
2025-08-03 16:38:14.041987,PHY,0x4601,1,4,na,"[0,",0,0,,0.8,-15.8dB,14.2us,"[0,",1,850.7,normal,0,invalid,-46.1dB,-62.7dB,na,na,no,,,
2025-08-03 16:38:14.042241,CSI,0x4601,2,,na,"[4,",,,,,+36.1dB,17.6us,"[0,",1,850.8,normal,0,valid,-11.9dB,-11.9dB,0.22us,+60.0Hz,,"[7,",1110,1
2025-08-03 16:38:14.062039,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.2dB,15.2us,"[0,",1,852.7,normal,0,invalid,-46.9dB,-66.6dB,na,na,no,,,
2025-08-03 16:38:14.062306,CSI,0x4601,2,,na,"[4,",,,,,+33.1dB,12.5us,"[0,",1,852.8,normal,0,valid,-11.8dB,-11.9dB,0.22us,-28.2Hz,,"[7,",1110,1
2025-08-03 16:38:14.082000,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-22.5dB,14.8us,"[0,",1,854.7,normal,0,invalid,-47.2dB,-70.4dB,na,na,no,,,
