time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 15:23:18.742334,PHY,0x4601,1,0,50,"[0,",0,0,2,0.2,-20.2dB,25.4us,"[0,",1,391.17,normal,0,invalid,-48.1dB,-69.3dB,na,na,,,,
2025-08-03 15:23:18.742795,PHY,0x4601,1,0,50,"[0,",0,0,1,788.0,+17.2dB,21.5us,"[0,",1,391.18,normal,0,valid,-15.7dB,-15.5dB,na,na,,,,
2025-08-03 15:23:18.747392,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-17.1dB,17.6us,"[0,",1,392.7,normal,0,invalid,-46.8dB,-64.4dB,na,na,no,,,
2025-08-03 15:23:18.747530,CSI,0x4601,2,,na,"[4,",,,,,+35.0dB,29.7us,"[0,",1,392.8,normal,0,valid,-12.2dB,-12.2dB,0.19us,-171.5Hz,,"[7,",0001,1
2025-08-03 15:23:18.752354,PHY,0x4601,1,0,na,"[0,",0,0,1,1435.1,+17.3dB,16.5us,"[0,",1,392.17,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 15:23:18.752370,PHY,0x4601,1,0,50,"[0,",0,0,1,706.5,+17.0dB,12.4us,"[0,",1,392.17,normal,0,valid,-17.1dB,-16.6dB,na,na,,,,
2025-08-03 15:23:18.767344,PHY,0x4601,1,4,na,"[0,",0,0,,1517.5,+17.5dB,16.1us,"[0,",1,394.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-08-03 15:23:18.767621,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,15.6us,"[0,",1,394.8,normal,0,valid,-12.2dB,-12.2dB,0.20us,-72.1Hz,,"[7,",1111,1
2025-08-03 15:23:18.787311,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-16.8dB,20.1us,"[0,",1,396.7,normal,0,invalid,-47.5dB,-65.0dB,na,na,,,,
2025-08-03 15:23:18.787331,PHY,0x4601,1,0,na,"[0,",0,0,1,1472.3,+17.4dB,12.9us,"[0,",1,396.7,normal,0,valid,-14.5dB,-14.6dB,na,na,,,,
