time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-03 15:57:30.676135,CSI,0x4601,2,"[7,",na,"[4,",2222,-7.5dB,27.2us,"[0,",1,1,422.8,normal,0,invalid,-45.2dB,-52.6dB,0.45us,+3177.9Hz,,,,,,
2025-08-03 15:57:30.680846,PHY,0x4601,1,,50,"[0,",,+19.5dB,19.8us,"[0,",1,,422.17,normal,0,valid,-16.1dB,-15.9dB,na,na,0,0,0,1,1330.1,
2025-08-03 15:57:30.695851,PHY,0x4601,1,,na,"[0,",,+19.4dB,27.8us,"[0,",1,,424.7,normal,0,valid,-14.4dB,-14.4dB,na,na,4,0,0,,2342.6,yes
2025-08-03 15:57:30.696110,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.4dB,17.3us,"[0,",1,1,424.8,normal,0,valid,-12.6dB,-12.7dB,0.15us,-56.2Hz,,,,,,
2025-08-03 15:57:30.715906,PHY,0x4601,1,,na,"[0,",,-22.3dB,20.2us,"[0,",1,,426.7,normal,0,invalid,-46.6dB,-69.2dB,na,na,4,0,0,2,0.2,
2025-08-03 15:57:30.715934,PHY,0x4601,1,,na,"[0,",,+19.1dB,12.4us,"[0,",1,,426.7,normal,0,valid,-14.9dB,-14.9dB,na,na,0,0,0,1,2191.0,
2025-08-03 15:57:30.716047,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.5dB,37.5us,"[0,",1,1,426.8,normal,0,valid,-12.9dB,-13.0dB,0.20us,+20.1Hz,,,,,,
2025-08-03 15:57:30.720863,PHY,0x4601,1,,na,"[0,",,+16.3dB,17.3us,"[0,",1,,426.17,normal,0,valid,-14.8dB,-14.9dB,na,na,0,0,0,1,1147.2,
2025-08-03 15:57:30.735857,PHY,0x4601,1,,na,"[0,",,+16.4dB,15.9us,"[0,",1,,428.7,normal,0,valid,-14.7dB,-14.8dB,na,na,4,0,0,,1162.1,yes
2025-08-03 15:57:30.736122,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.2dB,20.0us,"[0,",1,1,428.8,normal,0,valid,-12.8dB,-12.9dB,0.23us,-70.7Hz,,,,,,
2025-08-03 15:57:30.755817,PHY,0x4601,1,,na,"[0,",,+16.4dB,16.1us,"[0,",1,,430.7,normal,0,valid,-11.7dB,-11.8dB,na,na,4,0,0,11,1157.3,
2025-08-03 15:57:30.755832,PHY,0x4601,1,,na,"[0,",,-23.9dB,11.5us,"[0,",1,,430.7,normal,0,invalid,-48.0dB,-72.5dB,na,na,0,0,0,22,0.3,
2025-08-03 15:57:30.756074,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.1dB,13.4us,"[0,",1,1,430.8,normal,0,valid,-13.0dB,-13.0dB,0.23us,-97.8Hz,,,,,,
2025-08-03 15:57:30.756867,PHY,0x4601,1,,na,"[0,",,+16.1dB,15.2us,"[0,",1,,430.9,normal,0,valid,-15.0dB,-15.1dB,na,na,0,0,0,1,1087.2,
2025-08-03 15:57:30.775878,PHY,0x4601,1,,na,"[0,",,+16.3dB,18.4us,"[0,",1,,432.7,normal,0,valid,-15.0dB,-15.1dB,na,na,4,0,0,,1146.9,yes
2025-08-03 15:57:30.776110,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.9dB,15.0us,"[0,",1,1,432.8,normal,0,valid,-13.2dB,-13.2dB,0.24us,-39.7Hz,,,,,,
2025-08-03 15:57:30.796068,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.7dB,11.7us,"[0,",1,1,434.8,normal,0,valid,-13.4dB,-13.4dB,0.23us,-76.2Hz,,,,,,
2025-08-03 15:57:30.805404,PHY,0x4601,2,"[6,",na,"[0,",,+31.8dB,20.4us,"[0,",1,1,435.7,normal,0,valid,-14.6dB,-14.6dB,0.21us,-23.8Hz,,,,111,,
2025-08-03 15:57:30.815901,PHY,0x4601,1,,na,"[0,",,+16.5dB,16.9us,"[0,",1,,436.7,normal,0,valid,-14.8dB,-14.9dB,na,na,4,0,0,,1189.2,yes
2025-08-03 15:57:30.816055,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.8dB,17.4us,"[0,",1,1,436.8,normal,0,valid,-13.1dB,-13.2dB,0.24us,-104.5Hz,,,,,,
2025-08-03 15:57:30.835848,PHY,0x4601,1,,na,"[0,",,-29.0dB,15.9us,"[0,",1,,438.7,normal,0,invalid,-47.3dB,-76.5dB,na,na,4,0,0,2,0.2,
2025-08-03 15:57:30.835868,PHY,0x4601,1,,na,"[0,",,+16.2dB,11.5us,"[0,",1,,438.7,normal,0,valid,-15.0dB,-15.1dB,na,na,0,0,0,1,1108.5,
2025-08-03 15:57:30.836141,CSI,0x4601,2,"[7,",na,"[4,",1110,+30.5dB,14.2us,"[0,",1,1,438.8,normal,0,valid,-13.2dB,-13.3dB,0.23us,+6.9Hz,,,,,,
2025-08-03 15:57:30.855804,PHY,0x4601,1,,na,"[0,",,-57.8dB,15.0us,"[0,",1,,440.7,normal,0,invalid,-47.2dB,-104.8dB,na,na,4,0,0,,0.1,no
2025-08-03 15:57:30.856089,CSI,0x4601,2,"[7,",na,"[4,",1110,+32.7dB,13.2us,"[0,",1,1,440.8,normal,0,valid,-13.2dB,-13.2dB,0.24us,+24.6Hz,,,,,,
2025-08-03 15:57:30.875866,PHY,0x4601,1,,na,"[0,",,-17.3dB,14.8us,"[0,",1,,442.7,normal,0,invalid,-47.0dB,-64.6dB,na,na,4,0,0,,0.2,no
2025-08-03 15:57:30.876144,CSI,0x4601,2,"[7,",na,"[4,",1110,+32.3dB,12.1us,"[0,",1,1,442.8,normal,0,valid,-13.1dB,-13.1dB,0.24us,-5.6Hz,,,,,,
2025-08-03 15:57:30.895823,PHY,0x4601,1,,na,"[0,",,-17.5dB,14.5us,"[0,",1,,444.7,normal,0,invalid,-47.0dB,-64.8dB,na,na,4,0,0,,0.4,no
2025-08-03 15:57:30.896070,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.2dB,13.4us,"[0,",1,1,444.8,normal,0,valid,-13.1dB,-13.2dB,0.24us,-6.0Hz,,,,,,
2025-08-03 15:57:30.915885,PHY,0x4601,1,,na,"[0,",,-14.4dB,15.7us,"[0,",1,,446.7,normal,0,invalid,-47.2dB,-62.2dB,na,na,4,0,0,,0.5,no
2025-08-03 15:57:30.916135,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.9dB,13.2us,"[0,",1,1,446.8,normal,0,valid,-13.2dB,-13.3dB,0.23us,-63.4Hz,,,,,,
2025-08-03 15:57:30.926871,PHY,0x4601,1,,na,"[0,",,+16.1dB,18.0us,"[0,",1,,447.9,normal,0,valid,-15.0dB,-15.1dB,na,na,0,0,0,1,1096.0,
2025-08-03 15:57:30.935842,PHY,0x4601,1,,na,"[0,",,+16.2dB,14.5us,"[0,",1,,448.7,normal,0,valid,-14.8dB,-15.0dB,na,na,4,0,0,,1124.4,yes
