time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-03 16:39:02.218049,CSI,0x4601,2,"[7,",na,"[4,",2222,-3.8dB,25.7us,"[0,",1,1,392.8,normal,0,invalid,-49.0dB,-54.6dB,1.04us,-7860.6Hz,,,,,,
2025-08-03 16:39:02.222723,PHY,0x4601,1,,50,"[0,",,+29.3dB,25.4us,"[0,",1,,392.17,normal,0,valid,-16.0dB,-15.8dB,na,na,0,0,0,1,12802.7,
2025-08-03 16:39:02.237711,PHY,0x4601,1,,na,"[0,",,+28.8dB,17.2us,"[0,",1,,394.7,normal,0,valid,-14.3dB,-14.3dB,na,na,4,0,0,,20053.5,yes
2025-08-03 16:39:02.237994,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.1dB,12.9us,"[0,",1,1,394.8,normal,0,valid,-12.5dB,-12.5dB,-0.03us,-76.0Hz,,,,,,
2025-08-03 16:39:02.257781,PHY,0x4601,1,,na,"[0,",,-20.6dB,21.3us,"[0,",1,,396.7,normal,0,invalid,-46.8dB,-68.1dB,na,na,4,0,0,2,0.3,
2025-08-03 16:39:02.257805,PHY,0x4601,1,,na,"[0,",,+30.2dB,12.2us,"[0,",1,,396.7,normal,0,valid,-14.8dB,-14.8dB,na,na,0,0,0,1,27617.9,
2025-08-03 16:39:02.257939,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.7dB,23.7us,"[0,",1,1,396.8,normal,0,valid,-12.9dB,-12.9dB,-0.08us,-19.2Hz,,,,,,
2025-08-03 16:39:02.262736,PHY,0x4601,1,,na,"[0,",,+16.6dB,18.0us,"[0,",1,,396.17,normal,0,valid,-11.6dB,-11.7dB,na,na,0,0,0,11,1234.9,
2025-08-03 16:39:02.277730,PHY,0x4601,1,,na,"[0,",,+16.7dB,16.6us,"[0,",1,,398.7,normal,0,valid,-14.6dB,-14.7dB,na,na,4,0,0,,1248.7,yes
2025-08-03 16:39:02.277984,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.7dB,16.3us,"[0,",1,1,398.8,normal,0,valid,-12.7dB,-12.8dB,0.23us,+4.7Hz,,,,,,
2025-08-03 16:39:02.297685,PHY,0x4601,1,,na,"[0,",,-23.0dB,15.7us,"[0,",1,,400.7,normal,0,invalid,-46.8dB,-70.8dB,na,na,4,0,0,2,0.1,
2025-08-03 16:39:02.297702,PHY,0x4601,1,,na,"[0,",,+16.5dB,13.5us,"[0,",1,,400.7,normal,0,valid,-15.0dB,-15.1dB,na,na,0,0,0,1,1193.7,
2025-08-03 16:39:02.297963,CSI,0x4601,2,"[7,",na,"[4,",1111,+37.8dB,13.5us,"[0,",1,1,400.8,normal,0,valid,-13.0dB,-13.0dB,0.21us,-172.6Hz,,,,,,
2025-08-03 16:39:02.298741,PHY,0x4601,1,,na,"[0,",,+16.4dB,15.7us,"[0,",1,,400.9,normal,0,valid,-14.9dB,-15.0dB,na,na,0,0,0,1,1173.6,
2025-08-03 16:39:02.317756,PHY,0x4601,1,,na,"[0,",,+16.7dB,20.2us,"[0,",1,,402.7,normal,0,valid,-14.8dB,-14.9dB,na,na,4,0,0,,1241.8,yes
2025-08-03 16:39:02.318024,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.9dB,12.2us,"[0,",1,1,402.8,normal,0,valid,-13.0dB,-13.0dB,0.23us,-10.4Hz,,,,,,
2025-08-03 16:39:02.337934,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.8dB,12.9us,"[0,",1,1,404.8,normal,0,valid,-13.1dB,-13.2dB,0.22us,-29.1Hz,,,,,,
2025-08-03 16:39:02.347276,PHY,0x4601,2,"[6,",na,"[0,",,+30.2dB,25.9us,"[0,",1,1,405.7,normal,0,valid,-14.4dB,-14.5dB,0.24us,-72.9Hz,,,,111,,
2025-08-03 16:39:02.357768,PHY,0x4601,1,,na,"[0,",,+16.4dB,17.2us,"[0,",1,,406.7,normal,0,valid,-14.7dB,-14.8dB,na,na,4,0,0,,1169.0,yes
2025-08-03 16:39:02.357894,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.7dB,13.1us,"[0,",1,1,406.8,normal,0,valid,-12.9dB,-13.0dB,0.21us,-28.1Hz,,,,,,
2025-08-03 16:39:02.377722,PHY,0x4601,1,,na,"[0,",,-14.5dB,16.0us,"[0,",1,,408.7,normal,0,invalid,-46.9dB,-62.4dB,na,na,4,0,0,2,0.4,
2025-08-03 16:39:02.377738,PHY,0x4601,1,,na,"[0,",,+16.5dB,11.7us,"[0,",1,,408.7,normal,0,valid,-14.8dB,-14.9dB,na,na,0,0,0,1,1191.3,
2025-08-03 16:39:02.377986,CSI,0x4601,2,"[7,",na,"[4,",1110,+31.5dB,20.2us,"[0,",1,1,408.8,normal,0,valid,-13.0dB,-13.1dB,0.22us,+27.5Hz,,,,,,
2025-08-03 16:39:02.397678,PHY,0x4601,1,,na,"[0,",,-16.5dB,14.5us,"[0,",1,,410.7,normal,0,invalid,-46.8dB,-63.5dB,na,na,4,0,0,,0.4,no
2025-08-03 16:39:02.397953,CSI,0x4601,2,"[7,",na,"[4,",1110,+33.3dB,11.8us,"[0,",1,1,410.8,normal,0,valid,-13.0dB,-13.0dB,0.22us,+18.4Hz,,,,,,
2025-08-03 16:39:02.417747,PHY,0x4601,1,,na,"[0,",,-16.0dB,14.7us,"[0,",1,,412.7,normal,0,invalid,-47.1dB,-64.2dB,na,na,4,0,0,,0.8,no
2025-08-03 16:39:02.418003,CSI,0x4601,2,"[7,",na,"[4,",1110,+32.5dB,12.1us,"[0,",1,1,412.8,normal,0,valid,-12.9dB,-13.0dB,0.22us,+98.4Hz,,,,,,
2025-08-03 16:39:02.437700,PHY,0x4601,1,,na,"[0,",,-25.7dB,16.4us,"[0,",1,,414.7,normal,0,invalid,-46.4dB,-72.7dB,na,na,4,0,0,,0.2,no
