time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-03 15:37:08.092393,CSI,0x4601,2,"[7,",na,"[4,",2222,-2.6dB,24.9us,"[0,",1,1,374.8,normal,0,invalid,-45.8dB,-50.2dB,-0.27us,-10875.9Hz,,,,,,
2025-08-03 15:37:08.097208,PHY,0x4601,1,,50,"[0,",,+28.6dB,19.0us,"[0,",1,,374.17,normal,0,valid,-15.9dB,-15.6dB,na,na,0,0,0,1,10769.1,
2025-08-03 15:37:08.112203,PHY,0x4601,1,,na,"[0,",,+27.7dB,17.1us,"[0,",1,,376.7,normal,0,valid,-14.1dB,-14.1dB,na,na,4,0,0,,15925.0,yes
2025-08-03 15:37:08.112443,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.7dB,13.8us,"[0,",1,1,376.8,normal,0,valid,-12.3dB,-12.3dB,-0.04us,-72.1Hz,,,,,,
2025-08-03 15:37:08.132176,PHY,0x4601,1,,na,"[0,",,-24.1dB,21.0us,"[0,",1,,378.7,normal,0,invalid,-46.3dB,-71.3dB,na,na,4,0,0,2,0.1,
2025-08-03 15:37:08.132197,PHY,0x4601,1,,na,"[0,",,+28.2dB,11.9us,"[0,",1,,378.7,normal,0,valid,-14.7dB,-14.8dB,na,na,0,0,0,1,17570.6,
2025-08-03 15:37:08.132424,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.8dB,23.6us,"[0,",1,1,378.8,normal,0,valid,-12.8dB,-12.8dB,-0.04us,+102.7Hz,,,,,,
2025-08-03 15:37:08.137234,PHY,0x4601,1,,na,"[0,",,+16.6dB,18.3us,"[0,",1,,378.17,normal,0,valid,-11.6dB,-11.6dB,na,na,0,0,0,11,1201.9,
2025-08-03 15:37:08.152231,PHY,0x4601,1,,na,"[0,",,+16.4dB,18.7us,"[0,",1,,380.7,normal,0,valid,-14.5dB,-14.6dB,na,na,4,0,0,,1169.5,yes
2025-08-03 15:37:08.152483,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.6dB,13.7us,"[0,",1,1,380.8,normal,0,valid,-12.6dB,-12.7dB,0.22us,-55.8Hz,,,,,,
2025-08-03 15:37:08.172185,PHY,0x4601,1,,na,"[0,",,+16.7dB,16.4us,"[0,",1,,382.7,normal,0,valid,-11.7dB,-11.8dB,na,na,4,0,0,11,1235.5,
2025-08-03 15:37:08.172201,PHY,0x4601,1,,na,"[0,",,-16.3dB,11.9us,"[0,",1,,382.7,normal,0,invalid,-46.9dB,-63.6dB,na,na,0,0,0,22,0.3,
2025-08-03 15:37:08.172453,CSI,0x4601,2,"[7,",na,"[4,",1111,+31.0dB,19.6us,"[0,",1,1,382.8,normal,0,valid,-13.0dB,-13.1dB,0.22us,-34.5Hz,,,,,,
2025-08-03 15:37:08.173238,PHY,0x4601,1,,na,"[0,",,+16.3dB,15.6us,"[0,",1,,382.9,normal,0,valid,-15.0dB,-15.1dB,na,na,0,0,0,1,1147.0,
2025-08-03 15:37:08.192253,PHY,0x4601,1,,na,"[0,",,+16.5dB,22.9us,"[0,",1,,384.7,normal,0,valid,-15.0dB,-15.1dB,na,na,4,0,0,,1197.5,yes
2025-08-03 15:37:08.192375,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.9dB,15.6us,"[0,",1,1,384.8,normal,0,valid,-13.2dB,-13.3dB,0.23us,-101.5Hz,,,,,,
2025-08-03 15:37:08.212443,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.5dB,13.5us,"[0,",1,1,386.8,normal,0,valid,-13.4dB,-13.4dB,0.23us,-73.3Hz,,,,,,
2025-08-03 15:37:08.221769,PHY,0x4601,2,"[6,",na,"[0,",,+33.0dB,20.8us,"[0,",1,1,387.7,normal,0,valid,-14.7dB,-14.8dB,0.23us,+42.0Hz,,,,111,,
2025-08-03 15:37:08.232160,PHY,0x4601,1,,na,"[0,",,+16.5dB,18.2us,"[0,",1,,388.7,normal,0,valid,-15.2dB,-15.3dB,na,na,4,0,0,,1192.4,yes
2025-08-03 15:37:08.232413,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.6dB,22.9us,"[0,",1,1,388.8,normal,0,valid,-13.3dB,-13.4dB,0.22us,-38.1Hz,,,,,,
2025-08-03 15:37:08.252225,PHY,0x4601,1,,na,"[0,",,-16.5dB,17.6us,"[0,",1,,390.7,normal,0,invalid,-47.8dB,-65.0dB,na,na,4,0,0,2,0.5,
2025-08-03 15:37:08.252241,PHY,0x4601,1,,na,"[0,",,+16.2dB,11.9us,"[0,",1,,390.7,normal,0,valid,-15.4dB,-15.5dB,na,na,0,0,0,1,1103.3,
2025-08-03 15:37:08.252498,CSI,0x4601,2,"[7,",na,"[4,",1110,+32.6dB,15.7us,"[0,",1,1,390.8,normal,0,valid,-13.3dB,-13.4dB,0.23us,+50.3Hz,,,,,,
2025-08-03 15:37:08.272175,PHY,0x4601,1,,na,"[0,",,-15.7dB,15.5us,"[0,",1,,392.7,normal,0,invalid,-46.8dB,-63.2dB,na,na,4,0,0,,0.3,no
2025-08-03 15:37:08.272448,CSI,0x4601,2,"[7,",na,"[4,",1110,+32.7dB,13.8us,"[0,",1,1,392.8,normal,0,valid,-13.4dB,-13.4dB,0.22us,-50.7Hz,,,,,,
2025-08-03 15:37:08.292235,PHY,0x4601,1,,na,"[0,",,-18.3dB,14.5us,"[0,",1,,394.7,normal,0,invalid,-46.7dB,-65.6dB,na,na,4,0,0,,0.4,no
2025-08-03 15:37:08.292513,CSI,0x4601,2,"[7,",na,"[4,",1110,+34.4dB,12.1us,"[0,",1,1,394.8,normal,0,valid,-13.3dB,-13.4dB,0.24us,-3.6Hz,,,,,,
2025-08-03 15:37:08.312200,PHY,0x4601,1,,na,"[0,",,-21.7dB,17.7us,"[0,",1,,396.7,normal,0,invalid,-47.5dB,-70.0dB,na,na,4,0,0,,0.5,no
2025-08-03 15:37:08.312456,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.3dB,12.2us,"[0,",1,1,396.8,normal,0,valid,-13.4dB,-13.5dB,0.22us,-40.9Hz,,,,,,
2025-08-03 15:37:08.332264,PHY,0x4601,1,,na,"[0,",,-24.9dB,17.7us,"[0,",1,,398.7,normal,0,invalid,-46.9dB,-72.8dB,na,na,4,0,0,,0.3,no
2025-08-03 15:37:08.332398,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.5dB,21.8us,"[0,",1,1,398.8,normal,0,valid,-13.4dB,-13.5dB,0.22us,-31.7Hz,,,,,,
2025-08-03 15:37:08.343249,PHY,0x4601,1,,na,"[0,",,+16.4dB,25.5us,"[0,",1,,399.9,normal,0,valid,-15.4dB,-15.5dB,na,na,0,0,0,1,1147.7,
2025-08-03 15:37:08.352222,PHY,0x4601,1,,na,"[0,",,+16.5dB,17.4us,"[0,",1,,400.7,normal,0,valid,-15.2dB,-15.3dB,na,na,4,0,0,,1197.6,yes
2025-08-03 15:37:08.352453,CSI,0x4601,2,"[7,",na,"[4,",1110,+30.5dB,19.2us,"[0,",1,1,400.8,normal,0,valid,-13.3dB,-13.4dB,0.23us,-104.0Hz,,,,,,
2025-08-03 15:37:08.372168,PHY,0x4601,1,,na,"[0,",,-17.1dB,16.1us,"[0,",1,,402.7,normal,0,invalid,-46.3dB,-64.1dB,na,na,4,0,0,,0.2,no
2025-08-03 15:37:08.372448,CSI,0x4601,2,"[7,",na,"[4,",1110,+36.2dB,14.1us,"[0,",1,1,402.8,normal,0,valid,-13.4dB,-13.5dB,0.22us,-8.2Hz,,,,,,
2025-08-03 15:37:08.392237,PHY,0x4601,1,,na,"[0,",,-25.0dB,16.9us,"[0,",1,,404.7,normal,0,invalid,-47.0dB,-72.2dB,na,na,4,0,0,,0.1,no
2025-08-03 15:37:08.392475,CSI,0x4601,2,"[7,",na,"[4,",1110,+33.1dB,12.5us,"[0,",1,1,404.8,normal,0,valid,-13.3dB,-13.3dB,0.23us,+47.3Hz,,,,,,
2025-08-03 15:37:08.412197,PHY,0x4601,1,,na,"[0,",,-18.1dB,16.6us,"[0,",1,,406.7,normal,0,invalid,-47.0dB,-65.8dB,na,na,4,0,0,,0.2,no
2025-08-03 15:37:08.412458,CSI,0x4601,2,"[7,",na,"[4,",1110,+37.7dB,11.9us,"[0,",1,1,406.8,normal,0,valid,-13.4dB,-13.5dB,0.21us,-73.8Hz,,,,,,
2025-08-03 15:37:08.432252,PHY,0x4601,1,,na,"[0,",,-22.8dB,14.8us,"[0,",1,,408.7,normal,0,invalid,-46.7dB,-70.6dB,na,na,4,0,0,,0.1,no
2025-08-03 15:37:08.432399,CSI,0x4601,2,"[7,",na,"[4,",1110,+34.5dB,11.9us,"[0,",1,1,408.8,normal,0,valid,-13.3dB,-13.4dB,0.23us,+4.8Hz,,,,,,
2025-08-03 15:37:08.452212,PHY,0x4601,1,,na,"[0,",,-14.4dB,16.0us,"[0,",1,,410.7,normal,0,invalid,-46.5dB,-61.4dB,na,na,4,0,0,,0.5,no
2025-08-03 15:37:08.452466,CSI,0x4601,2,"[7,",na,"[4,",1110,+32.7dB,10.8us,"[0,",1,1,410.8,normal,0,valid,-13.3dB,-13.4dB,0.22us,+18.9Hz,,,,,,
2025-08-03 15:37:08.472164,PHY,0x4601,1,,na,"[0,",,-16.1dB,14.5us,"[0,",1,,412.7,normal,0,invalid,-47.0dB,-64.2dB,na,na,4,0,0,,0.7,no
2025-08-03 15:37:08.472437,CSI,0x4601,2,"[7,",na,"[4,",1110,+35.6dB,12.0us,"[0,",1,1,412.8,normal,0,valid,-13.5dB,-13.6dB,0.22us,+26.7Hz,,,,,,
2025-08-03 15:37:08.492227,PHY,0x4601,1,,na,"[0,",,-23.6dB,15.0us,"[0,",1,,414.7,normal,0,invalid,-47.3dB,-71.1dB,na,na,4,0,0,,0.3,no
2025-08-03 15:37:08.492486,CSI,0x4601,2,"[7,",na,"[4,",1110,+34.7dB,12.0us,"[0,",1,1,414.8,normal,0,valid,-13.5dB,-13.5dB,0.22us,-42.7Hz,,,,,,
2025-08-03 15:37:08.512185,PHY,0x4601,1,,na,"[0,",,-18.5dB,17.3us,"[0,",1,,416.7,normal,0,invalid,-46.4dB,-65.6dB,na,na,4,0,0,,0.4,no
2025-08-03 15:37:08.512448,CSI,0x4601,2,"[7,",na,"[4,",1110,+32.1dB,15.3us,"[0,",1,1,416.8,normal,0,valid,-13.4dB,-13.5dB,0.23us,+12.9Hz,,,,,,
2025-08-03 15:37:08.532241,PHY,0x4601,1,,na,"[0,",,-14.1dB,14.5us,"[0,",1,,418.7,normal,0,invalid,-46.7dB,-61.4dB,na,na,4,0,0,,0.9,no
2025-08-03 15:37:08.532398,CSI,0x4601,2,"[7,",na,"[4,",1110,+31.8dB,17.6us,"[0,",1,1,418.8,normal,0,valid,-13.6dB,-13.6dB,0.23us,+68.1Hz,,,,,,
2025-08-03 15:37:08.552199,PHY,0x4601,1,,na,"[0,",,-23.6dB,14.7us,"[0,",1,,420.7,normal,0,invalid,-46.7dB,-71.2dB,na,na,4,0,0,,0.3,no
2025-08-03 15:37:08.552483,CSI,0x4601,2,"[7,",na,"[4,",1110,+31.7dB,12.1us,"[0,",1,1,420.8,normal,0,valid,-13.5dB,-13.5dB,0.21us,+37.9Hz,,,,,,
2025-08-03 15:37:08.572163,PHY,0x4601,1,,na,"[0,",,-15.9dB,16.5us,"[0,",1,,422.7,normal,0,invalid,-46.8dB,-62.7dB,na,na,4,0,0,,0.4,no
2025-08-03 15:37:08.572409,CSI,0x4601,2,"[7,",na,"[4,",1110,+34.5dB,12.5us,"[0,",1,1,422.8,normal,0,valid,-13.5dB,-13.6dB,0.22us,+27.2Hz,,,,,,
2025-08-03 15:37:08.592227,PHY,0x4601,1,,na,"[0,",,-21.9dB,14.6us,"[0,",1,,424.7,normal,0,invalid,-46.8dB,-70.4dB,na,na,4,0,0,,0.1,no
2025-08-03 15:37:08.592482,CSI,0x4601,2,"[7,",na,"[4,",1110,+34.7dB,11.8us,"[0,",1,1,424.8,normal,0,valid,-13.2dB,-13.3dB,0.22us,-32.0Hz,,,,,,
