time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 15:28:59.279922,metric,51,558,240,0,0,0,0,0,0,0,0,0,1usec,218usec,160.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 15:29:00.279832,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,279.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 15:29:01.279894,metric,51,1400,600,1,0,0,0,0.0114,0.02,0,0,1,5usec,37usec,348.0,11kbps,65kbps,4.5ms,5.5ms,4.5ms,4.5ms,0x4601,343.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,7,11kbps,16,0,0%,0,118,0.002,32.6,-3.9,1,26,66kbps,11,0,0%,102,0,8,0,0,0,0,0,0,189ns,n/a,7,4.59ms,5.5ms,4.45ms,4.5ms,4.1ms
2025-08-03 15:29:02.279971,metric,51,1400,600,0,0,0,1,0.0107,0.0983,0,0,1,8usec,42usec,426.0,17kbps,868kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,22,18kbps,12,2,14%,0,30,,34.7,-4.3,1,27,869kbps,59,0,0%,899,2.01k,7,0,0,0,0,0,0,175ns,n/a,2,4.5ms,4.5ms,4.46ms,4.19ms,4.08ms
2025-08-03 15:29:03.279882,metric,51,1400,600,0,0,0,2,0.00643,0.162,0,0,1,9usec,29usec,534.0,15kbps,1.6Mbps,4.5ms,4.5ms,,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,4.5ms,,,,4601,1,14,1.0,25,15kbps,9,1,10%,0,18,,34.5,-4.3,1,27,1.6Mbps,97,0,0%,1617,0,0,0,0,0,0,0,0,192ns,n/a,2,4.49ms,4.5ms,4.47ms,4.1ms,n/a
2025-08-03 15:29:04.279980,metric,51,1400,600,0,0,0,0,0.00929,0.0217,0,0,1,8usec,25usec,680.0,16kbps,80kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,13,1.0,22,17kbps,11,1,8%,3,26,-0.0009999984,34.5,-4.2,1,27,81kbps,13,0,0%,83,0,12,0,0,0,0,0,0,210ns,n/a,7,4.5ms,4.5ms,4.42ms,n/a,4.08ms
2025-08-03 15:29:05.279923,metric,51,1400,600,0,0,0,0,0.00714,0.0167,0,0,1,8usec,35usec,716.0,15kbps,48kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,13,1.0,23,16kbps,10,0,0%,3,20,0.009000002,35.3,-4.2,1,27,49kbps,10,0,0%,50,0,10,0,0,0,0,0,0,221ns,n/a,7,4.5ms,4.5ms,4.45ms,n/a,4.03ms
2025-08-03 15:29:06.279842,metric,51,1400,600,0,0,0,0,0.00571,0.0133,0,0,1,8usec,27usec,822.16,14kbps,38kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,13,1.0,23,14kbps,9,0,0%,0,16,0.017000003,35.3,-4.3,1,27,39kbps,8,0,0%,40,0,8,0,0,0,0,0,0,227ns,n/a,7,4.5ms,4.5ms,4.44ms,n/a,4.06ms
2025-08-03 15:29:07.279856,metric,51,1400,600,0,0,0,0,0.00571,0.0133,0,0,1,8usec,26usec,931.5,12kbps,38kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,n/a,,,,4601,1,13,1.0,23,13kbps,8,0,0%,0,16,0.025000004,34.1,-4.2,1,27,39kbps,8,0,0%,40,0,8,0,0,0,0,0,0,237ns,n/a,7,4.5ms,4.5ms,4.5ms,n/a,4ms
2025-08-03 15:29:08.279876,metric,51,1400,600,0,0,0,0,0.00786,0.0167,0,0,1,8usec,30usec,19.16,16kbps,48kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,13,1.0,23,16kbps,10,0,0%,3,22,0.036,35.2,-4.1,1,27,49kbps,10,0,0%,50,1.97k,10,0,0,0,0,0,0,189ns,n/a,7,4.5ms,4.5ms,4.5ms,n/a,4.11ms
