time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-03 15:42:01.397380,CSI,0x4601,2,"[7,",na,"[4,",2222,-3.8dB,25.0us,"[0,",1,1,406.8,normal,0,invalid,-49.2dB,-54.0dB,0.54us,-303.0Hz,,,,,,
2025-08-03 15:42:01.402164,PHY,0x4601,1,,50,"[0,",,+29.3dB,19.3us,"[0,",1,,406.17,normal,0,valid,-15.4dB,-15.2dB,na,na,0,0,0,1,12738.2,
2025-08-03 15:42:01.417154,PHY,0x4601,1,,na,"[0,",,+29.5dB,17.9us,"[0,",1,,408.7,normal,0,valid,-13.7dB,-13.7dB,na,na,4,0,0,,23649.8,yes
2025-08-03 15:42:01.417429,CSI,0x4601,2,"[7,",na,"[4,",1111,+36.0dB,13.3us,"[0,",1,1,408.8,normal,0,valid,-12.0dB,-12.0dB,-0.03us,+45.2Hz,,,,,,
2025-08-03 15:42:01.437116,PHY,0x4601,1,,na,"[0,",,-20.4dB,20.5us,"[0,",1,,410.7,normal,0,invalid,-47.3dB,-68.1dB,na,na,4,0,0,2,0.1,
2025-08-03 15:42:01.437137,PHY,0x4601,1,,na,"[0,",,+30.2dB,11.7us,"[0,",1,,410.7,normal,0,valid,-14.3dB,-14.3dB,na,na,0,0,0,1,28276.1,
2025-08-03 15:42:01.437395,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.5dB,22.3us,"[0,",1,1,410.8,normal,0,valid,-12.4dB,-12.4dB,-0.06us,+8.9Hz,,,,,,
2025-08-03 15:42:01.442180,PHY,0x4601,1,,na,"[0,",,+16.4dB,16.3us,"[0,",1,,410.17,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1164.5,
2025-08-03 15:42:01.443143,PHY,0x4601,1,,na,"[0,",,+16.3dB,19.0us,"[0,",1,,410.19,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1137.6,
2025-08-03 15:42:01.457167,PHY,0x4601,1,,na,"[0,",,+16.5dB,17.2us,"[0,",1,,412.7,normal,0,valid,-14.1dB,-14.2dB,na,na,4,0,0,,1179.9,yes
