time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-03 15:21:40.701810,CSI,0x4601,2,"[7,",na,"[4,",2222,-2.6dB,24.3us,"[0,",1,1,358.8,normal,0,invalid,-50.6dB,-55.2dB,-0.79us,+8086.7Hz,,,,,,
2025-08-03 15:21:40.706610,PHY,0x4601,1,,50,"[0,",,+27.2dB,19.4us,"[0,",1,,358.17,normal,0,valid,-15.5dB,-15.2dB,na,na,0,0,0,1,7807.7,
2025-08-03 15:21:40.721610,PHY,0x4601,1,,na,"[0,",,+27.4dB,23.5us,"[0,",1,,360.7,normal,0,valid,-13.7dB,-13.7dB,na,na,4,0,0,,14728.5,yes
2025-08-03 15:21:40.721836,CSI,0x4601,2,"[7,",na,"[4,",1111,+36.8dB,15.5us,"[0,",1,1,360.8,normal,0,valid,-12.0dB,-12.0dB,-0.06us,-20.4Hz,,,,,,
2025-08-03 15:21:40.741567,PHY,0x4601,1,,na,"[0,",,-27.3dB,21.0us,"[0,",1,,362.7,normal,0,invalid,-47.5dB,-75.1dB,na,na,4,0,0,2,0.2,
2025-08-03 15:21:40.741593,PHY,0x4601,1,,na,"[0,",,+28.2dB,12.6us,"[0,",1,,362.7,normal,0,valid,-14.4dB,-14.4dB,na,na,0,0,0,1,17841.8,
2025-08-03 15:21:40.741814,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.6dB,23.0us,"[0,",1,1,362.8,normal,0,valid,-12.4dB,-12.4dB,-0.03us,-28.2Hz,,,,,,
2025-08-03 15:21:40.746625,PHY,0x4601,1,,na,"[0,",,+17.1dB,17.0us,"[0,",1,,362.17,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1352.7,
2025-08-03 15:21:40.747099,PHY,0x4601,1,,na,"[0,",,+17.2dB,16.3us,"[0,",1,,362.18,normal,0,valid,-14.3dB,-14.4dB,na,na,0,0,0,1,1399.5,
2025-08-03 15:21:40.761631,PHY,0x4601,1,,na,"[0,",,+17.1dB,20.9us,"[0,",1,,364.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,1363.3,yes
2025-08-03 15:21:40.761889,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.5dB,20.5us,"[0,",1,1,364.8,normal,0,valid,-12.4dB,-12.5dB,0.19us,-18.2Hz,,,,,,
2025-08-03 15:21:40.781576,PHY,0x4601,1,,na,"[0,",,+17.4dB,15.8us,"[0,",1,,366.7,normal,0,valid,-11.3dB,-11.4dB,na,na,4,0,0,11,1454.6,
2025-08-03 15:21:40.781603,PHY,0x4601,1,,na,"[0,",,-29.5dB,14.9us,"[0,",1,,366.7,normal,0,invalid,-47.3dB,-77.3dB,na,na,0,0,0,22,0.0,
2025-08-03 15:21:40.781844,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.6dB,14.1us,"[0,",1,1,366.8,normal,0,valid,-12.6dB,-12.7dB,0.21us,-47.6Hz,,,,,,
2025-08-03 15:21:40.782634,PHY,0x4601,1,,na,"[0,",,+17.1dB,18.3us,"[0,",1,,366.9,normal,0,valid,-14.6dB,-14.7dB,na,na,0,0,0,1,1362.4,
2025-08-03 15:21:40.801641,PHY,0x4601,1,,na,"[0,",,+17.5dB,19.0us,"[0,",1,,368.7,normal,0,valid,-14.7dB,-14.7dB,na,na,4,0,0,,1486.0,yes
2025-08-03 15:21:40.801761,CSI,0x4601,2,"[7,",na,"[4,",1111,+37.0dB,15.2us,"[0,",1,1,368.8,normal,0,valid,-12.9dB,-13.0dB,0.21us,-41.4Hz,,,,,,
2025-08-03 15:21:40.821853,CSI,0x4601,2,"[7,",na,"[4,",1111,+30.4dB,15.6us,"[0,",1,1,370.8,normal,0,valid,-12.9dB,-12.9dB,0.20us,-96.9Hz,,,,,,
