time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-03 15:45:17.218970,CSI,0x4601,2,"[7,",na,"[4,",2222,-1.7dB,24.6us,"[0,",1,1,422.8,normal,0,invalid,-46.4dB,-49.7dB,0.03us,+10206.0Hz,,,,,,
2025-08-03 15:45:17.223686,PHY,0x4601,1,,50,"[0,",,+19.0dB,18.9us,"[0,",1,,422.17,normal,0,valid,-15.9dB,-15.7dB,na,na,0,0,0,1,1198.2,
2025-08-03 15:45:17.238678,PHY,0x4601,1,,na,"[0,",,+19.1dB,17.3us,"[0,",1,,424.7,normal,0,valid,-14.2dB,-14.3dB,na,na,4,0,0,,2176.9,yes
2025-08-03 15:45:17.238924,CSI,0x4601,2,"[7,",na,"[4,",1111,+33.0dB,13.7us,"[0,",1,1,424.8,normal,0,valid,-12.5dB,-12.5dB,0.15us,-76.8Hz,,,,,,
2025-08-03 15:45:17.258748,PHY,0x4601,1,,na,"[0,",,-19.1dB,20.6us,"[0,",1,,426.7,normal,0,invalid,-46.6dB,-66.5dB,na,na,4,0,0,2,0.1,
2025-08-03 15:45:17.258770,PHY,0x4601,1,,na,"[0,",,+18.6dB,11.8us,"[0,",1,,426.7,normal,0,valid,-14.8dB,-14.8dB,na,na,0,0,0,1,1946.0,
2025-08-03 15:45:17.258887,CSI,0x4601,2,"[7,",na,"[4,",1111,+29.9dB,29.9us,"[0,",1,1,426.8,normal,0,valid,-12.8dB,-12.9dB,0.20us,-21.9Hz,,,,,,
2025-08-03 15:45:17.263703,PHY,0x4601,1,,na,"[0,",,+16.2dB,17.8us,"[0,",1,,426.17,normal,0,valid,-14.7dB,-14.8dB,na,na,0,0,0,1,1110.4,
2025-08-03 15:45:17.278697,PHY,0x4601,1,,na,"[0,",,+16.3dB,16.7us,"[0,",1,,428.7,normal,0,valid,-14.6dB,-14.7dB,na,na,4,0,0,,1140.9,yes
2025-08-03 15:45:17.278978,CSI,0x4601,2,"[7,",na,"[4,",1111,+32.2dB,17.8us,"[0,",1,1,428.8,normal,0,valid,-12.7dB,-12.8dB,0.22us,-65.8Hz,,,,,,
2025-08-03 15:45:17.298651,PHY,0x4601,1,,na,"[0,",,+16.4dB,16.8us,"[0,",1,,430.7,normal,0,valid,-11.6dB,-11.7dB,na,na,4,0,0,11,1160.0,
