time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 13:09:59.740391,metric,51,575,249,0,0,0,0,0,0,0,0,0,1usec,254usec,158.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:10:00.740374,metric,51,1399,599,0,1,0,0,0,0,0,0,0,3usec,19usec,209.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:10:01.740419,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,382.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:10:02.740492,metric,51,1400,600,1,0,0,0,0.0136,0.0217,0,0,1,6usec,38usec,412.0,15kbps,68kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,407.7,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,13,1.0,9,15kbps,19,0,0%,0,124,0.004,32.1,-2.9,1,26,69kbps,12,0,0%,105,0,10,0,0,0,0,0,0,213ns,n/a,8,4.58ms,5.5ms,4.46ms,4ms,4.06ms
2025-08-04 13:10:03.740361,metric,51,1400,600,0,0,0,0,0.00786,0.0183,0,0,1,8usec,31usec,516.0,17kbps,57kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,14,1.0,25,17kbps,10,0,0%,3,22,0.010000001,34.0,-3.7,1,27,57kbps,11,0,0%,59,0,10,0,0,0,0,0,0,227ns,n/a,9,4.5ms,4.5ms,4.5ms,n/a,4.12ms
2025-08-04 13:10:04.740495,metric,51,1400,600,0,0,0,1,0.00714,0.1,0,0,1,8usec,29usec,660.0,20kbps,919kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,20,0.010000001,34.0,-3.9,1,27,919kbps,60,0,0%,952,2.01k,4,0,0,0,0,0,0,197ns,n/a,3,4.5ms,4.5ms,4.5ms,4.33ms,4.11ms
2025-08-04 13:10:05.740409,metric,51,1400,600,0,0,0,2,0.00643,0.158,0,0,1,9usec,36usec,732.0,16kbps,1.5Mbps,4.5ms,4.5ms,,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,4.5ms,,,,4601,1,14,1.0,26,16kbps,9,0,0%,0,18,0.014000001,33.1,-4.5,1,27,1.5Mbps,93,2,2%,1578,0,0,0,0,0,0,0,-0.19800003,169ns,n/a,4,4.49ms,4.5ms,4.48ms,4.28ms,n/a
2025-08-04 13:10:06.740481,metric,51,1400,600,0,0,3,0,0.107,0.045,0,0,1,9usec,46usec,895.6,4.2Mbps,165kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,4.2Mbps,134,9,6%,0,5557,-0.032000028,34.1,-3.8,1,27,166kbps,27,0,0%,170,0,20,0,0,0,0,0,-0.19800003,186ns,n/a,5,4.5ms,4.5ms,4.35ms,4.07ms,3.99ms
2025-08-04 13:10:07.740555,metric,51,1396,600,0,3,32,0,0.698,0.103,0,0,1,13usec,46usec,958.16,38Mbps,496kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,38Mbps,965,2,0%,130k,45992,0.07899999,33.3,-3.7,1,27,497kbps,61,0,0%,519,745,29,1,0,0,0,0,-0.19800003,199ns,n/a,6,4.49ms,4.5ms,4.28ms,4.06ms,3.95ms
2025-08-04 13:10:08.740442,metric,51,1400,600,0,0,49,0,1,0.132,0,0,1,15usec,46usec,1002.15,58Mbps,568kbps,4.5ms,4.5ms,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,536k,68974,0.07899999,33.4,-3.1,1,27,569kbps,80,0,0%,579,0,18,0,0,0,0,0,-0.19800003,210ns,n/a,6,4.47ms,4.5ms,4.21ms,4.01ms,3.95ms
