ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-04 11:59:52.020979,2.06,17.2,0,130.0
6,2025-08-04 11:59:53.020979,5.88,49.3,0,398.0
6,2025-08-04 11:59:54.020979,5.88,49.3,0,673.0
6,2025-08-04 11:59:55.020979,5.88,49.3,0,944.0
6,2025-08-04 11:59:56.020979,5.5,46.1,0,1.17
6,2025-08-04 11:59:57.020979,5.25,44.0,0,1.44
6,2025-08-04 11:59:58.020979,5.25,44.0,0,1.7
6,2025-08-04 11:59:59.020979,5.38,45.1,0,1.97
6,2025-08-04 12:00:00.020979,5.62,47.2,0,2.26
6,2025-08-04 12:00:01.020979,6.75,56.6,0,2.54
6,2025-08-04 12:00:02.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:03.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:04.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:05.020979,6.38,53.5,0,2.54
6,2025-08-04 12:00:06.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:07.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:08.020979,6.5,54.5,0,2.54
6,2025-08-04 12:00:09.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:10.020979,6.75,56.6,0,2.54
6,2025-08-04 12:00:11.020979,6.5,54.5,0,2.54
6,2025-08-04 12:00:12.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:13.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:14.020979,6.38,53.5,0,2.54
6,2025-08-04 12:00:15.020979,6.5,54.5,0,2.54
6,2025-08-04 12:00:16.020979,6.75,56.6,0,2.54
6,2025-08-04 12:00:17.020979,6.5,54.5,0,2.54
6,2025-08-04 12:00:18.020979,6.5,54.5,0,2.54
6,2025-08-04 12:00:19.020979,6.75,56.6,0,2.54
6,2025-08-04 12:00:20.020979,6.5,54.5,0,2.54
6,2025-08-04 12:00:21.020979,6.62,55.6,0,2.54
6,2025-08-04 12:00:22.020979,6.75,56.6,0,2.54
6,2025-08-04 12:00:23.020979,6.38,53.5,0,2.54
6,2025-08-04 12:00:24.020979,2.12,53.7,0,2.54
